time,reaQHea_y
709320,34515.277369661766
709350,34513.46564515483
709380,34510.88991614984
709410,34507.665816296074
709440,34503.917681670326
709470,34499.776716465865
709500,34495.37908667844
709530,34490.86396670466
709560,34486.37156584932
709590,34482.041162176036
709620,34478.00917062916
709650,34474.40727092535
709680,34471.36062073282
709710,34468.98617625283
709740,34467.39114248205
709770,34466.67157172616
709800,34466.91112769859
709830,34468.180029887466
709860,34470.5341896049
709890,34474.01454788493
709920,34478.646621478416
709950,34484.440260870106
709980,34491.38962168763
710010,34499.47334808504
710040,34508.65496288753
710070,34518.88345311001
710100,34530.09407740284
710130,34542.2093072644
710160,34555.13996129902
710190,34568.78648558216
710220,34583.04036669686
710250,34597.78565636139
710280,34612.900588526456
710310,34628.259265387365
710340,34643.73339031788
710370,34659.19402281967
710400,34674.51333259592
710430,34689.566327882596
710460,34704.232534438066
710490,34718.39760254964
710520,34731.95481938615
710550,34744.80650645293
710580,34756.86528291439
710610,34768.05517756228
710640,34778.31257476897
710670,34787.58698159066
710700,34795.841606670336
710730,34803.05374315066
710760,34809.21495241039
710790,34814.33104622675
710820,34818.42187023197
710850,34821.520892640554
710880,34823.674605839464
710910,34824.9417509909
710940,34825.39237846713
710970,34825.10675860286
711000,34824.174160328905
711030,34822.691515438164
711060,34820.761989150094
711090,34818.49347812728
711120,34815.997056787804
711150,34813.385395901285
711180,34810.771173979374
711210,34808.265504852716
711240,34805.97640237232
711270,34804.00730286533
711300,34802.45566567884
711330,34801.4116687294
711360,34800.95701705963
711390,34801.163878664374
711420,34802.09396039942
711450,34803.797735810374
711480,34806.31383258689
711510,34809.66858735535
711540,34813.8757712973
711570,34818.936489428095
711600,34824.839252773796
711630,34831.56022152111
711660,34839.06361394841
711690,34847.30227515494
711720,34856.218395964424
711750,34865.74437184799
711780,34875.08713261678
711810,34873.99460181676
711840,34858.09788734681
711870,34826.07079267497
711900,34777.670683208926
711930,34713.1687725132
711960,34633.1555342267
711990,34538.46687055484
712020,34430.147722928035
712050,34309.4260834639
712080,34177.68887851741
712110,34036.45728567019
712140,33884.86305858986
712170,33689.289813202704
712200,33435.35604667117
712230,33098.08797409662
712260,32670.60532817334
712290,32152.510382296623
712320,31549.582634553222
712350,30869.542062137472
712380,30123.03636745685
712410,29331.02144459801
712440,28515.825718787197
712470,27690.780492961017
712500,26862.14644070742
712530,26020.179328941278
712560,25151.00473629454
712590,24237.609245564036
712620,23272.87527423223
712650,22297.077423115526
712680,21348.447292280372
712710,20400.13089747074
712740,19416.099493257887
712770,18413.86016448875
712800,17431.242378098937
712830,16502.39730306827
712860,15648.429901435
712890,14862.67921526042
712920,14133.21933933839
712950,13452.319093513654
712980,12805.916495532496
713010,12137.313321625506
713040,11380.246976000075
713070,10598.688952965795
713100,9856.18263290505
713130,9145.555060525028
713160,8454.207680638741
713190,7798.614111063231
713220,7197.261479713545
713250,6654.33827332658
713280,6169.6480333807785
713310,5736.765482214959
713340,5351.534511596071
713370,5021.795918511443
713400,4749.2910468352065
713430,4499.215056300329
713460,4235.340037249874
713490,3972.3351622246582
713520,3741.4745299915776
713550,3531.465262039918
713580,3327.828208278091
713610,3125.0475922980545
713640,2921.747698633016
713670,2736.569900338165
713700,2581.3462473581203
713730,2456.8758992227527
713760,2360.2897026678133
713790,2288.7793483342334
713820,2237.6759841504513
713850,2192.1485660419694
713880,2138.818110516201
713910,2078.737359590467
713940,2016.898555590529
713970,1954.3525700956427
714000,1890.9872495346567
714030,1827.796292763414
714060,1764.9188759955628
714090,1692.0214164103945
714120,1600.0348613638541
714150,1504.551213680547
714180,156591.50841043604
714210,129289.18383576436
714240,144182.50683842303
714270,144972.3816421547
714300,145819.8450288721
714330,146762.92921609842
714360,147686.45471506682
714390,148528.3189096576
714420,149200.19361135951
714450,149846.1202807304
714480,150485.40849633692
714510,151146.79248341944
714540,151875.72691508787
714570,152604.3794043762
714600,153321.66874660223
714630,154057.86138396923
714660,154857.14744835478
714690,155652.09275089335
714720,156437.63529661478
714750,157317.52448534308
714780,158441.6873967242
714810,159475.9848304738
714840,160254.55779039653
714870,160999.3620741821
714900,161741.02328081842
714930,162163.16057698932
714960,161790.11217372466
714990,161616.7678977865
715020,162248.88794411343
715050,162937.4724944718
715080,163504.3232389781
715110,164057.00938359482
715140,164611.65345258446
715170,165096.6972107997
715200,165392.93993425585
715230,165667.10083696706
715260,165942.73931017032
715290,166218.53970776757
715320,166494.42602780924
715350,166770.5527917783
715380,167046.5101067433
715410,167285.66058891636
715440,167420.6153134862
715470,167539.50414223687
715500,167658.18894299577
715530,167774.69818512426
715560,167889.68518117975
715590,168003.16851541208
715620,168115.2153190158
715650,168271.7168202521
715680,168559.14046391827
715710,168863.07971445235
715740,169166.44720606547
715770,169309.57591290254
715800,168989.86121326825
715830,168684.87475701264
715860,168634.52225210465
715890,168614.375452495
715920,168587.46170760176
715950,168557.7220223465
715980,168524.8520340368
716010,168488.65219274993
716040,168449.56814240504
716070,168413.9008013173
716100,168390.50939294684
716130,168371.32473836115
716160,168347.4366802771
716190,168320.86018972212
716220,168293.262736496
716250,168427.02153355948
716280,169014.96186208245
716310,169685.65384771765
716340,170411.79642262586
716370,171149.55917379906
716400,171895.03676847316
716430,643915.1412425193
716460,655164.516240904
716490,666022.5661088902
716520,676066.8287237159
716550,685238.0951514014
716580,693443.9421491986
716610,700479.4729904133
716640,706223.6302199996
716670,710723.1215056406
716700,713857.1643323604
716730,715616.7410913659
716760,715839.590749618
716790,714373.0777339437
716820,711281.9204064099
716850,706649.3424239183
716880,700591.9721099786
716910,693234.8047041156
716940,684895.5341515553
716970,675761.0553081856
717000,665719.8336378465
717030,655013.6637690662
717060,643841.934683796
717090,632402.8838171046
717120,621120.2889174048
717150,610010.3121914616
717180,599110.7619478776
717210,588508.3681786897
717240,578272.4612052354
717270,568453.3962563996
717300,559087.579986999
717330,550235.8160409636
717360,542070.6280724303
717390,534479.5791827802
717420,527410.8521253945
717450,520929.0873317942
717480,515300.62857032736
717510,510109.2216957808
717540,504685.3304501187
717570,499483.51143520983
717600,494615.6428303246
717630,490202.2622371053
717660,486687.0275553513
717690,483493.171047529
717720,480057.04231047886
717750,476741.5387075484
717780,473629.16692896147
717810,470699.5367967942
717840,467933.1491440287
717870,465313.82008403353
717900,462826.66460941266
717930,460506.68834284117
717960,458491.0225806776
717990,456478.0387080909
718020,454025.8378511528
718050,451574.11511178396
718080,449407.28843246476
718110,447329.60317015863
718140,445289.7124579389
718170,443283.3874199826
718200,441303.2985841582
718230,439345.4912457293
718260,437405.738605126
718290,435534.99056318187
718320,433888.3972262697
718350,432281.1245756995
718380,430579.08732591226
718410,428873.667622411
718440,427173.9203788678
718470,425329.994279811
718500,422917.89301799977
718530,420516.29105027206
718560,418734.01732310734
718590,417057.95382295176
718620,415276.2493837484
718650,413472.2252310597
718680,411665.65042751195
718710,409855.4920412345
718740,408040.387713383
718770,406220.42633057496
718800,404395.53301213076
718830,402565.5505033297
718860,400730.5124892255
718890,398890.6617679962
718920,397046.17253095267
718950,395144.77593554865
718980,393031.70354862086
719010,390849.0176871436
719040,388637.84724404843
719070,386446.07506213646
719100,384435.20212115603
719130,382464.7091655879
719160,380498.29745374934
719190,378537.1110247028
719220,376583.66098980553
719250,374639.80495502776
719280,372707.280666047
719310,370788.06413095567
719340,368884.355774326
719370,367017.654193382
719400,365260.46351463
719430,363525.53258223314
719460,361670.6857107643
719490,359801.6315184114
719520,357949.56797116715
719550,356116.6907723824
719580,354305.0357165061
719610,352516.8241055913
719640,350754.6032601537
719670,349020.7909713308
719700,347317.5703830968
719730,345647.31173703057
719760,344012.7774585363
719790,342447.5667795807
719820,341066.4481645775
719850,339790.9672286494
719880,338594.1488319331
719910,337447.5970575296
719940,336231.784959479
719970,335038.20541989786
720000,333895.3236335728
720030,332805.62261400133
720060,331770.31405381556
720090,330790.82730799203
720120,329868.3291993401
720150,329045.96020341845
720180,328492.30679692025
720210,327988.95300628565
720240,327122.09472772694
720270,326335.42157873465
720300,326374.910207751
720330,326706.4370367508
720360,326816.3812004877
720390,327015.8957690294
720420,327639.10532992095
720450,328343.69180723256
720480,328504.4792594507
720510,328609.25301123114
720540,329009.5093984338
720570,329532.5391479924
720600,330129.4212882703
720630,330831.9528907643
720660,331771.205088382
720690,332847.55261492543
720720,334031.2093408186
720750,335222.53343058494
720780,336104.43308842275
720810,336917.74360485765
720840,337731.7139396844
720870,338547.4213697662
720900,339362.1964443358
720930,340158.2819367948
720960,340885.07314516767
720990,341747.9783668066
721020,343330.47074567195
721050,345101.6747423251
721080,346569.7430417812
721110,347996.66805553745
721140,349460.6874961857
721170,351038.723606841
721200,352968.60774708487
721230,355031.55877717154
721260,357050.85928898986
721290,358963.80644856225
721320,360341.5369667634
721350,361671.3437987503
721380,363449.15880210267
721410,365328.8957038479
721440,367129.8021783721
721470,368917.80173378787
721500,370710.9806685404
721530,372467.2924027175
721560,374064.64343792986
721590,375597.94676130475
721620,377092.05949252215
721650,378540.79857918277
721680,379935.91343815485
721710,381279.04405152914
721740,382572.8539730882
721770,383816.20392115583
721800,385008.0588475017
721830,386245.3602380208
721860,387808.4137753391
721890,389462.3298796343
721920,391139.09179093665
721950,392655.8517547524
721980,393518.956752208
722010,394146.01897384826
722040,394659.941677857
722070,395284.4724864515
722100,396640.4638095855
722130,397896.76513959595
722160,398082.6198259544
722190,398105.5749138253
722220,398700.2164663751
722250,399397.48028225347
722280,400071.21090606734
722310,400719.74004612933
722340,401345.559009128
722370,401948.87834527617
722400,402529.76773179823
722430,402954.88286389067
722460,402863.2421023066
722490,402778.81904858764
722520,403303.195234138
722550,403940.159398748
722580,404462.99765025394
722610,404962.38885791606
722640,405462.34264386474
722670,405821.9968320232
722700,405671.3062993563
722730,405526.6742330039
722760,405956.8002682065
722790,406538.4738545687
722820,407199.61191195314
722850,407908.0569819549
722880,408656.9652991587
722910,409358.0718850845
722940,409793.3503146289
722970,410161.5223588849
723000,410516.63812321913
723030,410859.5884858694
723060,411190.0261573205
723090,411457.3366648063
723120,411543.40066009416
723150,411558.6055491651
723180,411536.5747227012
723210,411477.31410053815
723240,411381.8217139692
723270,411251.1842973928
723300,411086.63699063176
723330,410889.4435099968
723360,410660.3131647624
723390,410292.4142215306
723420,409531.4594775127
723450,408568.5090371033
723480,407310.27428331185
723510,406079.9746363414
723540,405306.02610945876
723570,404608.8265431923
723600,403891.3825770276
723630,403245.74581574084
723660,402900.65775592806
723690,402638.04805518774
723720,402411.26589610934
723750,402267.8321067765
723780,402311.7559762967
723810,402201.83356269804
723840,401323.2298979526
723870,400239.487941066
723900,399095.0388277014
723930,397998.5998173276
723960,397203.774001712
723990,396468.2012719679
724020,395730.9561177402
724050,395313.4804352176
724080,395988.1000577997
724110,396794.6501361862
724140,396970.340365277
724170,397062.4113524522
724200,397201.2586177093
724230,397148.67100479384
724260,396349.52498647565
724290,395650.7461756356
724320,395943.411381218
724350,396501.328921011
724380,397144.46088617924
724410,397586.33216496086
724440,397145.9661174043
724470,396418.97945705004
724500,395416.74755212315
724530,394636.8799764144
724560,394955.4733445066
724590,395686.7474227464
724620,396942.41708762554
724650,398231.28466188296
724680,399007.6024137449
724710,399436.00583533285
724740,398919.6539961388
724770,398434.9549444299
724800,398845.4792009725
724830,399471.1637605995
724860,400144.68875579536
724890,400832.30468111933
724920,401451.90438377013
724950,402084.13258991623
724980,402744.6294380591
725010,403432.02252556407
725040,404144.177702388
725070,404747.6825695161
725100,404923.5911877309
725130,404978.9402351169
725160,404994.48515711905
725190,404901.65413635824
725220,404534.6342730614
725250,404433.0956420246
725280,405518.6028922034
725310,406575.45492707344
725340,406587.6362683205
725370,406517.96500827424
725400,406975.3461830798
725430,407547.2337523693
725460,408141.23971882917
725490,408664.64964414353
725520,408881.98681956757
725550,409027.094599332
725580,409148.3277819856
725610,409245.1415211307
725640,409317.9070042147
725670,409366.9398274015
725700,409392.33730401663
725730,409330.1980339201
725760,409047.25745489635
725790,408672.92581865186
725820,408252.0770917767
725850,408123.68139077054
725880,409065.56372348167
725910,410553.42029438907
725940,412979.035234749
725970,415039.1909194221
726000,414933.06128314347
726030,414669.7430986102
726060,415440.6748298492
726090,416455.47549746174
726120,417513.56607506063
726150,418612.4632203896
726180,419753.01211994735
726210,420686.85340106493
726240,420845.9001111763
726270,420726.22624796204
726300,420286.2725916985
726330,419594.02362253785
726360,418426.4775040776
726390,417501.86956112646
726420,417905.6921974965
726450,418397.1075014417
726480,418257.2387619326
726510,417968.8577881808
726540,417645.01447809476
726570,417196.83612230996
726600,416395.630760618
726630,415583.8012626702
726660,415078.2867183271
726690,414609.4578803233
726720,414118.94511637563
726750,413500.1510349859
726780,412483.8700377723
726810,411348.9146991057
726840,410153.67153752304
726870,408935.9211500027
726900,407787.9489889596
726930,406548.24318059813
726960,405018.1420210957
726990,403874.2569855943
727020,404261.2901247078
727050,404451.5860261937
727080,402823.9632422553
727110,401399.77548038954
727140,401934.669317575
727170,402727.3420772676
727200,402812.6388861004
727230,402800.07583695685
727260,402835.63396603934
727290,402659.33285386424
727320,401659.87842824025
727350,400982.3581847435
727380,401965.72149355506
727410,403168.93797516346
727440,403783.326210712
727470,404112.50135730807
727500,403755.27708558575
727530,403464.9857465478
727560,403878.1268926084
727590,404287.6080659497
727620,404125.59145048424
727650,403836.93438693904
727680,403527.4297012373
727710,403690.1001849658
727740,405441.56737886625
727770,407044.3348232106
727800,406820.2762051107
727830,406267.8741456156
727860,405892.19470914744
727890,405474.18188493204
727920,404884.51059051877
727950,404178.991599644
727980,403286.8534965764
728010,402266.6606018699
728040,401049.7181106656
728070,399235.14049128065
728100,395738.0157414068
728130,391855.77241369704
728160,388236.9525547227
728190,384811.42472984723
728220,382183.53648098645
728250,379377.07437851507
728280,375573.936677446
728310,371040.0200690236
728340,364960.14646329306
728370,358923.27631496725
728400,354209.8812314714
728430,349246.06068025227
728460,342719.9528941996
728490,336520.9770095329
728520,331952.98806696973
728550,327873.06346883613
728580,324213.42930525664
728610,320722.1384200521
728640,317365.0183335801
728670,314076.9000817149
728700,310624.8476192382
728730,307279.5246800456
728760,304152.5775928096
728790,301023.43305581517
728820,297874.0702419681
728850,295103.04218585417
728880,292571.87246466335
728910,290328.2398848866
728940,288606.6178915555
728970,286746.9326780098
729000,284197.5493350293
729030,281760.13223176764
729060,279455.7156797535
729090,277254.0638034152
729120,275155.150721106
729150,273218.6856283134
729180,271527.45914570236
729210,269943.5506593001
729240,268468.4988870986
729270,267105.50361681246
729300,265855.85838734114
729330,264252.5681642427
729360,261843.3179231867
