time,reaPFan_y,reaPHeaPum_y,reaPPumEmi_y,oveTSet_u,reaTZon_y
1384020,510.20408163265313,2285.4672411770425,20.498644281163177,294.34999999999997,294.51523777361126
1384050,510.20408163265313,2283.680433257923,20.498644281163177,294.34999999999997,294.5160318951097
1384080,510.20408163265313,2281.8960701349597,20.498644281163177,294.34999999999997,294.51682089710323
1384110,510.20408163265313,2280.1141804388258,20.498644281163177,294.34999999999997,294.5176047776099
1384140,510.20408163265313,2278.3347935001048,20.498644281163177,294.34999999999997,294.51838353408584
1384170,510.20408163265313,2276.557939299473,20.498644281163177,294.34999999999997,294.51915716346787
1384200,510.20408163265313,2274.783648417055,20.498644281163177,294.34999999999997,294.51992566221554
1384230,510.20408163265313,2273.0119519831605,20.498644281163177,294.34999999999997,294.52068902635176
1384260,510.20408163265313,2271.2428816325382,20.498644281163177,294.34999999999997,294.52144725150174
1384290,510.20408163265313,2269.4764694600854,20.498644281163177,294.34999999999997,294.52220033293094
1384320,510.20408163265313,2267.712747971037,20.498644281163177,294.34999999999997,294.5229482655816
1384350,510.20408163265313,2265.9517500426145,20.498644281163177,294.34999999999997,294.5236910441086
1384380,510.20408163265313,2264.193508883529,20.498644281163177,294.34999999999997,294.52442866291267
1384410,510.20408163265313,2262.4380579940985,20.498644281163177,294.34999999999997,294.52516111617183
1384440,510.20408163265313,2260.6854311304755,20.498644281163177,294.34999999999997,294.5258883978714
1384470,510.20408163265313,2258.935662269925,20.498644281163177,294.34999999999997,294.52661050183235
1384500,510.20408163265313,2257.1887855783166,20.498644281163177,294.34999999999997,294.52732742173725
1384530,510.20408163265313,2255.4448353806774,20.498644281163177,294.34999999999997,294.52803915115476
1384560,510.20408163265313,2253.7038461327384,20.498644281163177,294.34999999999997,294.52874568356236
1384590,510.20408163265313,2251.9658523967323,20.498644281163177,294.34999999999997,294.52944701236606
1384620,510.20408163265313,2250.2308888181287,20.498644281163177,294.34999999999997,294.5301431309193
1384650,510.20408163265313,2248.4989901053414,20.498644281163177,294.34999999999997,294.5308340325389
1384680,510.20408163265313,2246.770191012305,20.498644281163177,294.34999999999997,294.5315197105194
1384710,510.20408163265313,2245.0445263233696,20.498644281163177,294.34999999999997,294.53220015814463
1384740,510.20408163265313,2243.3220308405703,20.498644281163177,294.34999999999997,294.5328753686982
1384770,510.20408163265313,2241.602739373483,20.498644281163177,294.34999999999997,294.5335453354709
1384800,510.20408163265313,2239.886686733773,20.498644281163177,294.34999999999997,294.53421005176614
1384830,510.20408163265313,2238.1739077287084,20.498644281163177,294.34999999999997,294.53486951090383
1384860,510.20408163265313,2236.4644371599243,20.498644281163177,294.34999999999997,294.5355237062213
1384890,510.20408163265313,2234.7583098240093,20.498644281163177,294.34999999999997,294.5361726310728
1384920,510.20408163265313,2233.055560516319,20.498644281163177,294.34999999999997,294.53681627882656
1384950,510.20408163265313,2231.3562240360097,20.498644281163177,294.34999999999997,294.53745464285976
1384980,510.20408163265313,2229.660335195433,20.498644281163177,294.34999999999997,294.53808771655173
1385010,510.20408163265313,2227.967928830437,20.498644281163177,294.34999999999997,294.53871549327505
1385040,510.20408163265313,2226.2790398138013,20.498644281163177,294.34999999999997,294.5393379663848
1385070,510.20408163265313,2224.593703071847,20.498644281163177,294.34999999999997,294.5399551292053
1385100,510.20408163265313,2222.911953601445,20.498644281163177,294.34999999999997,294.5405669750164
1385130,510.20408163265313,2221.233826491082,20.498644281163177,294.34999999999997,294.5411734970367
1385160,510.20408163265313,2219.5593569435105,20.498644281163177,294.34999999999997,294.5417746884053
1385190,510.20408163265313,2217.8885803001685,20.498644281163177,294.34999999999997,294.542370542163
1385220,510.20408163265313,2216.2215320681707,20.498644281163177,294.34999999999997,294.5429610512302
1385250,510.20408163265313,2214.558247948388,20.498644281163177,294.34999999999997,294.54354620838507
1385280,510.20408163265313,2212.898763866711,20.498644281163177,294.34999999999997,294.5441260062393
1385310,510.20408163265313,2211.243116005591,20.498644281163177,294.34999999999997,294.54470043721295
1385340,510.20408163265313,2209.591340838001,20.498644281163177,294.34999999999997,294.5452694935078
1385370,510.20408163265313,2207.9434751620756,20.498644281163177,294.34999999999997,294.54583316708033
1385400,510.20408163265313,2206.2995561383686,20.498644281163177,294.34999999999997,294.5463914496131
1385430,510.20408163265313,2204.6596213267867,20.498644281163177,294.34999999999997,294.5469443324855
1385460,510.20408163265313,2203.0237087260302,20.498644281163177,294.34999999999997,294.54749180674384
1385490,510.20408163265313,2201.391856812291,20.498644281163177,294.34999999999997,294.5480338630707
1385520,510.20408163265313,2199.7641045802757,20.498644281163177,294.34999999999997,294.54857049175416
1385550,510.20408163265313,2198.140491584042,20.498644281163177,294.34999999999997,294.5491016826558
1385580,510.20408163265313,2196.5210579779514,20.498644281163177,294.34999999999997,294.5496274251799
1385610,510.20408163265313,2194.905844558666,20.498644281163177,294.34999999999997,294.55014770824096
1385640,510.20408163265313,2193.29489280697,20.498644281163177,294.34999999999997,294.55066252023244
1385670,510.20408163265313,2191.688244928276,20.498644281163177,294.34999999999997,294.55117184899535
1385700,510.20408163265313,2190.0859438956268,20.498644281163177,294.34999999999997,294.5516756817866
1385730,510.20408163265313,2188.4880334893833,20.498644281163177,294.34999999999997,294.55217400524907
1385760,510.20408163265313,2186.8945583379273,20.498644281163177,294.34999999999997,294.5526668053807
1385790,510.20408163265313,2185.305563957284,20.498644281163177,294.34999999999997,294.5531540675057
1385820,510.20408163265313,2183.7210967891533,20.498644281163177,294.34999999999997,294.5536357762462
1385850,510.20408163265313,2182.1412042388074,20.498644281163177,294.34999999999997,294.5541119154943
1385880,510.20408163265313,2180.5659347109695,20.498644281163177,294.34999999999997,294.5545824683863
1385910,510.20408163265313,2178.995337643807,20.498644281163177,294.34999999999997,294.55504741727776
1385940,510.20408163265313,2177.429463541909,20.498644281163177,294.34999999999997,294.5555067437202
1385970,510.20408163265313,2175.868364007636,20.498644281163177,294.34999999999997,294.5559604284389
1386000,510.20408163265313,2174.3120917688634,20.498644281163177,294.34999999999997,294.55640845131325
1386030,510.20408163265313,2172.763092607667,20.498644281163177,294.34999999999997,294.556847946714
1386060,510.20408163265313,2171.2174735807075,20.498644281163177,294.34999999999997,294.5572836243648
1386090,510.20408163265313,2169.676338361819,20.498644281163177,294.34999999999997,294.55771419539656
1386120,510.20408163265313,2168.140103387455,20.498644281163177,294.34999999999997,294.5581392053857
1386150,510.20408163265313,2166.608960054283,20.498644281163177,294.34999999999997,294.55855847608154
1386180,510.20408163265313,2165.083027956074,20.498644281163177,294.34999999999997,294.5589719188559
1386210,510.20408163265313,2163.562405201612,20.498644281163177,294.34999999999997,294.5593794729328
1386240,510.20408163265313,2162.0471847136982,20.498644281163177,294.34999999999997,294.55978108517775
1386270,510.20408163265313,2160.537459273517,20.498644281163177,294.34999999999997,294.56017670372125
1386300,510.20408163265313,2159.0333228341137,20.498644281163177,294.34999999999997,294.5605662761759
1386330,510.20408163265313,2157.534870597937,20.498644281163177,294.34999999999997,294.5609497493678
1386360,510.20408163265313,2156.0421986907822,20.498644281163177,294.34999999999997,294.5613270695526
1386390,510.20408163265313,2154.5554037161746,20.498644281163177,294.34999999999997,294.5616981827733
1386420,510.20408163265313,2153.0745822861127,20.498644281163177,294.34999999999997,294.56206303524414
1386450,510.20408163265313,2151.5998305666258,20.498644281163177,294.34999999999997,294.5624215737221
1386480,510.20408163265313,2150.131243850341,20.498644281163177,294.34999999999997,294.56277374585204
1386510,510.20408163265313,2148.668916160842,20.498644281163177,294.34999999999997,294.563119500484
1386540,510.20408163265313,2147.2129398912593,20.498644281163177,294.34999999999997,294.56345878795946
1386570,510.20408163265313,2145.7634054787222,20.498644281163177,294.34999999999997,294.5637915603686
1386600,510.20408163265313,2144.320401111313,20.498644281163177,294.34999999999997,294.5641177717785
1386630,510.20408163265313,2142.8840124659937,20.498644281163177,294.34999999999997,294.56443737843574
1386660,510.20408163265313,2141.4543224802455,20.498644281163177,294.34999999999997,294.5647503389415
1386690,510.20408163265313,2140.0314111510997,20.498644281163177,294.34999999999997,294.5650566144036
1386720,510.20408163265313,2138.6153553621225,20.498644281163177,294.34999999999997,294.5653561685656
1386750,510.20408163265313,2137.206228736231,20.498644281163177,294.34999999999997,294.56564896791485
1386780,510.20408163265313,2135.8041015125445,20.498644281163177,294.34999999999997,294.5659349817705
1386810,510.20408163265313,2134.4090404454937,20.498644281163177,294.34999999999997,294.5662141823536
1386840,510.20408163265313,2133.0211087239904,20.498644281163177,294.34999999999997,294.56648654484064
1386870,510.20408163265313,2131.6403659107846,20.498644281163177,294.34999999999997,294.5667520474012
1386900,510.20408163265313,2130.266867898623,20.498644281163177,294.34999999999997,294.56701067122174
1386930,510.20408163265313,2128.9006668819566,20.498644281163177,294.34999999999997,294.56726240051626
1386960,510.20408163265313,2127.541811343767,20.498644281163177,294.34999999999997,294.5675072225257
1386990,510.20408163265313,2126.1903460561416,20.498644281163177,294.34999999999997,294.567745127506
1387020,510.20408163265313,2124.8463120918145,20.498644281163177,294.34999999999997,294.56797610870717
1387050,510.20408163265313,2123.509746847226,20.498644281163177,294.34999999999997,294.5682001623434
1387080,510.20408163265313,2122.1806840760073,20.498644281163177,294.34999999999997,294.5684172875551
1387110,510.20408163265313,2120.8591539294393,20.498644281163177,294.34999999999997,294.56862748636536
1387140,510.20408163265313,2119.5451830071934,20.498644281163177,294.34999999999997,294.56883076362817
1387170,510.20408163265313,2118.238794412924,20.498644281163177,294.34999999999997,294.569027126973
1387200,510.20408163265313,2116.940007817191,20.498644281163177,294.34999999999997,294.56921658674423
1387230,510.20408163265313,2115.6488395256247,20.498644281163177,294.34999999999997,294.5693991559357
1387260,510.20408163265313,2114.365302551474,20.498644281163177,294.34999999999997,294.56957485012265
1387290,510.20408163265313,2113.0894066927,20.498644281163177,294.34999999999997,294.5697436873902
1387320,510.20408163265313,2111.8211586123684,20.498644281163177,294.34999999999997,294.56990568825955
1387350,510.20408163265313,2110.5605619223215,20.498644281163177,294.34999999999997,294.57006087561143
1387380,510.20408163265313,2109.3076172680962,20.498644281163177,294.34999999999997,294.57020927460877
1387410,510.20408163265313,2108.062322417336,20.498644281163177,294.34999999999997,294.5703509126177
1387440,510.20408163265313,2106.8246723493876,20.498644281163177,294.34999999999997,294.57048581912716
1387470,510.20408163265313,2105.594659345298,20.498644281163177,294.34999999999997,294.57061402566853
1387500,510.20408163265313,2104.372273079532,20.498644281163177,294.34999999999997,294.5707355657346
1387530,510.20408163265313,2103.157500712073,20.498644281163177,294.34999999999997,294.5708504746981
1387560,510.20408163265313,2101.9503269802635,20.498644281163177,294.34999999999997,294.57095878973115
1387590,510.20408163265313,2100.7507342913304,20.498644281163177,294.34999999999997,294.5710605497243
1387620,510.20408163265313,2099.558702813758,20.498644281163177,294.34999999999997,294.5711557952063
1387650,510.20408163265313,2098.3742105690867,20.498644281163177,294.34999999999997,294.5712445682651
1387680,510.20408163265313,2097.1972335225996,20.498644281163177,294.34999999999997,294.57132691246863
1387710,510.20408163265313,2096.0277456721633,20.498644281163177,294.34999999999997,294.571402872788
1387740,510.20408163265313,2094.865719138039,20.498644281163177,294.34999999999997,294.5714724955204
1387770,510.20408163265313,2093.7111242500787,20.498644281163177,294.34999999999997,294.5715358282145
1387800,510.20408163265313,2092.5639296335526,20.498644281163177,294.34999999999997,294.57159291959624
1387830,510.20408163265313,2091.424102294542,20.498644281163177,294.34999999999997,294.57164381949656
1387860,510.20408163265313,2090.2916077238788,20.498644281163177,294.34999999999997,294.5716885787626
1387890,510.20408163265313,2089.1664099274844,20.498644281163177,294.34999999999997,294.57172724923214
1387920,510.20408163265313,2088.048471542062,20.498644281163177,294.34999999999997,294.57175988363537
1387950,510.20408163265313,2086.9377539083885,20.498644281163177,294.34999999999997,294.5717865355324
1387980,510.20408163265313,2085.8342171472195,20.498644281163177,294.34999999999997,294.5718072592504
1388010,510.20408163265313,2084.737820232098,20.498644281163177,294.34999999999997,294.5718221098217
1388040,510.20408163265313,2083.6485210619294,20.498644281163177,294.34999999999997,294.5718311429231
1388070,510.20408163265313,2082.5662765316956,20.498644281163177,294.34999999999997,294.5718344148171
1388100,510.20408163265313,2081.491042599583,20.498644281163177,294.34999999999997,294.5718319822957
1388130,510.20408163265313,2080.4227743541405,20.498644281163177,294.34999999999997,294.5718239026247
1388160,510.20408163265313,2079.3614260773147,20.498644281163177,294.34999999999997,294.5718102334914
1388190,510.20408163265313,2078.306951306758,20.498644281163177,294.34999999999997,294.571791032953
1388220,510.20408163265313,2077.259302895402,20.498644281163177,294.34999999999997,294.5717663593876
1388250,510.20408163265313,2076.218433069183,20.498644281163177,294.34999999999997,294.571736271447
1388280,510.20408163265313,2075.1842934824995,20.498644281163177,294.34999999999997,294.57170082801093
1388310,510.20408163265313,2074.156835271266,20.498644281163177,294.34999999999997,294.5716600881442
1388340,510.20408163265313,2073.136009104487,20.498644281163177,294.34999999999997,294.5716141110544
1388370,510.20408163265313,2072.1217652326022,20.498644281163177,294.34999999999997,294.5715629560526
1388400,510.20408163265313,2071.114053534943,20.498644281163177,294.34999999999997,294.5715066825153
1388430,510.20408163265313,2070.1128235644164,20.498644281163177,294.34999999999997,294.5714453498483
1388460,510.20408163265313,2069.11802459016,20.498644281163177,294.34999999999997,294.5713790174528
1388490,510.20408163265313,2068.129605638259,20.498644281163177,294.34999999999997,294.57130774469226
1388520,510.20408163265313,2067.147515530077,20.498644281163177,294.34999999999997,294.57123159086257
1388550,510.20408163265313,2066.171702919665,20.498644281163177,294.34999999999997,294.57115061516237
1388580,510.20408163265313,2065.2021163269637,20.498644281163177,294.34999999999997,294.5710648766663
1388610,510.20408163265313,2064.238704171525,20.498644281163177,294.34999999999997,294.5709744342994
1388640,510.20408163265313,2063.2814148031307,20.498644281163177,294.34999999999997,294.57087934681283
1388670,510.20408163265313,2062.330196529502,20.498644281163177,294.34999999999997,294.5707796727622
1388700,510.20408163265313,2061.384997644557,20.498644281163177,294.34999999999997,294.5706754704867
1388730,510.20408163265313,2060.44576645235,20.498644281163177,294.34999999999997,294.57056679808977
1388760,510.20408163265313,2059.5124512906136,20.498644281163177,294.34999999999997,294.5704537134219
1388790,510.20408163265313,2058.585000552383,20.498644281163177,294.34999999999997,294.57033627406435
1388820,510.20408163265313,2057.6633627053716,20.498644281163177,294.34999999999997,294.5702145373149
1388850,510.20408163265313,2056.7474863101074,20.498644281163177,294.34999999999997,294.5700885601742
1388880,510.20408163265313,2055.8373200359865,20.498644281163177,294.34999999999997,294.56995839933467
1388910,510.20408163265313,2054.932812676116,20.498644281163177,294.34999999999997,294.5698241111695
1388940,510.20408163265313,2054.0339131598384,20.498644281163177,294.34999999999997,294.56968575172414
1388970,510.20408163265313,2053.140570564533,20.498644281163177,294.34999999999997,294.5695433767081
1389000,510.20408163265313,2052.2527341256855,20.498644281163177,294.34999999999997,294.5693970414889
1389030,510.20408163265313,2051.370353244848,20.498644281163177,294.34999999999997,294.5692468010867
1389060,510.20408163265313,2050.4933774971023,20.498644281163177,294.34999999999997,294.56909271016997
1389090,510.20408163265313,2049.6217566357313,20.498644281163177,294.34999999999997,294.56893482305316
1389120,510.20408163265313,2048.755440597079,20.498644281163177,294.34999999999997,294.56877319369437
1389150,510.20408163265313,2047.8943795029695,20.498644281163177,294.34999999999997,294.56860787569525
1389180,510.20408163265313,2047.0385236622287,20.498644281163177,294.34999999999997,294.568438922301
1389210,510.20408163265313,2046.187823570665,20.498644281163177,294.34999999999997,294.5682663864021
1389240,510.20408163265313,2045.342229910437,20.498644281163177,294.34999999999997,294.5680903205366
1389270,510.20408163265313,2044.501693546535,20.498644281163177,294.34999999999997,294.5679107768939
1389300,510.20408163265313,2043.6661655247935,20.498644281163177,294.34999999999997,294.5677278073183
1389330,510.20408163265313,2042.8355970660227,20.498644281163177,294.34999999999997,294.5675414633157
1389360,510.20408163265313,2042.009939560708,20.498644281163177,294.34999999999997,294.56735179605835
1389390,510.20408163265313,2041.1891445620477,20.498644281163177,294.34999999999997,294.56715885639295
1389420,510.20408163265313,2040.3731637777323,20.498644281163177,294.34999999999997,294.566962694848
1389450,510.20408163265313,2039.561949060837,20.498644281163177,294.34999999999997,294.56676336164264
1389480,510.20408163265313,2038.75545240022,20.498644281163177,294.34999999999997,294.5665609066964
1389510,510.20408163265313,2037.9536259093954,20.498644281163177,294.34999999999997,294.56635537963905
1389540,510.20408163265313,2037.1564218138237,20.498644281163177,294.34999999999997,294.56614682982206
1389570,510.20408163265313,2036.363792438529,20.498644281163177,294.34999999999997,294.56593530633
1389600,510.20408163265313,2035.5756901940044,20.498644281163177,294.34999999999997,294.5657208579931
1389630,510.20408163265313,2034.7935591331038,20.498644281163177,294.34999999999997,294.5655025208795
1389660,510.20408163265313,2034.0143428581948,20.498644281163177,294.34999999999997,294.5652822206226
1389690,510.20408163265313,2033.2392721477322,20.498644281163177,294.34999999999997,294.5650590394969
1389720,510.20408163265313,2032.4683735430701,20.498644281163177,294.34999999999997,294.5648329220395
1389750,510.20408163265313,2031.7016537365257,20.498644281163177,294.34999999999997,294.56460384023603
1389780,510.20408163265313,2030.9391286112004,20.498644281163177,294.34999999999997,294.5643717713682
1389810,510.20408163265313,2030.1808238397198,20.498644281163177,294.34999999999997,294.56413669470714
1389840,510.20408163265313,2029.4267724410224,20.498644281163177,294.34999999999997,294.5638985903163
1389870,510.20408163265313,2028.6770123145286,20.498644281163177,294.34999999999997,294.5636574385877
1389900,510.20408163265313,2027.9315844212742,20.498644281163177,294.34999999999997,294.5634132200475
1389930,510.20408163265313,2027.190531587978,20.498644281163177,294.34999999999997,294.5631659152692
1389960,510.20408163265313,2026.4538977615073,20.498644281163177,294.34999999999997,294.56291550483843
1389990,510.20408163265313,2025.7217275525609,20.498644281163177,294.34999999999997,294.56266196934587
1390020,510.20408163265313,2024.9940659522426,20.498644281163177,294.34999999999997,294.5624052893992
1390050,510.20408163265313,2024.2709581519007,20.498644281163177,294.34999999999997,294.5621454456459
1390080,510.20408163265313,2023.5524494173605,20.498644281163177,294.34999999999997,294.56188241880625
1390110,510.20408163265313,2022.8385849971905,20.498644281163177,294.34999999999997,294.5616161897092
1390140,510.20408163265313,2022.1294100472933,20.498644281163177,294.34999999999997,294.56134673933224
1390170,510.20408163265313,2021.4249695680978,20.498644281163177,294.34999999999997,294.56107404884074
1390200,510.20408163265313,2020.725308349482,20.498644281163177,294.34999999999997,294.56079809962614
1390230,510.20408163265313,2020.030470922461,20.498644281163177,294.34999999999997,294.5605188733408
1390260,510.20408163265313,2019.3405015177486,20.498644281163177,294.34999999999997,294.5602363519294
1390290,510.20408163265313,2018.6554440309408,20.498644281163177,294.34999999999997,294.55995051765507
1390320,510.20408163265313,2017.975341995455,20.498644281163177,294.34999999999997,294.55966135311996
1390350,510.20408163265313,2017.3002385625507,20.498644281163177,294.34999999999997,294.55936884128016
1390380,510.20408163265313,2016.6301764892871,20.498644281163177,294.34999999999997,294.55907296545354
1390410,510.20408163265313,2015.9651981337095,20.498644281163177,294.34999999999997,294.5587737093226
1390440,510.20408163265313,2015.3053454601004,20.498644281163177,294.34999999999997,294.5584710569291
1390470,510.20408163265313,2014.6506600491125,20.498644281163177,294.34999999999997,294.5581649926637
1390500,510.20408163265313,2014.0011831183915,20.498644281163177,294.34999999999997,294.5578555012488
1390530,510.20408163265313,2013.3569555478268,20.498644281163177,294.34999999999997,294.55754256771576
1390560,510.20408163265313,2012.7180179146148,20.498644281163177,294.34999999999997,294.55722617737615
1390590,510.20408163265313,2012.0844105323642,20.498644281163177,294.34999999999997,294.5569063157881
1390620,510.20408163265313,2011.4561734979557,20.498644281163177,294.34999999999997,294.55658296871775
1390650,510.20408163265313,2010.8333467437346,20.498644281163177,294.34999999999997,294.556256122096
1390680,510.20408163265313,2010.215970093312,20.498644281163177,294.34999999999997,294.55592576197216
1390710,510.20408163265313,2009.604083323956,20.498644281163177,294.34999999999997,294.5555918744632
1390740,510.20408163265313,2008.9977262309644,20.498644281163177,294.34999999999997,294.55525444570077
1390770,510.20408163265313,2008.3969386960139,20.498644281163177,294.34999999999997,294.5549134617758
1390800,510.20408163265313,2007.8017607575548,20.498644281163177,294.34999999999997,294.55456890868095
1390830,510.20408163265313,2007.2122326842605,20.498644281163177,294.34999999999997,294.55422077225194
1390860,510.20408163265313,2006.6283950477864,20.498644281163177,294.34999999999997,294.55386903810825
1390890,510.20408163265313,2006.050288798141,20.498644281163177,294.34999999999997,294.55351369159314
1390920,510.20408163265313,2005.4779553372841,20.498644281163177,294.34999999999997,294.5531547177143
1390950,510.20408163265313,2004.9114365936273,20.498644281163177,294.34999999999997,294.55279210108506
1390980,510.20408163265313,2004.3507750937188,20.498644281163177,294.34999999999997,294.55242582586703
1391010,510.20408163265313,2003.7960140333482,20.498644281163177,294.34999999999997,294.55205587571425
1391040,510.20408163265313,2003.2471973456168,20.498644281163177,294.34999999999997,294.5516822337197
1391070,510.20408163265313,2002.7043697654067,20.498644281163177,294.34999999999997,294.55130488236455
1391100,510.20408163265313,2002.1675768914588,20.498644281163177,294.34999999999997,294.55092380347025
1391130,510.20408163265313,2001.6368652436304,20.498644281163177,294.34999999999997,294.55053897815446
1391160,510.20408163265313,2001.1122823158553,20.498644281163177,294.34999999999997,294.5501503867907
1391190,510.20408163265313,2000.593876622852,20.498644281163177,294.34999999999997,294.5497580089724
1391220,510.20408163265313,2000.081697743157,20.498644281163177,294.34999999999997,294.5493618234816
1391250,510.20408163265313,1999.5757963545882,20.498644281163177,294.34999999999997,294.5489618082628
1391280,510.20408163265313,1999.0762242645258,20.498644281163177,294.34999999999997,294.54855794040157
1391310,510.20408163265313,1998.583034431446,20.498644281163177,294.34999999999997,294.5481501961101
1391340,510.20408163265313,1998.0962809820767,20.498644281163177,294.34999999999997,294.54773855071676
1391370,510.20408163265313,1997.61601921786,20.498644281163177,294.34999999999997,294.54732297866383
1391400,510.20408163265313,1997.1423056167118,20.498644281163177,294.34999999999997,294.5469034535098
1391430,510.20408163265313,1996.675197824542,20.498644281163177,294.34999999999997,294.54647994793976
1391460,510.20408163265313,1996.2147546387646,20.498644281163177,294.34999999999997,294.5460524337816
1391490,510.20408163265313,1995.761035985165,20.498644281163177,294.34999999999997,294.5456208820296
1391520,510.20408163265313,1995.3141028890022,20.498644281163177,294.34999999999997,294.54518526286836
1391550,510.20408163265313,1994.8740174227382,20.498644281163177,294.34999999999997,294.54474554572107
1391580,510.20408163265313,1994.4408426567807,20.498644281163177,294.34999999999997,294.54430169929185
1391610,510.20408163265313,1994.014642600579,20.498644281163177,294.34999999999997,294.5438536916171
1391640,510.20408163265313,1993.5954821329155,20.498644281163177,294.34999999999997,294.5434014901243
1391670,510.20408163265313,1993.1834269239325,20.498644281163177,294.34999999999997,294.5429450616988
1391700,510.20408163265313,1992.7785433462395,20.498644281163177,294.34999999999997,294.5424843727575
1391730,510.20408163265313,1992.3808983786405,20.498644281163177,294.34999999999997,294.54201938933033
