time,ahu_reaPFanExt_y,reaQHea_y,ahu_reaPFanSup_y,reaPPum_y
3025050,268.16725301341904,65041.921174240924,515.920362256459,146.58682908539376
3025080,268.16725301341955,65448.77978973103,515.920362256459,146.7859794990323
3025110,268.1672530134237,65850.77826266363,515.920362256459,146.98441447434135
3025140,268.1672530134281,66255.13421837207,515.920362256459,147.1820628942362
3025170,268.1672530134324,66653.54423923208,515.920362256459,147.37885407525346
3025200,268.1672530134332,67052.1810534863,515.920362256459,147.57471779400677
3025230,268.1672530134349,67447.51261036431,515.920362256459,147.76958432025984
3025260,268.16725301342507,67840.2700968957,515.920362256459,147.96338445396103
3025290,268.1672530134193,68230.23097820245,515.920362256459,148.1560495602425
3025320,268.1672530134201,68617.29126432298,515.920362256459,148.3475116016402
3025350,268.1672530134247,69001.27852379228,515.920362256459,148.53770316920566
3025380,268.16725301343,69382.04544497556,515.920362256459,148.72655751349274
3025410,268.16725301342177,69759.43698472042,515.920362256459,148.91400857540845
3025440,268.16725301341626,70133.30490256,515.920362256459,149.09999101663254
3025470,268.1672530134169,70503.5005510879,515.920362256459,149.28444024940714
3025500,268.16725301342115,70869.87868685651,515.920362256459,149.46729246567108
3025530,268.1672530134263,71232.29548230146,515.920362256459,149.64848466553224
3025560,268.1672530134313,71590.60986403894,515.920362256459,149.82795468505853
3025590,268.16725301342274,71944.68284401883,515.920362256459,150.0056412233628
3025620,268.16725301341694,72294.3781213858,515.920362256459,150.18148386896755
3025650,268.16725301341745,72639.56183605317,515.920362256459,150.355423125405
3025680,268.1672530134217,72980.10290760829,515.920362256459,150.52740043605667
3025710,268.16725301342694,73315.87294866265,515.920362256459,150.6973582082059
3025740,268.16725301343195,73646.74649284068,515.920362256459,150.86523983628663
3025770,268.16725301342336,73972.60097529762,515.920362256459,151.03098972431292
3025800,268.1672530134177,74293.31690639323,515.920362256459,151.19455330748508
3025830,268.1672530134181,74608.77788155265,515.920362256459,151.35587707294832
3025860,268.1672530134224,74918.87072436395,515.920362256459,151.51490857970404
3025890,268.16725301342774,75223.48550817114,515.920362256459,151.6715964776652
3025920,268.1672530134328,75522.51567957929,515.920362256459,151.8258905258496
3025950,268.16725301342416,75815.8580823282,515.920362256459,151.9777416097003
3025980,268.1672530134184,76103.41306685162,515.920362256459,152.1271017575423
3026010,268.16725301341893,76385.08451055325,515.920362256459,152.2739241561552
3026040,268.16725301342325,76660.77991671981,515.920362256459,152.41816316548054
3026070,268.1672530134285,76930.41042692268,515.920362256459,152.55977433245184
3026100,268.1672530134336,77193.89091171575,515.920362256459,152.6987144039635
3026130,268.16725301342495,77451.1399714888,515.920362256459,152.83494133896227
3026160,268.1672530134192,77702.08002126015,515.920362256459,152.96841431968838
3026190,268.1672530134196,77946.63727620064,515.920362256459,153.0990937620528
3026220,268.167253013424,78184.74183356814,515.920362256459,153.22694132516895
3026250,268.1672530134291,78416.32763830469,515.920362256459,153.3519199200458
3026280,268.167253013421,78641.33256656046,515.920362256459,153.47399371746044
3026310,268.16725301341546,78859.69836526098,515.920362256459,153.5931281549904
3026340,268.1672530134161,79071.37074396046,515.920362256459,153.70928994326147
3026370,268.1672530134204,79276.29927953081,515.920362256459,153.8224470713757
3026400,268.1672530134257,79474.43752720804,515.920362256459,153.93256881157623
3026430,268.16725301343064,79665.74287650776,515.920362256459,154.03962572313392
3026460,268.167253013422,79850.1766992883,515.920362256459,154.1435896554806
3026490,268.16725301341626,80027.7041343146,515.920362256459,154.24443375060576
3026520,268.16725301341677,80198.29430192715,515.920362256459,154.34213244472545
3026550,268.16725301342103,80361.91997949996,515.920362256459,154.43666146924397
3026580,268.1672530134263,80518.5579329145,515.920362256459,154.52799785102835
3026610,268.1672530134313,80668.1884181444,515.920362256459,154.6161199120103
3026640,268.16725301342285,80810.79571611261,515.920362256459,154.70100726812808
3026670,268.16725301341717,80946.36734721514,515.920362256459,154.782640827637
3026700,268.1672530134177,81074.89496164615,515.920362256459,154.8610027887951
3026730,268.16725301342194,81196.37306544675,515.920362256459,154.93607663682963
3026760,268.1672530134272,81310.80053777857,515.920362256459,155.00784714049243
3026790,268.1672530134322,81418.17850635824,515.920362256459,155.076300348093
3026820,268.16725301342365,81518.51298295091,515.920362256459,155.14142358292673
3026850,268.16725301341796,81611.81122511296,515.920362256459,155.20320543813264
3026880,268.1672530134185,81698.08639111111,515.920362256459,155.2616357710328
3026910,268.16725301342274,81777.35116449613,515.920362256459,155.31670569698727
3026940,268.16725301342797,81849.62609987213,515.920362256459,155.36840758279487
3026970,268.1672530134329,81914.92822866912,515.920362256459,155.41673503964046
3027000,268.16725301342433,81973.28898319497,515.920362256459,155.46168291229952
3027030,268.1672530134187,82024.72507894986,515.920362256459,155.50324727752118
3027060,268.1672530134192,82069.269508772,515.920362256459,155.54142543409225
3027090,268.1672530134236,82106.95418598826,515.920362256459,155.57621589226028
3027120,268.16725301342876,82137.8134288102,515.920362256459,155.6076183647203
3027150,268.1672530134338,82161.88402799169,515.920362256459,155.63563375766654
3027180,268.1672530134251,82179.20513288278,515.920362256459,155.6602641611499
3027210,268.1672530134193,82189.81816132426,515.920362256459,155.68151283891586
3027240,268.1672530134198,82193.76671534964,515.920362256459,155.69938421794754
3027270,268.167253013424,82191.09649650339,515.920362256459,155.71388387776858
3027300,268.16725301342933,82181.8552211105,515.920362256459,155.72501853945496
3027330,268.16725301342115,82166.09253585448,515.920362256459,155.73279605433822
3027360,268.16725301341575,82143.85993411428,515.920362256459,155.7372253924044
3027390,268.16725301341626,82115.21067333885,515.920362256459,155.73831663038078
3027420,268.1672530134204,82080.1996937164,515.920362256459,155.73608093952166
3027450,268.1672530134257,82038.88353825756,515.920362256459,155.7305305730582
3027480,268.16725301343064,81991.32027439559,515.920362256459,155.721678853279
3027510,268.1672530134221,81937.56941708551,515.920362256459,155.70954015817327
3027540,268.16725301341637,81877.69185331224,515.920362256459,155.6941299075376
3027570,268.16725301341694,81811.74976780987,515.920362256459,155.6754645483566
3027600,268.16725301342115,81739.8065694145,515.920362256459,155.65356153913774
3027630,268.1672530134263,81661.92681632134,515.920362256459,155.62843933215626
3027660,268.1672530134313,81578.17613638843,515.920362256459,155.60011735144468
3027690,268.16725301342274,81488.62113646945,515.920362256459,155.56861596314462
3027720,268.167253013417,81393.32926550352,515.920362256459,155.53395641828655
3027750,268.16725301341756,81292.36882878069,515.920362256459,155.49616088014776
3027780,268.16725301342177,81185.8093416304,515.920362256459,155.4552526411188
3027810,268.1672530134271,81073.7215819148,515.920362256459,155.41125616362615
3027840,268.16725301343206,80956.17737909056,515.920362256459,155.36419697138925
3027870,268.1672530134235,80833.24938495542,515.920362256459,155.3141015333055
3027900,268.16725301341774,80705.01093834662,515.920362256459,155.26099719991424
3027930,268.1672530134183,80571.53600754798,515.920362256459,155.2049121812308
3027960,268.1672530134226,80432.89916453391,515.920362256459,155.14587554015483
3027990,268.16725301342785,80289.1755636929,515.920362256459,155.08391718668744
3028020,268.16725301343286,80140.4409176583,515.920362256459,155.01906786910905
3028050,268.1672530134242,79986.77147114117,515.920362256459,154.9513591627099
3028080,268.1672530134185,79828.24397478094,515.920362256459,154.88082345725334
3028110,268.16725301341893,79664.93566018941,515.920362256459,154.80749394384807
3028140,268.16725301342325,79496.92421667682,515.920362256459,154.73140460152953
3028170,268.16725301342836,79324.2877697311,515.920362256459,154.65259018368536
3028200,268.16725301343337,79147.10486134434,515.920362256459,154.5710862043683
3028230,268.16725301342484,78965.45443209712,515.920362256459,154.48692892452593
3028260,268.16725301341904,78779.41580495535,515.920362256459,154.40015533817032
3028290,268.16725301341955,78589.06867069281,515.920362256459,154.3108031584802
3028320,268.1672530134239,78394.4930748987,515.920362256459,154.21891080385848
3028350,268.1672530134291,78195.76940647104,515.920362256459,154.12451738394634
3028380,268.167253013421,77992.97838748238,515.920362256459,154.0276626855983
3028410,268.16725301341546,77786.20106438937,515.920362256459,153.9283871588209
3028440,268.16725301341603,77575.51880046377,515.920362256459,153.82673190267673
3028470,268.16725301342024,77361.0132693413,515.920362256459,153.7227386511476
3028500,268.1672530134255,77142.76644963548,515.920362256459,153.61644975897352
3028530,268.1672530134305,76920.86062053104,515.920362256459,153.50790818745452
3028560,268.167253013422,76695.3783582069,515.920362256459,153.39715749021343
3028590,268.16725301341626,76466.40253307924,515.920362256459,153.28424179892886
3028620,268.1672530134169,76234.01630774667,515.920362256459,153.1692058090264
3028650,268.16725301342115,75998.30313551486,515.920362256459,153.0520947653305
3028680,268.1672530134263,75759.34675949908,515.920362256459,152.9329544476793
3028710,268.1672530134313,75517.23121217305,515.920362256459,152.81183115650126
3028740,268.16725301342285,75272.04081527726,515.920362256459,152.68877169834533
3028770,268.16725301341717,75023.86018005614,515.920362256459,152.56382337136893
3028800,268.1672530134177,74772.77395426959,515.920362256459,152.4370339422475
3028830,268.1672530134219,74518.86776591407,515.920362256459,152.3084516530338
3028860,268.1672530134272,74262.2269441766,515.920362256459,152.17812519490417
3028890,268.1672530134322,74002.93725818985,515.920362256459,152.04610368679278
3028920,268.16725301342365,73741.08477361174,515.920362256459,151.912436663693
3028950,268.1672530134178,73476.75584109698,515.920362256459,151.7771740649723
3028980,268.1672530134183,73210.03710948839,515.920362256459,151.64036621974972
3029010,268.1672530134225,72941.01552510564,515.920362256459,151.5020638311541
3029040,268.16725301342774,72669.77832937293,515.920362256459,151.36231796091235
3029070,268.16725301343274,72396.4130579008,515.920362256459,151.22118001434455
3029100,268.16725301342416,72121.00753972774,515.920362256459,151.0787017254085
3029130,268.1672530134184,71843.64989617388,515.920362256459,150.9349351416252
3029160,268.1672530134189,71564.42853918148,515.920362256459,150.7899326088704
3029190,268.16725301342325,71283.43216926575,515.920362256459,150.64374675610821
3029220,268.1672530134285,71000.74977299919,515.920362256459,150.4964304800768
3029250,268.16725301343354,70716.47061994873,515.920362256459,150.34803692992395
3029280,268.16725301342495,70430.68425909299,515.920362256459,150.19861949178718
3029310,268.16725301341916,70143.48051460387,515.920362256459,150.04823177332435
3029340,268.16725301341955,69854.94948104213,515.920362256459,149.89692758817569
3029370,268.16725301342376,69565.18151783913,515.920362256459,149.7447609403811
3029400,268.167253013429,69274.26724317798,515.920362256459,149.59178600874546
3029430,268.16725301342086,68982.29752694248,515.920362256459,149.43805713103077
3029460,268.16725301341546,68689.36348324755,515.920362256459,149.28362878827545
3029490,268.16725301341603,68395.55646236188,515.920362256459,149.12855558910078
3029520,268.16725301342024,68100.96804175427,515.920362256459,148.97289225391285
3029550,268.1672530134254,67805.69001636587,515.920362256459,148.81669359902074
3029580,268.16725301343035,67509.81438806809,515.920362256459,148.66001452070293
3029610,268.1672530134349,67213.43335443358,515.920362256459,148.50290997924725
3029640,268.1672530134262,66916.6392966994,515.920362256459,148.34543498295542
3029670,268.1672530134205,66619.52476704172,515.920362256459,148.18764457213064
3029700,268.16725301342115,66322.18247503885,515.920362256459,148.02959380302616
3029730,268.1672530134254,66024.70527341557,515.920362256459,147.8713377317748
3029760,268.16725301343064,65727.18614298567,515.920362256459,147.7129313982892
3029790,268.1672530134225,65429.718176896604,515.920362256459,147.5544298101551
3029820,268.167253013417,65132.394564087495,515.920362256459,147.39588792649926
3029850,268.1672530134176,64835.3085720203,515.920362256459,147.23736064184567
3029880,268.1672530134219,64538.553528669254,515.920362256459,147.0789027699632
3029910,268.1672530134271,64242.22280381662,515.920362256459,146.92056902771967
3029940,268.16725301343206,63946.40978962248,515.920362256459,146.76241401892148
3029970,268.1672530134235,63651.20788049126,515.920362256459,146.60449221817007
3030000,268.1672530134177,63356.710504494426,515.920362256459,146.44685798444905
3030030,268.1672530134182,63063.011177610184,515.920362256459,146.28956558573975
3030060,268.16725301342257,62770.20350609048,515.920362256459,146.1326691952501
3030090,268.16725301342774,62478.381131905764,515.920362256459,145.97622285744248
3030120,268.1672530134328,62187.637659396096,515.920362256459,145.8202804441255
3030150,268.1672530134242,61898.06659065681,515.920362256459,145.66489561599883
3030180,268.16725301341853,61609.76127654267,515.920362256459,145.5101217934615
3030210,268.16725301341904,61322.81487957887,515.920362256459,145.35601213427492
3030240,268.16725301342325,61037.32034285854,515.920362256459,145.20261951469575
3030270,268.1672530134285,60753.37036078117,515.920362256459,145.04999651194493
3030300,268.16725301343354,60471.05734991747,515.920362256459,144.89819538716236
3030330,268.16725301342495,60190.4734196372,515.920362256459,144.74726806856805
3030360,268.1672530134192,59911.71034215218,515.920362256459,144.59726613455783
3030390,268.1672530134198,59634.85952215921,515.920362256459,144.44824079686953
3030420,268.167253013424,59360.01196613447,515.920362256459,144.30024288386207
3030450,268.1672530134292,59087.25825152688,515.920362256459,144.15332282401724
3030480,268.16725301342103,58816.68849560319,515.920362256459,144.00753062955073
3030510,268.1672530134156,58548.39232410935,515.920362256459,143.86291588015064
3030540,268.1672530134162,58282.45883965827,515.920362256459,143.71952770683862
3030570,268.1672530134204,58018.97658993847,515.920362256459,143.57741477596593
3030600,268.1672530134256,57758.033851659675,515.920362256459,143.4366252755367
3030630,268.1672530134305,57499.71745455639,515.920362256459,143.29720689591997
3030660,268.1672530134221,57244.11431541173,515.920362256459,143.15920681406362
3030690,268.16725301341626,56991.31034420854,515.920362256459,143.02267167938933
3030720,268.1672530134169,56741.390889815164,515.920362256459,142.88764759928748
3030750,268.16725301342115,56494.44050195123,515.920362256459,142.7541801240985
3030780,268.1672530134262,56250.54296935477,515.920362256459,142.6223142320369
3030810,268.1672530134313,56009.781281888885,515.920362256459,142.4920943143399
3030840,268.16725301342274,55772.23756007567,515.920362256459,142.3635641606748
3030870,268.16725301341694,55537.993044640076,515.920362256459,142.23676694478033
3030900,268.16725301341734,55307.12806683806,515.920362256459,142.1117452103194
3030930,268.1672530134216,55079.72201324936,515.920362256459,141.98854085692332
3030960,268.16725301342694,54855.85329430258,515.920362256459,141.8671951264777
3030990,268.16725301343195,54635.599313614235,515.920362256459,141.74774858956926
3031020,268.1672530134235,54419.036437044255,515.920362256459,141.6302411321858
3031050,268.1672530134177,54206.23996180294,515.920362256459,141.51471194259116
3031080,268.1672530134182,53997.28408599314,515.920362256459,141.40119949846613
3031110,268.1672530134225,53792.24187834104,515.920362256459,141.2897415542346
3031140,268.16725301342774,53591.18524832883,515.920362256459,141.18037512866798
3031170,268.16725301343274,53394.18491651834,515.920362256459,141.07313649267212
3031200,268.16725301342416,53201.310385325225,515.920362256459,140.9680611573584
3031230,268.16725301342285,53012.59111751231,515.920362256459,140.86518261246042
3031260,268.1672530134268,52828.07171631435,515.920362256459,140.76453207665352
3031290,268.16725301341916,52647.82307368009,515.920362256459,140.66614053185026
3031320,268.1672530134144,52471.91115061662,515.920362256459,140.57003961920688
3031350,268.16725301341523,52300.39430701898,515.920362256459,140.47626103308758
3031380,268.16725301341955,52133.33858526688,515.920362256459,140.3848357612735
3031410,268.1672530134248,51970.80562279714,515.920362256459,140.2957938116239
3031440,268.16725301342973,51812.854397793155,515.920362256459,140.20916425699528
3031470,268.1672530134343,51659.5429669994,515.920362256459,140.12497531463814
3031500,268.1672530134256,51510.92833292724,515.920362256459,140.04325436321025
3031530,268.1672530134198,51367.06578896654,515.920362256459,139.96402792308933
3031560,268.1672530134204,51228.00893799992,515.920362256459,139.88732163573286
3031590,268.1672530134246,51093.80985890588,515.920362256459,139.81316025192837
3031620,268.16725301342984,50964.51907565561,515.920362256459,139.7415676245422
3031650,268.1672530134216,50840.18546980476,515.920362256459,139.67256670135768
3031680,268.1672530134161,50720.8562586643,515.920362256459,139.60617951712064
3031710,268.1672530134167,50606.57699644858,515.920362256459,139.54242718547314
3031740,268.16725301342086,50497.39155427714,515.920362256459,139.48132989130818
3031770,268.16725301342615,50393.34209135936,515.920362256459,139.4229068836101
3031800,268.16725301343104,50294.46903411185,515.920362256459,139.36717646867774
3031830,268.16725301342257,50200.81106001115,515.920362256459,139.314156003667
3031860,268.1672530134169,50112.405079794604,515.920362256459,139.26386189045726
3031890,268.16725301341734,50029.28621855596,515.920362256459,139.21630956984217
3031920,268.1672530134216,49951.487798245194,515.920362256459,139.17151351605958
3031950,268.1672530134269,49879.04132158058,515.920362256459,139.12948723167057
3031980,268.16725301343183,49811.97645637549,515.920362256459,139.09024324277226
3032010,268.16725301342325,49750.32102027054,515.920362256459,139.05379309454955
3032040,268.16725301341756,49694.10096612578,515.920362256459,139.02014734717477
3032070,268.1672530134181,49643.340368215606,515.920362256459,138.98931557203719
3032100,268.1672530134225,49598.061409060276,515.920362256459,138.96130634832562
3032130,268.16725301342774,49558.284366619504,515.920362256459,138.93612725983027
3032160,268.16725301343274,49524.027602441165,515.920362256459,138.91378489226702
3032190,268.16725301342416,49495.30755056455,515.920362256459,138.89428483098465
3032220,268.1672530134184,49472.13870692406,515.920362256459,138.87763165896845
3032250,268.1672530134189,49454.53361931621,515.920362256459,138.86382895513546
3032280,268.16725301342314,49442.502877935774,515.920362256459,138.85287929297905
3032310,268.16725301342836,49436.05510657713,515.920362256459,138.8447842395665
3032340,268.1672530134333,49435.196954456995,515.920362256459,138.83954435490705
3032370,268.1672530134248,49439.93308865651,515.920362256459,138.8371591916643
3032400,268.16725301341893,49450.26592123932,515.920362256459,138.83762729583233
3032430,268.16725301341955,49466.1967728104,515.920362256459,138.84094620553165
3032460,268.1672530134239,49487.72395721469,515.920362256459,138.84711245271703
3032490,268.1672530134291,49514.84412079049,515.920362256459,138.85612156483924
3032520,268.16725301342086,49547.55192857223,515.920362256459,138.86796806613324
3032550,268.16725301341546,49585.84003535713,515.920362256459,138.88264547923896
3032580,268.167253013416,49629.6990778125,515.920362256459,138.90014632738192
3032610,268.1672530134201,49679.1176704971,515.920362256459,138.92046213698947
3032640,268.1672530134255,49734.08240380955,515.920362256459,138.94358344065495
3032670,268.1672530134305,49794.57784278131,515.920362256459,138.96949978042895
3032700,268.167253013422,49860.58652642867,515.920362256459,138.9981997114618
3032730,268.16725301341626,49932.08896763985,515.920362256459,139.02967080601826
3032760,268.1672530134169,50009.063653626006,515.920362256459,139.0638996578565
3032790,268.16725301342115,50091.4870469246,515.920362256459,139.1008718869737
3032820,268.16725301342643,50179.3335870387,515.920362256459,139.14057214471984
3032850,268.1672530134315,50272.575692686325,515.920362256459,139.18298411927861
3032880,268.1672530134229,50371.18376468052,515.920362256459,139.2280905415139
3032910,268.1672530134216,50475.166207838614,515.920362256459,139.2758952138371
3032940,268.1672530134255,50584.537800884966,515.920362256459,139.32640510691837
3032970,268.1672530134309,50699.249480555576,515.920362256459,139.37959255429658
3033000,268.1672530134231,50819.21996180391,515.920362256459,139.43541351679232
3033030,268.16725301341774,50944.38324219218,515.920362256459,139.4938321806346
3033060,268.1672530134184,51074.694407138275,515.920362256459,139.5548237741824
3033090,268.16725301342257,51210.11475648801,515.920362256459,139.61836684060276
3033120,268.16725301342774,51350.60174930602,515.920362256459,139.6844381007691
3033150,268.16725301343274,51496.10790018604,515.920362256459,139.7530118971817
3033180,268.16725301342416,51646.582812009714,515.920362256459,139.82406123444477
3033210,268.1672530134185,51801.974421686224,515.920362256459,139.89755841125483
3033240,268.16725301341904,51962.22908499544,515.920362256459,139.97347506160006
3033270,268.1672530134233,52127.291326963335,515.920362256459,140.0517820265586
3033300,268.1672530134285,52297.10372736633,515.920362256459,140.13244929670287
3033330,268.1672530134336,52471.60695415486,515.920362256459,140.2154460310241
3033360,268.16725301342495,52650.73984114524,515.920362256459,140.3007405996842
3033390,268.1672530134193,52834.43946016339,515.920362256459,140.38830062457058
3033420,268.1672530134198,53022.64092877254,515.920362256459,140.47809287611815
3033450,268.16725301342404,53215.277307576296,515.920362256459,140.57008322545167
3033480,268.1672530134294,53412.279675091006,515.920362256459,140.66423668857993
3033510,268.16725301342115,53613.57725078806,515.920362256459,140.76051749440884
3033540,268.16725301341575,53819.09748023582,515.920362256459,140.85888913181785
3033570,268.16725301341626,54028.766075187224,515.920362256459,140.95931437304188
3033600,268.1672530134205,54242.50703288575,515.920362256459,141.06175528579672
3033630,268.16725301342575,54460.24265205492,515.920362256459,141.16617324358086
3033660,268.16725301343064,54681.89355234918,515.920362256459,141.27252893752447
3033690,268.1672530134221,54907.37869726042,515.920362256459,141.3807823899354
3033720,268.16725301341637,55136.61541969598,515.920362256459,141.4908929689423
3033750,268.16725301341694,55369.5194492082,515.920362256459,141.60281940383052
3033780,268.16725301342115,55606.00494076506,515.920362256459,141.71651980083968
3033810,268.1672530134263,55845.98450474436,515.920362256459,141.83195165937647
3033840,268.1672530134313,56089.36923827174,515.920362256459,141.94907188857124
3033870,268.16725301342274,56336.0687576972,515.920362256459,142.06783682417108
3033900,268.167253013417,56585.99123234155,515.920362256459,142.18820224574281
3033930,268.1672530134176,56839.04341943776,515.920362256459,142.3101233941883
3033960,268.1672530134219,57095.13070027867,515.920362256459,142.43355498954878
3033990,268.1672530134271,57354.15711752912,515.920362256459,142.55845124909226
3034020,268.1672530134321,57616.02541379226,515.920362256459,142.68476590568005
3034050,268.1672530134236,57880.63707128156,515.920362256459,142.81245222639706
3034080,268.1672530134178,58147.89235272168,515.920362256459,142.9414630314345
3034110,268.1672530134185,58417.69037017761,515.920362256459,143.07175071322766
3034140,268.1672530134228,58689.92913153989,515.920362256459,143.20326725582396
3034170,268.1672530134281,58964.50541283178,515.920362256459,143.33596425448496
3034200,268.167253013433,59241.312986810706,515.920362256459,143.46979293505203
3034230,268.16725301342433,59520.25095166083,515.920362256459,143.60470417476967
3034260,268.16725301341853,59801.21118092695,515.920362256459,143.7406485224151
3034290,268.16725301341916,60084.08660569036,515.920362256459,143.87757621851554
3034320,268.1672530134235,60368.76937768722,515.920362256459,144.01543721588226
3034350,268.16725301342876,60655.150854508924,515.920362256459,144.15418120038953
3034380,268.1672530134339,60943.12163813382,515.920362256459,144.29375761192208
3034410,268.1672530134253,61232.5716367698,515.920362256459,144.4341156654696
3034440,268.16725301341955,61523.39011485312,515.920362256459,144.57520437235286
3034470,268.16725301342,61815.46574875397,515.920362256459,144.71697256156904
3034500,268.16725301342433,62108.68668120788,515.920362256459,144.8593689012482
3034530,268.16725301342956,62402.940577501315,515.920362256459,145.0023419202059
3034560,268.1672530134215,62698.114681920444,515.920362256459,145.14584002958665
3034590,268.16725301341603,62994.09587515363,515.920362256459,145.28981154457807
3034620,268.16725301341665,63290.77073223933,515.920362256459,145.43420470618773
3034650,268.16725301342075,63588.0255812066,515.920362256459,145.5789677030655
3034680,268.16725301342603,63885.746562235574,515.920362256459,145.72404869336455
3034710,268.1672530134309,64183.819687427946,515.920362256459,145.86939582661992
3034740,268.1672530134224,64482.13090099669,515.920362256459,146.01495726563186
3034770,268.16725301341665,64780.56613993113,515.920362256459,146.1606812083426
3034800,268.16725301341717,65079.01139505825,515.920362256459,146.30651590969285
3034830,268.16725301342177,127123.7910031492,515.920362256459,182.06639365698095
3034860,268.1672530134263,161244.37226774212,515.920362256459,203.52273720676303
3034890,268.16725301343087,174707.26181695313,515.920362256459,212.50371882538974
3034920,268.1672530134346,183099.5619143572,515.9203622564588,218.20454470773856
3034950,268.16725301343445,190182.1027226712,515.920362256459,223.10859920022858
3034980,268.1672530134313,196715.21071540698,515.920362256459,227.72956444153397
3035010,268.1672530134292,202835.91205323348,515.920362256459,232.2057478721471
3035040,268.16725301342404,208566.19936316478,515.920362256459,236.53725808205624
3035070,268.16725301342836,213903.37134306147,515.920362256459,240.709521168921
3035100,268.16725301343246,218849.51916091656,515.920362256459,244.71176427040933
3035130,268.1672530134611,223396.71301090426,515.920362256459,248.53766161947513
3035160,268.16725301343314,227542.40312902455,515.9203622564595,252.18463967137941
3035190,268.1672530134333,231285.22438704237,515.920362256459,255.6530744465517
3035220,268.16725301340784,234623.04773178304,515.9203622564588,258.94556822178873
3035250,268.167253013376,237554.77135216005,515.9203622564588,262.0664072532955
3035280,268.1672530133991,240080.129385022,515.9203622564592,265.0210794486639
3035310,268.1672530133864,242201.551989655,515.9203622564588,267.8159184450679
3035340,268.1672530133976,243923.8400385809,515.9203622564588,270.45776965392025
3035370,268.16725301340176,245255.01962308548,515.9203622564592,272.95465659271116
3035400,268.1672530134114,246207.26557972777,515.920362256459,275.3171208089484
3035430,268.1672530134204,246796.89454743147,515.920362256459,277.55503976601256
3035460,268.16725301336663,247044.22030054752,515.920362256459,279.677241187359
3035490,268.1672530133951,246974.58113799256,515.920362256459,281.6916463295922
3035520,268.16725301338477,246612.67854761254,515.920362256459,283.6053944570463
3035550,268.16725301340557,245991.1622567301,515.920362256459,285.42494759601163
3035580,268.1672530134102,245145.8116915858,515.920362256459,287.1561792038792
3035610,268.1672530134146,244094.37319566487,515.920362256459,288.80445062914623
3035640,268.16725301341893,242896.74684594304,515.920362256459,290.3746739693319
3035670,268.1672530134237,241564.22284082862,515.920362256459,291.87136589351724
3035700,268.16725301342774,240132.37817962954,515.920362256459,293.2986921707539
3035730,268.16725301342757,238632.54443302608,515.9203622564588,294.66050805031733
3035760,268.16725301342666,237088.78183862884,515.920362256459,295.9603890553524
3035790,268.16725301342734,235526.05396196796,515.920362256459,297.2016600945227
3035820,268.1672530134251,233964.115339937,515.920362256459,298.38742185516
3035850,268.16725301342274,232420.68403110016,515.920362256459,299.52057462215714
3035880,268.1672530134225,230909.6321718651,515.920362256459,300.6038330165332
3035910,268.16725301341893,229442.5712511698,515.920362256459,301.63973841131747
