time,ahu_reaPFanExt_y,reaQHea_y,ahu_reaPFanSup_y,reaPPum_y
1970-02-05 00:13:30,268.1672530134189,61750.4046958263,515.920362256459,144.97656897086281
1970-02-05 00:14:00,268.1672530134193,62164.6678870617,515.920362256459,145.17883896125446
1970-02-05 00:14:30,268.1672530134237,62578.462071470305,515.920362256459,145.3809737787274
1970-02-05 00:15:00,268.167253013429,62991.63995378994,515.920362256459,145.58290011237838
1970-02-05 00:15:30,268.16725301343405,63404.00713555379,515.920362256459,145.78454480332726
1970-02-05 00:16:00,268.16725301342535,63815.43449148194,515.920362256459,145.98583487980807
1970-02-05 00:16:30,268.1672530134196,64225.70131970732,515.920362256459,146.18669759216135
1970-02-05 00:17:00,268.1672530134201,64634.719689282196,515.920362256459,146.38706044774105
1970-02-05 00:17:30,268.1672530134245,65042.20739510096,515.920362256459,146.58685124577173
1970-02-05 00:18:00,268.16725301342984,65448.17514385822,515.920362256459,146.7859981121103
1970-02-05 00:18:30,268.16725301342177,65852.1870104075,515.920362256459,146.98442953387564
1970-02-05 00:19:00,268.16725301341626,66254.50549078196,515.920362256459,147.18207439389388
1970-02-05 00:19:30,268.16725301341677,66654.28591399793,515.920362256459,147.37886200490357
1970-02-05 00:20:00,268.167253013421,67052.47644302966,515.920362256459,147.5747221434927
1970-02-05 00:20:30,268.1672530134262,67447.07812170777,515.920362256459,147.76958508372098
1970-02-05 00:21:00,268.1672530134311,67841.02711372863,515.920362256459,147.96338163038877
1970-02-05 00:21:30,268.1672530134322,68230.69818866115,515.920362256459,148.15604315483793
1970-02-05 00:22:00,268.1672530134339,68617.74962695906,515.920362256459,148.3475016222467
1970-02-05 00:22:30,268.167253013424,69000.97880996448,515.920362256459,148.53768962148354
1970-02-05 00:23:00,268.1672530134182,69382.6541158205,515.920362256459,148.72654040187922
1970-02-05 00:23:30,268.16725301341904,69758.18418923128,515.920362256459,148.91398790594388
1970-02-05 00:24:00,268.16725301342274,70132.36656884236,515.920362256459,149.09996680192776
1970-02-05 00:24:30,268.1672530134274,70502.77852603991,515.920362256459,149.28441250446195
1970-02-05 00:25:00,268.1672530134322,70870.01702019022,515.920362256459,149.46726120320588
1970-02-05 00:25:30,268.1672530134236,71231.52654619023,515.920362256459,149.6484498971621
1970-02-05 00:26:00,268.16725301341774,71591.90621657278,515.920362256459,149.82791642408296
1970-02-05 00:26:30,268.1672530134192,71945.75085022174,515.920362256459,150.00559949042844
1970-02-05 00:27:00,268.16725301342416,72294.890214833,515.920362256459,150.18143868621425
1970-02-05 00:27:30,268.16725301342973,72639.58412675608,515.920362256459,150.35537451228987
1970-02-05 00:28:00,268.1672530134216,72980.11503077774,515.920362256459,150.52734841105513
1970-02-05 00:28:30,268.16725301341603,73315.48140212956,515.920362256459,150.69730279158037
1970-02-05 00:29:00,268.16725301341637,73647.09687685655,515.920362256459,150.86518105103443
1970-02-05 00:29:30,268.1672530134206,73971.37617378739,515.920362256459,151.0309275957485
1970-02-05 00:30:00,268.1672530134251,74292.06075631411,515.920362256459,151.19448786800268
1970-02-05 00:30:30,268.1672530134296,74608.40529333372,515.920362256459,151.35580835416752
1970-02-05 00:31:00,268.1672530134341,74917.95179746885,515.920362256459,151.5148366098252
1970-02-05 00:31:30,268.1672530134349,75223.31139523792,515.920362256459,151.67152128976912
1970-02-05 00:32:00,268.16725301345946,75522.34096457143,515.920362256459,151.82581215798317
1970-02-05 00:32:30,268.16725301344286,75815.68938461735,515.920362256459,151.97766010074153
1970-02-05 00:33:00,268.1672530134382,76103.23199181433,515.920362256459,152.1270171449123
1970-02-05 00:33:30,268.16725301342586,76384.89809945445,515.920362256459,152.27383647604748
1970-02-05 00:34:00,268.1672530134193,76660.5871168008,515.920362256459,152.4180724539324
1970-02-05 00:34:30,268.16725301341967,76930.21205735728,515.920362256459,152.55968062612433
1970-02-05 00:35:00,268.16725301342404,77193.68679625598,515.920362256459,152.6986177404461
1970-02-05 00:35:30,268.1672530134292,77450.93031614755,515.920362256459,152.83484175682003
1970-02-05 00:36:00,268.16725301342103,77701.86487065227,515.920362256459,152.9683118584275
1970-02-05 00:36:30,268.16725301341546,77946.41676704418,515.920362256459,153.0989884620907
1970-02-05 00:37:00,268.16725301341603,78184.5160556159,515.920362256459,153.2268332278083
1970-02-05 00:37:30,268.16725301342024,78416.09671740922,515.920362256459,153.35180906745325
1970-02-05 00:38:00,268.1672530134255,78641.09660256418,515.920362256459,153.4738801526442
1970-02-05 00:38:30,268.1672530134305,78859.45748546235,515.920362256459,153.59301192177836
1970-02-05 00:39:00,268.1672530134219,79071.12504987905,515.920362256459,153.70917108627833
1970-02-05 00:39:30,268.1672530134162,79276.04890382917,515.920362256459,153.82232563602693
1970-02-05 00:40:00,268.1672530134167,79474.182569058,515.920362256459,153.93244484402626
1970-02-05 00:40:30,268.16725301342103,79665.4834766968,515.920362256459,154.03949927028242
1970-02-05 00:41:00,268.1672530134262,79849.9129505757,515.920362256459,154.14346076494033
1970-02-05 00:41:30,268.1672530134313,80027.43618947086,515.920362256459,154.24430247068
1970-02-05 00:42:00,268.1672530134226,80198.0222414363,515.920362256459,154.3419988243848
1970-02-05 00:42:30,268.16725301341694,80361.64397473099,515.920362256459,154.4365255581093
1970-02-05 00:43:00,268.16725301341745,80518.2780425756,515.920362256459,154.52785969934658
1970-02-05 00:43:30,268.16725301342177,80667.90484384932,515.920362256459,154.61597957063097
1970-02-05 00:44:00,268.167253013427,80810.5084785413,515.920362256459,154.70086478848114
1970-02-05 00:44:30,268.16725301343206,80946.07669907277,515.920362256459,154.78249626170935
1970-02-05 00:45:00,268.16725301342336,81074.60085702287,515.920362256459,154.86085618910712
1970-02-05 00:45:30,268.1672530134176,81196.07584574414,515.920362256459,154.93592805641796
1970-02-05 00:46:00,268.1672530134181,81310.50003926296,515.920362256459,155.0076966328881
1970-02-05 00:46:30,268.1672530134225,81417.87522770843,515.920362256459,155.07614796729575
1970-02-05 00:47:00,268.16725301342774,81518.20654918239,515.920362256459,155.14126938338381
1970-02-05 00:47:30,268.16725301343274,81611.50241848518,515.920362256459,155.20304947471513
1970-02-05 00:48:00,268.16725301342404,81697.77445291248,515.920362256459,155.26147809901397
1970-02-05 00:48:30,268.1672530134183,81777.03739549189,515.920362256459,155.31654637202502
1970-02-05 00:49:00,268.16725301341876,81849.30903591614,515.920362256459,155.36824666090976
1970-02-05 00:49:30,268.1672530134229,81914.61012943563,515.920362256459,155.41657257719092
1970-02-05 00:50:00,268.1672530134282,81972.9643140016,515.920362256459,155.46151896926915
1970-02-05 00:50:30,268.1672530134333,82024.39802594084,515.920362256459,155.50308191451933
1970-02-05 00:51:00,268.1672530134248,82068.9404143868,515.920362256459,155.5412587109832
1970-02-05 00:51:30,268.16725301341904,82106.6232548087,515.920362256459,155.5760478686801
1970-02-05 00:52:00,268.16725301341955,82137.48086185631,515.920362256459,155.60744910054456
1970-02-05 00:52:30,268.1672530134237,82161.55000179012,515.920362256459,155.63546331300998
1970-02-05 00:53:00,268.16725301342893,82178.86980475983,515.920362256459,155.6600925962532
1970-02-05 00:53:30,268.1672530134207,82189.4816771743,515.920362256459,155.68134021410904
1970-02-05 00:54:00,268.16725301341523,82193.42921437758,515.920362256459,155.69921059367084
1970-02-05 00:54:30,268.167253013416,82190.75811385443,515.920362256459,155.71370931457568
1970-02-05 00:55:00,268.1672530134201,82181.51608917413,515.920362256459,155.72484309799378
1970-02-05 00:55:30,268.1672530134254,82165.7527848782,515.920362256459,155.73261979532035
1970-02-05 00:56:00,268.16725301343035,82143.5196924367,515.920362256459,155.73704837657593
1970-02-05 00:56:30,268.1672530134349,82114.8700674858,515.920362256459,155.73813891849878
1970-02-05 00:57:00,268.16725301342603,82079.8588484086,515.920362256459,155.73590259233242
1970-02-05 00:57:30,268.16725301342024,82038.54257641944,515.920362256459,155.730351651278
1970-02-05 00:58:00,268.16725301342075,81990.97931711297,515.920362256459,155.72149941757266
1970-02-05 00:58:30,268.1672530134252,81937.22858359513,515.920362256459,155.7093602691327
1970-02-05 00:59:00,268.16725301343047,81877.35126097989,515.920362256459,155.69394962565585
1970-02-05 00:59:30,268.1672530134222,81811.4095321046,515.920362256459,155.6752839340065
1970-02-05 01:00:00,268.1672530134167,81739.46680390743,515.920362256459,155.65338065255898
1970-02-05 01:00:30,268.16725301341734,81661.58763266621,515.920362256459,155.62825823343331
1970-02-05 01:01:00,268.1672530134216,81577.83764424118,515.920362256459,155.59993610048207
1970-02-05 01:01:30,268.1672530134268,81488.28433198108,515.920362256459,155.56843461078583
1970-02-05 01:02:00,268.16725301343183,81392.99330206112,515.920362256459,155.53377501715616
1970-02-05 01:02:30,268.1672530134233,81292.03374675839,515.920362256459,155.49597948749073
1970-02-05 01:03:00,268.1672530134176,81185.47521855739,515.920362256459,155.45507131533597
1970-02-05 01:03:30,268.1672530134181,81073.38849530497,515.920362256459,155.4110749622355
1970-02-05 01:04:00,268.1672530134224,80955.84541401564,515.920362256459,155.3640159512912
1970-02-05 01:04:30,268.1672530134276,80832.91863113135,515.920362256459,155.31392075137848
1970-02-05 01:05:00,268.1672530134327,80704.68148727101,515.920362256459,155.26081671307173
1970-02-05 01:05:30,268.16725301342404,80571.20795081419,515.920362256459,155.20473204621007
1970-02-05 01:06:00,268.1672530134184,80432.57259298878,515.920362256459,155.14569581337193
1970-02-05 01:06:30,268.16725301341893,80288.85056713305,515.920362256459,155.08373792421372
1970-02-05 01:07:00,268.16725301342325,80140.11758476017,515.920362256459,155.0188891266852
1970-02-05 01:07:30,268.1672530134285,79986.44988942567,515.920362256459,154.95118099574972
1970-02-05 01:08:00,268.16725301343354,79827.92423060689,515.920362256459,154.88064592082915
1970-02-05 01:08:30,268.16725301342495,79664.61783876496,515.920362256459,154.80731709267027
1970-02-05 01:09:00,268.16725301341916,79496.60840207351,515.920362256459,154.73122848993734
1970-02-05 01:09:30,268.1672530134196,79323.97404491855,515.920362256459,154.6524148656318
1970-02-05 01:10:00,268.1672530134239,79146.79330820967,515.920362256459,154.57091173340464
1970-02-05 01:10:30,268.1672530134291,78965.14513145697,515.920362256459,154.48675535378888
1970-02-05 01:11:00,268.167253013421,78779.10883657559,515.920362256459,154.39998272036578
1970-02-05 01:11:30,268.16725301341546,78588.76411332973,515.920362256459,154.31063154587437
1970-02-05 01:12:00,268.167253013416,78394.1910063057,515.920362256459,154.21874024826587
1970-02-05 01:12:30,268.1672530134201,78195.46990340122,515.920362256459,154.12434793671406
1970-02-05 01:13:00,268.16725301342535,77992.68152572069,515.920362256459,154.02749439759472
1970-02-05 01:13:30,268.16725301343035,77785.90691875204,515.920362256459,153.9282200804208
1970-02-05 01:14:00,268.1672530134349,77575.22744481552,515.920362256459,153.82656608374788
1970-02-05 01:14:30,268.16725301342615,77360.72477660637,515.920362256459,153.7225741410419
1970-02-05 01:15:00,268.16725301342024,77142.48089180763,515.920362256459,153.61628660651624
1970-02-05 01:15:30,268.16725301342075,76920.57806868055,515.920362256459,153.50774644093073
1970-02-05 01:16:00,268.16725301342507,76695.09888248454,515.920362256459,153.396997197356
1970-02-05 01:16:30,268.16725301343035,76466.12620272291,515.920362256459,153.2840830069043
1970-02-05 01:17:00,268.1672530134222,76233.74319107416,515.920362256459,153.16904856442133
1970-02-05 01:17:30,268.16725301341677,75998.03329994391,515.920362256459,153.05193911414622
1970-02-05 01:18:00,268.16725301341734,75759.08027155083,515.920362256459,152.93280043532158
1970-02-05 01:18:30,268.1672530134216,75516.96813746424,515.920362256459,152.81167882776614
1970-02-05 01:19:00,268.1672530134269,75271.78121852288,515.920362256459,152.6886210974061
1970-02-05 01:19:30,268.16725301343195,75023.60412506861,515.920362256459,152.56367454176473
1970-02-05 01:20:00,268.16725301342336,74772.52175739511,515.920362256459,152.43688693540318
1970-02-05 01:20:30,268.1672530134176,74518.61930637021,515.920362256459,152.30830651531343
1970-02-05 01:21:00,268.16725301341796,74261.98225413937,515.920362256459,152.1779819662717
1970-02-05 01:21:30,268.1672530134221,74002.69637485081,515.920362256459,152.0459624061176
1970-02-05 01:22:00,268.1672530134274,73740.84773536734,515.920362256459,151.91229737101523
1970-02-05 01:22:30,268.1672530134325,73476.522695875,515.920362256459,151.7770368006412
1970-02-05 01:23:00,268.1672530134239,73209.80791031999,515.920362256459,151.6402310233216
1970-02-05 01:23:30,268.1672530134181,72940.79032667642,515.920362256459,151.50193074112408
1970-02-05 01:24:00,268.1672530134187,72669.55718692912,515.920362256459,151.36218701488355
1970-02-05 01:24:30,268.1672530134229,72396.19602675496,515.920362256459,151.2210512491768
1970-02-05 01:25:00,268.16725301342814,72120.79467484322,515.920362256459,151.07857517723983
1970-02-05 01:25:30,268.1672530134332,71843.44125186066,515.920362256459,150.93481084583647
1970-02-05 01:26:00,268.1672530134246,71564.22416891967,515.920362256459,150.78981060005577
1970-02-05 01:26:30,268.1672530134189,71283.23212563759,515.920362256459,150.6436270680669
1970-02-05 01:27:00,268.1672530134193,71000.55410761514,515.920362256459,150.49631314580722
1970-02-05 01:27:30,268.1672530134236,70716.27938344095,515.920362256459,150.34792198161728
1970-02-05 01:28:00,268.1672530134289,70430.49750106475,515.920362256459,150.19850696081906
1970-02-05 01:28:30,268.16725301343394,70143.29828361486,515.920362256459,150.04812169024405
1970-02-05 01:29:00,268.16725301342535,69854.77182457283,515.920362256459,149.89681998269936
1970-02-05 01:29:30,268.16725301341955,69565.00848227201,515.920362256459,149.74465584138665
1970-02-05 01:30:00,268.1672530134202,69274.09887378625,515.920362256459,149.59168344426496
1970-02-05 01:30:30,268.16725301342444,68982.13386785322,515.920362256459,149.4379571282428
1970-02-05 01:31:00,268.16725301342973,68689.20457742174,515.920362256459,149.2835313734951
1970-02-05 01:31:30,268.1672530134216,68395.40330774718,515.920362256459,149.12846078375918
1970-02-05 01:32:00,268.16725301341603,68100.81974277095,515.920362256459,148.97280008183216
1970-02-05 01:32:30,268.16725301341665,67805.54660566105,515.920362256459,148.81660408625123
1970-02-05 01:33:00,268.16725301342075,67509.67590260554,515.920362256459,148.65992769196438
1970-02-05 01:33:30,268.16725301342603,67213.29984789802,515.920362256459,148.5028258567244
1970-02-05 01:34:00,268.1672530134309,66916.51081190632,515.920362256459,148.34535358708033
1970-02-05 01:34:30,268.1672530134224,66619.40133876083,515.920362256459,148.1875659223949
1970-02-05 01:35:00,268.1672530134167,66322.06413548569,515.920362256459,148.02951791819808
1970-02-05 01:35:30,268.16725301341734,66024.59205278502,515.920362256459,147.8712646297939
1970-02-05 01:36:00,268.1672530134216,65727.07806939232,515.920362256459,147.7128610961627
1970-02-05 01:36:30,268.1672530134268,65429.61527666857,515.920362256459,147.55436232393274
1970-02-05 01:37:00,268.16725301343183,65132.296861979616,515.920362256459,147.39582327128159
1970-02-05 01:37:30,268.1672530134233,64835.216091307746,515.920362256459,147.23729883179377
1970-02-05 01:38:00,268.1672530134176,64538.466291188764,515.920362256459,147.07884381829948
1970-02-05 01:38:30,268.1672530134181,64242.140829985015,515.920362256459,146.9205129467246
1970-02-05 01:39:00,268.1672530134224,63946.333098432,515.920362256459,146.76236081992568
1970-02-05 01:39:30,268.1672530134276,63651.13648950909,515.920362256459,146.60444191155153
1970-02-05 01:40:00,268.1672530134327,63356.64443029945,515.920362256459,146.44681057965312
1970-02-05 01:40:30,268.16725301342416,63062.95043528681,515.920362256459,146.28952109125373
1970-02-05 01:41:00,268.1672530134185,62770.14810884301,515.920362256459,146.13262761857493
1970-02-05 01:41:30,268.1672530134189,62478.33109137971,515.920362256459,145.97618420510193
1970-02-05 01:42:00,268.16725301342314,62187.592985816686,515.920362256459,145.8202447216847
1970-02-05 01:42:30,268.1672530134285,61898.02729272522,515.920362256459,145.6648628280731
1970-02-05 01:43:00,268.16725301343354,61609.72736145717,515.920362256459,145.51009194371164
1970-02-05 01:43:30,268.16725301342495,61322.78635316431,515.920362256459,145.35598522540022
1970-02-05 01:44:00,268.1672530134192,61037.29720958356,515.920362256459,145.20259554843577
1970-02-05 01:44:30,268.1672530134198,60753.35262365955,515.920362256459,145.04997548907934
1970-02-05 01:45:00,268.16725301342404,60471.045010432616,515.920362256459,144.89817730750903
1970-02-05 01:45:30,268.16725301342933,60190.46647774407,515.920362256459,144.74725293098308
1970-02-05 01:46:00,268.16725301342103,59911.708796285646,515.920362256459,144.59725393693432
1970-02-05 01:46:30,268.1672530134156,59634.86336923448,515.920362256459,144.44823153614033
1970-02-05 01:47:00,268.1672530134162,59360.02120152509,515.920362256459,144.30023655600377
1970-02-05 01:47:30,268.1672530134205,59087.272869047585,515.920362256459,144.1533194240513
1970-02-05 01:48:00,268.16725301342575,58816.70848750498,515.920362256459,144.0075301515438
1970-02-05 01:48:30,268.16725301343075,58548.4176810758,515.920362256459,143.86291831721567
1970-02-05 01:49:00,268.1672530134221,58282.489550790975,515.920362256459,143.7195330511378
1970-02-05 01:49:30,268.16725301341637,58019.012642754096,515.920362256459,143.57742301871733
1970-02-05 01:50:00,268.16725301341694,57758.07491616803,515.920362256459,143.43663640483928
1970-02-05 01:50:30,268.16725301342115,57499.76371124116,515.920362256459,143.2972208981572
1970-02-05 01:51:00,268.16725301342643,57244.16571700706,515.920362256459,143.15922367554043
1970-02-05 01:51:30,268.1672530134315,56991.366939034844,515.920362256459,143.02269138667774
1970-02-05 01:52:00,268.16725301342296,56741.45266639783,515.920362256459,142.88767013884978
1970-02-05 01:52:30,268.16725301341734,56494.5074077671,515.920362256459,142.75420548186628
1970-02-05 01:53:00,268.1672530134178,56250.61495509844,515.920362256459,142.6223423931759
1970-02-05 01:53:30,268.1672530134221,56009.85838633345,515.920362256459,142.4921252631594
1970-02-05 01:54:00,268.1672530134273,55772.319815455536,515.920362256459,142.36359788060412
1970-02-05 01:54:30,268.1672530134322,55538.08041720033,515.920362256459,142.23680341837004
1970-02-05 01:55:00,268.1672530134236,55307.2205016115,515.920362256459,142.11178441924858
1970-02-05 01:55:30,268.1672530134178,55079.81947919922,515.920362256459,141.98858278201118
1970-02-05 01:56:00,268.1672530134184,54855.95577298262,515.920362256459,141.86723974768822
1970-02-05 01:56:30,268.1672530134226,54635.706774596685,515.920362256459,141.74779588601282
1970-02-05 01:57:00,268.16725301342785,54419.1488380798,515.920362256459,141.6302910821261
1970-02-05 01:57:30,268.16725301343286,54206.35726165094,515.920362256459,141.5147645234486
1970-02-05 01:58:00,268.1672530134242,53997.40624781543,515.920362256459,141.40125468682513
1970-02-05 01:58:30,268.1672530134185,53792.3688639199,515.920362256459,141.28979932585443
1970-02-05 01:59:00,268.16725301341893,53591.31701467621,515.920362256459,141.18043545848658
1970-02-05 01:59:30,268.16725301342325,53394.321418016036,515.920362256459,141.07319935481223
1970-02-05 02:00:00,268.1672530134285,53201.45157624005,515.920362256459,140.96812652513427
1970-02-05 02:00:30,268.1672530134331,53012.735209217455,515.920362256459,140.86525046061635
1970-02-05 02:01:00,268.1672530134242,52828.22158916101,515.920362256459,140.76460237236014
1970-02-05 02:01:30,268.1672530134184,52647.978646492666,515.920362256459,140.66621325205205
1970-02-05 02:02:00,268.1672530134189,52472.06963173923,515.920362256459,140.57011473990966
1970-02-05 02:02:30,268.16725301342325,52300.558063917626,515.920362256459,140.4763385242272
1970-02-05 02:03:00,268.1672530134285,52133.50733165963,515.920362256459,140.38491558997507
1970-02-05 02:03:30,268.16725301343354,51970.97857577854,515.920362256459,140.29587594492926
1970-02-05 02:04:00,268.16725301342484,51813.03153502209,515.920362256459,140.20924866191285
1970-02-05 02:04:30,268.16725301341916,51659.72445024512,515.920362256459,140.12506195744484
1970-02-05 02:05:00,268.16725301341955,51511.1140701324,515.920362256459,140.04334320920793
1970-02-05 02:05:30,268.16725301342376,51367.255633721456,515.920362256459,139.96411893672672
1970-02-05 02:06:00,268.167253013429,51228.20282648795,515.920362256459,139.88741478074823
1970-02-05 02:06:30,268.16725301342086,51094.00774948737,515.920362256459,139.813255491391
1970-02-05 02:07:00,268.16725301341535,50964.720899146225,515.920362256459,139.7416649208428
1970-02-05 02:07:30,268.167253013416,50840.39114728147,515.920362256459,139.67266601620364
1970-02-05 02:08:00,268.1672530134202,50721.06571925854,515.920362256459,139.606280811545
1970-02-05 02:08:30,268.16725301342535,50606.790171846376,515.920362256459,139.54253041985376
1970-02-05 02:09:00,268.16725301343035,50497.60837183034,515.920362256459,139.48143502538383
1970-02-05 02:09:30,268.16725301343496,50393.56247554244,515.920362256459,139.4230138764964
1970-02-05 02:10:00,268.16725301342615,50294.69290912762,515.920362256459,139.36728527888064
1970-02-05 02:10:30,268.1672530134204,50201.03834944215,515.920362256459,139.31426658910053
1970-02-05 02:11:00,268.16725301342086,50112.635705584304,515.920362256459,139.26397420845467
1970-02-05 02:11:30,268.1672530134252,50029.52010108333,515.920362256459,139.21642357717067
1970-02-05 02:12:00,268.16725301343047,49951.72485674126,515.920362256459,139.17162916893724
1970-02-05 02:12:30,268.16725301342234,49879.28147416305,515.920362256459,139.12960448578292
1970-02-05 02:13:00,268.16725301341677,49812.219619941396,515.920362256459,139.09036205328908
1970-02-05 02:13:30,268.16725301341734,49750.567110484575,515.920362256459,139.0539134161425
1970-02-05 02:14:00,268.1672530134216,49694.349897509324,515.920362256459,139.0202691340286
1970-02-05 02:14:30,268.1672530134269,49643.59205419212,515.920362256459,138.98943877786553
1970-02-05 02:15:00,268.16725301343183,49598.3157619608,515.920362256459,138.96143092639207
1970-02-05 02:15:30,268.1672530134233,49558.54129770627,515.920362256459,138.9362531629637
1970-02-05 02:16:00,268.16725301341756,49524.28702195576,515.920362256459,138.9139120728797
1970-02-05 02:16:30,268.1672530134181,49495.56936774767,515.920362256459,138.89441324108952
1970-02-05 02:17:00,268.16725301342234,49472.402830055194,515.920362256459,138.8777612501922
1970-02-05 02:17:30,268.16725301342757,49454.799955726055,515.920362256459,138.86395967873537
1970-02-05 02:18:00,268.16725301343246,49442.771334052646,515.920362256459,138.85301109986307
1970-02-05 02:18:30,268.1672530134239,49436.325587955675,515.920362256459,138.8449170803106
1970-02-05 02:19:00,268.1672530134181,49435.469365807985,515.920362256459,138.83967817977336
1970-02-05 02:19:30,268.1672530134187,49440.20733389095,515.920362256459,138.83729395061937
1970-02-05 02:20:00,268.1672530134229,49450.54216941643,515.920362256459,138.83776293796333
1970-02-05 02:20:30,268.1672530134282,49466.474554229986,515.920362256459,138.8410826800966
1970-02-05 02:21:00,268.1672530134332,49488.00316904662,515.920362256459,138.84724970927215
1970-02-05 02:21:30,268.1672530134246,49515.12468832466,515.920362256459,138.85625955284084
1970-02-05 02:22:00,268.1672530134189,49547.83377574905,515.920362256459,138.86810673475512
1970-02-05 02:22:30,268.16725301341955,49586.12308027809,515.920362256459,138.88278477741682
1970-02-05 02:23:00,268.1672530134237,49629.98323281311,515.920362256459,138.90028620389134
1970-02-05 02:23:30,268.16725301342893,49679.40284346548,515.920362256459,138.92060254047902
1970-02-05 02:24:00,268.16725301342075,49734.36849942531,515.920362256459,138.943724319648
1970-02-05 02:24:30,268.16725301341523,49794.864763433005,515.920362256459,138.96964108333134
1970-02-05 02:25:00,268.16725301341575,49860.87417285177,515.920362256459,138.9983413865769
1970-02-05 02:25:30,268.16725301342,49932.37723936727,515.920362256459,139.02981280156277
1970-02-05 02:26:00,268.1672530134253,50009.35244927375,515.920362256459,139.06404192197962
1970-02-05 02:26:30,268.16725301343035,50091.77626442594,515.920362256459,139.10101436777782
1970-02-05 02:27:00,268.1672530134219,50179.62312379577,515.920362256459,139.1407147902776
1970-02-05 02:27:30,268.16725301341626,50272.865445678384,515.920362256459,139.1831268776498
1970-02-05 02:28:00,268.16725301341677,50371.473630546105,515.920362256459,139.22823336076362
1970-02-05 02:28:30,268.1672530134204,50475.456085321886,515.920362256459,139.27603804166546
1970-02-05 02:29:00,268.1672530134251,50584.827565278014,515.920362256459,139.32654787601442
1970-02-05 02:29:30,268.16725301343,50699.53910565078,515.920362256459,139.37973522948937
1970-02-05 02:30:00,268.16725301343456,50819.509299509096,515.920362256459,139.43555606882526
1970-02-05 02:30:30,268.16725301342586,50944.67216211121,515.920362256459,139.49397455116116
1970-02-05 02:31:00,268.16725301342,51074.98277031337,515.920362256459,139.55496589025353
1970-02-05 02:31:30,268.1672530134206,51210.40233837197,515.920362256459,139.61850864148144
1970-02-05 02:32:00,268.16725301342484,51350.88855473368,515.920362256459,139.68457953807837
1970-02-05 02:32:30,268.16725301343007,51496.393843497666,515.920362256459,139.75315292361626
1970-02-05 02:33:00,268.1672530134219,51646.86780198705,515.920362256459,139.82420180015322
1970-02-05 02:33:30,268.16725301341637,51802.258359835636,515.920362256459,139.89769846538263
1970-02-05 02:34:00,268.16725301341694,51962.511866193796,515.920362256459,139.9736145534029
1970-02-05 02:34:30,268.16725301342115,52127.57284478308,515.920362256459,140.0519209054406
1970-02-05 02:35:00,268.1672530134263,52297.383876420645,515.920362256459,140.13258751219595
1970-02-05 02:35:30,268.1672530134313,52471.885630273486,515.920362256459,140.215583532942
1970-02-05 02:36:00,268.1672530134228,52651.016940985945,515.920362256459,140.3008773382291
1970-02-05 02:36:30,268.1672530134171,52834.71488095032,515.920362256459,140.38843655033492
1970-02-05 02:37:00,268.1672530134176,53022.91456742878,515.920362256459,140.47822794002553
1970-02-05 02:37:30,268.16725301342194,53215.54906176298,515.920362256459,140.57021737874356
