time,hvac_oveZonSupWes_TZonHeaSet_u,hvac_oveZonSupWes_TZonCooSet_u,hvac_reaZonWes_TZon_y
952170.0,285.15,303.15,292.22113209570705
952200.0,285.15,303.15,292.2205499514735
952230.0,285.15,303.15,292.2199665136043
952260.0,285.15,303.15,292.2193816281505
952290.0,285.15,303.15,292.21879511665554
952320.0,285.15,303.15,292.21820689161746
952350.0,285.15,303.15,292.2176167350855
952380.0,285.15,303.15,292.2170245005749
952410.0,285.15,303.15,292.2164300343712
952440.0,285.15,303.15,292.21583317755193
952470.0,285.15,303.15,292.2152337702371
952500.0,285.15,303.15,292.21463165189374
952530.0,285.15,303.15,292.2140266613911
952560.0,285.15,303.15,292.21341863704305
952590.0,285.15,303.15,292.2128074166442
952620.0,285.15,303.15,292.2121928375049
952650.0,285.15,303.15,292.2115747364837
952680.0,285.15,303.15,292.2109529500206
952710.0,285.15,303.15,292.21032731416454
952740.0,285.15,303.15,292.2096976646017
952770.0,285.15,303.15,292.20906383668296
952800.0,285.15,303.15,292.2084256654476
952830.0,285.15,303.15,292.20778298564744
952860.0,285.15,303.15,292.2071356317685
952890.0,285.15,303.15,292.20648343805277
952920.0,285.15,303.15,292.20582623851783
952950.0,285.15,303.15,292.2051638669761
952980.0,285.15,303.15,292.2044961570517
953010.0,285.15,303.15,292.20382294219826
953040.0,285.15,303.15,292.20314405571554
953070.0,285.15,303.15,292.20245933076325
953100.0,285.15,303.15,292.2017686003771
953130.0,285.15,303.15,292.2010716974818
953160.0,285.15,303.15,292.200368454905
953190.0,285.15,303.15,292.1996587053882
953220.0,285.15,303.15,292.19894228160126
953250.0,285.15,303.15,292.1982190161517
953280.0,285.15,303.15,292.1974887415965
953310.0,285.15,303.15,292.196751290453
953340.0,285.15,303.15,292.1960064952072
953370.0,285.15,303.15,292.19525418832626
953400.0,285.15,303.15,292.19449420226425
953430.0,285.15,303.15,292.19372636947395
953460.0,285.15,303.15,292.19295052241335
953490.0,285.15,303.15,292.1921664935543
953520.0,285.15,303.15,292.19137411539094
953550.0,285.15,303.15,292.1905732204456
953580.0,285.15,303.15,292.18976364127826
953610.0,285.15,303.15,292.1889452104921
953640.0,285.15,303.15,292.1881177607396
953670.0,285.15,303.15,292.1872811247303
953700.0,285.15,303.15,292.18643513523693
953730.0,285.15,303.15,292.1855796250998
953760.0,285.15,303.15,292.184714427235
953790.0,285.15,303.15,292.1838393746381
953820.0,285.15,303.15,292.18295430039103
953850.0,285.15,303.15,292.182059037666
953880.0,285.15,303.15,292.1811534197316
953910.0,285.15,303.15,292.1802372799579
953940.0,285.15,303.15,292.1793104518208
953970.0,285.15,303.15,292.17837276890754
954000.0,285.15,303.15,292.1774240620437
954030.0,285.15,303.15,292.17646222908303
954060.0,285.15,303.15,292.1754918007619
954090.0,285.15,303.15,292.17451457435965
954120.0,285.15,303.15,292.173532331224
954150.0,285.15,303.15,292.17254523079384
954180.0,285.15,303.15,292.171553839621
954210.0,285.15,303.15,292.17055872192617
954240.0,285.15,303.15,292.16956034296965
954270.0,285.15,303.15,292.168559089983
954300.0,285.15,303.15,292.1675552885557
954330.0,285.15,303.15,292.16654921526236
954360.0,285.15,303.15,292.165541107603
954390.0,285.15,303.15,292.16453117182647
954420.0,285.15,303.15,292.1635195890868
954450.0,285.15,303.15,292.16250652028833
954480.0,285.15,303.15,292.1614921099048
954510.0,285.15,303.15,292.1604764889982
954540.0,285.15,303.15,292.15945977760623
954570.0,285.15,303.15,292.15844208663924
954600.0,285.15,303.15,292.15742351939
954630.0,285.15,303.15,292.15640417273994
954660.0,285.15,303.15,292.155384138127
954690.0,285.15,303.15,292.1543635023264
954720.0,285.15,303.15,292.1533423480826
954750.0,285.15,303.15,292.15232075462353
954780.0,285.15,303.15,292.151298798085
954810.0,285.15,303.15,292.15027655185526
954840.0,285.15,303.15,292.14925408685724
954870.0,285.15,303.15,292.1482314718172
954900.0,285.15,303.15,292.14720877347327
954930.0,285.15,303.15,292.14618605674065
954960.0,285.15,303.15,292.1451633848605
954990.0,285.15,303.15,292.1441408195316
955020.0,285.15,303.15,292.14311842102427
955050.0,285.15,303.15,292.14209624828254
955080.0,285.15,303.15,292.14107435901474
955110.0,285.15,303.15,292.1400528097737
955140.0,285.15,303.15,292.1390316560323
955170.0,285.15,303.15,292.13801095224665
955200.0,285.15,303.15,292.13699075192056
955230.0,285.15,303.15,292.13597110765943
955260.0,285.15,303.15,292.134952071222
955290.0,285.15,303.15,292.13393369356834
955320.0,285.15,303.15,292.1329160249043
955350.0,285.15,303.15,292.13189911472324
955380.0,285.15,303.15,292.1308830118433
955410.0,285.15,303.15,292.12986776444427
955440.0,285.15,303.15,292.12885342010185
955470.0,285.15,303.15,292.1278400258182
955500.0,285.15,303.15,292.1268276280522
955530.0,285.15,303.15,292.1258162727477
955560.0,285.15,303.15,292.1248060053595
955590.0,285.15,303.15,292.12379687087775
955620.0,285.15,303.15,292.12278891385193
955650.0,285.15,303.15,292.1217821784122
955680.0,285.15,303.15,292.12077670829035
955710.0,285.15,303.15,292.1197725468389
955740.0,285.15,303.15,292.1187697370502
955770.0,285.15,303.15,292.1177683215731
955800.0,285.15,303.15,292.11676834272913
955830.0,285.15,303.15,292.1157698425285
955860.0,285.15,303.15,292.1147728626835
955890.0,285.15,303.15,292.11377746506116
955920.0,285.15,303.15,292.1127836193765
955950.0,285.15,303.15,292.111791437034
955980.0,285.15,303.15,292.11080094583707
956010.0,285.15,303.15,292.1098121804215
956040.0,285.15,303.15,292.10882518052335
956070.0,285.15,303.15,292.10783998603955
956100.0,285.15,303.15,292.1068566366884
956130.0,285.15,303.15,292.1058751719953
956160.0,285.15,303.15,292.10489563130125
956190.0,285.15,303.15,292.1039180537684
956220.0,285.15,303.15,292.102942478385
956250.0,285.15,303.15,292.1019689439732
956280.0,285.15,303.15,292.1009974891927
956310.0,285.15,303.15,292.1000281525477
956340.0,285.15,303.15,292.09906097239127
956370.0,285.15,303.15,292.0980959869299
956400.0,285.15,303.15,292.0971332342289
956430.0,285.15,303.15,292.09617275221615
956460.0,285.15,303.15,292.09521457868584
956490.0,285.15,303.15,292.09425875130364
956520.0,285.15,303.15,292.0933053076093
956550.0,285.15,303.15,292.0923542850198
956580.0,285.15,303.15,292.09140572083413
956610.0,285.15,303.15,292.0904596522345
956640.0,285.15,303.15,292.08951611629027
956670.0,285.15,303.15,292.08857514996083
956700.0,285.15,303.15,292.0876367900975
956730.0,285.15,303.15,292.0867010734457
956760.0,285.15,303.15,292.0857680366483
956790.0,285.15,303.15,292.0848377162466
956820.0,285.15,303.15,292.0839101486831
956850.0,285.15,303.15,292.08298537030294
956880.0,285.15,303.15,292.0820634173552
956910.0,285.15,303.15,292.0811443259959
956940.0,285.15,303.15,292.0802281322887
956970.0,285.15,303.15,292.0793148722054
957000.0,285.15,303.15,292.0784045816297
957030.0,285.15,303.15,292.0774972963568
957060.0,285.15,303.15,292.0765930520947
957090.0,285.15,303.15,292.0756918844668
957120.0,285.15,303.15,292.0747938290115
957150.0,285.15,303.15,292.0738989211851
957180.0,285.15,303.15,292.07300719636197
957210.0,285.15,303.15,292.07211868983626
957240.0,285.15,303.15,292.0712334368234
957270.0,285.15,303.15,292.0703514724627
957300.0,285.15,303.15,292.0694728318186
957330.0,285.15,303.15,292.06859754988386
957360.0,285.15,303.15,292.0677256615847
957390.0,285.15,303.15,292.0668572017868
957420.0,285.15,303.15,292.06599220531064
957450.0,285.15,303.15,292.0651307069739
957480.0,285.15,303.15,292.0642727415255
957510.0,285.15,303.15,292.063418343348
957540.0,285.15,303.15,292.062567546586
957570.0,285.15,303.15,292.06172038524255
957600.0,285.15,303.15,292.0608769611945
957630.0,285.15,303.15,292.0600357875754
957660.0,285.15,303.15,292.05919504069107
957690.0,285.15,303.15,292.05835337638734
957720.0,285.15,303.15,292.05750994265475
957750.0,285.15,303.15,292.0566641163927
957780.0,285.15,303.15,292.0558154685748
957810.0,285.15,303.15,292.0549637266165
957840.0,285.15,303.15,292.05410873871085
957870.0,285.15,303.15,292.0532504458173
957900.0,285.15,303.15,292.05238885964025
957930.0,285.15,303.15,292.0515240453319
957960.0,285.15,303.15,292.05065610792235
957990.0,285.15,303.15,292.04978518169776
958020.0,285.15,303.15,292.04891142190957
958050.0,285.15,303.15,292.04803499833
958080.0,285.15,303.15,292.0471560902715
958110.0,285.15,303.15,292.0462748827667
958140.0,285.15,303.15,292.04539156367116
958170.0,285.15,303.15,292.0445063214987
958200.0,285.15,303.15,292.0436193438405
958230.0,285.15,303.15,292.0427307653611
958260.0,285.15,303.15,292.0418408033264
958290.0,285.15,303.15,292.0409496430302
958320.0,285.15,303.15,292.04005745961507
958350.0,285.15,303.15,292.03916442466215
958380.0,285.15,303.15,292.03827070634827
958410.0,285.15,303.15,292.0373764697139
958440.0,285.15,303.15,292.03648187704096
958470.0,285.15,303.15,292.03558702301154
958500.0,285.15,303.15,292.0346921041006
958530.0,285.15,303.15,292.03379728371885
958560.0,285.15,303.15,292.0329027170587
958590.0,285.15,303.15,292.0320085594202
958620.0,285.15,303.15,292.03111496703434
958650.0,285.15,303.15,292.03022202842993
958680.0,285.15,303.15,292.0293299394321
958710.0,285.15,303.15,292.0284388700867
958740.0,285.15,303.15,292.02754898757604
958770.0,285.15,303.15,292.0266604644673
958800.0,285.15,303.15,292.02577341039057
958830.0,285.15,303.15,292.0248880431475
958860.0,285.15,303.15,292.0240045634994
958890.0,285.15,303.15,292.02312317523285
958920.0,285.15,303.15,292.0222440928163
958950.0,285.15,303.15,292.02136745906876
958980.0,285.15,303.15,292.0204935535472
959010.0,285.15,303.15,292.0196226379811
959040.0,285.15,303.15,292.0187549808678
959070.0,285.15,303.15,292.01789086644845
959100.0,285.15,303.15,292.0170305204228
959130.0,285.15,303.15,292.01617430279737
959160.0,285.15,303.15,292.01532256115695
959190.0,285.15,303.15,292.0144756539278
959220.0,285.15,303.15,292.0136339583607
959250.0,285.15,303.15,292.01279787057825
959280.0,285.15,303.15,292.01196780542165
959310.0,285.15,303.15,292.01114419611673
959340.0,285.15,303.15,292.0103274937284
959370.0,285.15,303.15,292.00951816633744
959400.0,285.15,303.15,292.0087166858996
959430.0,285.15,303.15,292.0079227504201
959460.0,285.15,303.15,292.0071356042706
959490.0,285.15,303.15,292.00635442416274
959520.0,285.15,303.15,292.0055790670016
959550.0,285.15,303.15,292.00480772532393
959580.0,285.15,303.15,292.0040403434271
959610.0,285.15,303.15,292.0032767066518
959640.0,285.15,303.15,292.00251668210404
959670.0,285.15,303.15,292.0017602990885
959700.0,285.15,303.15,292.00100773085853
959730.0,285.15,303.15,292.00025927248765
959760.0,285.15,303.15,291.99951531965024
959790.0,285.15,303.15,291.99877634532817
959820.0,285.15,303.15,291.99804287609055
959850.0,285.15,303.15,291.99731364902857
959880.0,285.15,303.15,291.99659279733254
959910.0,285.15,303.15,291.9958800925316
959940.0,285.15,303.15,291.9951724233584
959970.0,285.15,303.15,291.9944748403731
960000.0,285.15,303.15,291.99378519332436
960030.0,285.15,303.15,291.9931063367226
960060.0,285.15,303.15,291.99243483895145
960090.0,285.15,303.15,291.9917755087337
960120.0,285.15,303.15,291.99112423281883
960150.0,285.15,303.15,291.9904854356457
960180.0,285.15,303.15,291.9898548562587
960210.0,285.15,303.15,291.98923681298874
960240.0,285.15,303.15,291.98862724835163
960270.0,285.15,303.15,291.9880297944866
960300.0,285.15,303.15,291.9874407995326
960330.0,285.15,303.15,291.9868632436421
960360.0,285.15,303.15,291.98629391307827
960390.0,285.15,303.15,291.9857351559534
960420.0,285.15,303.15,291.98518408016673
960450.0,285.15,303.15,291.9846426322414
960480.0,285.15,303.15,291.984108028623
960510.0,285.15,303.15,291.98358208433956
960540.0,285.15,303.15,291.98306380288375
960570.0,285.15,303.15,291.98254960028294
960600.0,285.15,303.15,291.98204233285406
960630.0,285.15,303.15,291.98154108965514
960660.0,285.15,303.15,291.981044218588
960690.0,285.15,303.15,291.98055121496657
960720.0,285.15,303.15,291.980061552984
960750.0,285.15,303.15,291.9795747012034
960780.0,285.15,303.15,291.97909012909116
960810.0,285.15,303.15,291.97860731206015
960840.0,285.15,303.15,291.9781257356269
960870.0,285.15,303.15,291.97764489882894
960900.0,285.15,303.15,291.9771643170036
960930.0,285.15,303.15,291.9766835240146
960960.0,285.15,303.15,291.97620207400615
960990.0,285.15,303.15,291.97571954275736
961020.0,285.15,303.15,291.9752355287086
961050.0,285.15,303.15,291.97474965372953
961080.0,285.15,303.15,291.9742615636953
961110.0,285.15,303.15,291.97377092894186
961140.0,285.15,303.15,291.97327744466565
961170.0,285.15,303.15,291.9727808313371
961200.0,285.15,303.15,291.97228089421554
961230.0,285.15,303.15,291.97178063682185
961260.0,285.15,303.15,291.97128395260205
961290.0,285.15,303.15,291.9707962188391
961320.0,285.15,303.15,291.9703209555001
961350.0,285.15,303.15,291.9698601102523
961380.0,285.15,303.15,291.96941460086
961410.0,285.15,303.15,291.96898703313434
961440.0,285.15,303.15,291.96857817989246
961470.0,285.15,303.15,291.96818904576224
961500.0,285.15,303.15,291.9678196800388
961530.0,285.15,303.15,291.967471178562
961560.0,285.15,303.15,291.9671436738597
961590.0,285.15,303.15,291.96683771677925
961620.0,285.15,303.15,291.9665531454267
961650.0,285.15,303.15,291.96629080225784
961680.0,285.15,303.15,291.96605040213393
961710.0,285.15,303.15,291.96583219330483
961740.0,285.15,303.15,291.9656376020242
961770.0,285.15,303.15,291.9654636374879
961800.0,285.15,303.15,291.9653154102515
961830.0,285.15,303.15,291.9651865628648
961860.0,285.15,303.15,291.9650851377604
961890.0,285.15,303.15,291.9650034866911
961920.0,285.15,303.15,291.9649483480838
961950.0,285.15,303.15,291.9649153403006
961980.0,285.15,303.15,291.96490731311434
962010.0,285.15,303.15,291.9649228573089
962040.0,285.15,303.15,291.96496337642736
962070.0,285.15,303.15,291.96502956219945
962100.0,285.15,303.15,291.96511836197215
962130.0,285.15,303.15,291.9652355662492
962160.0,285.15,303.15,291.9653748333627
962190.0,285.15,303.15,291.9655421206637
962220.0,285.15,303.15,291.96573330719167
962250.0,285.15,303.15,291.9659507471331
962280.0,285.15,303.15,291.96619378809004
962310.0,285.15,303.15,291.9664617618269
962340.0,285.15,303.15,291.96675773386943
962370.0,285.15,303.15,291.9670754256626
962400.0,285.15,303.15,291.96742258114506
962430.0,285.15,303.15,291.9677922282568
962460.0,285.15,303.15,291.9681880765511
962490.0,285.15,303.15,291.9686074702899
962520.0,285.15,303.15,291.96905131327475
962550.0,285.15,303.15,291.9695183835797
962580.0,285.15,303.15,291.9700087958213
962610.0,285.15,303.15,291.97052204549817
962640.0,285.15,303.15,291.97105545385284
962670.0,285.15,303.15,291.97161152066116
962700.0,285.15,303.15,291.9721905916397
962730.0,285.15,303.15,291.97278721723507
962760.0,285.15,303.15,291.97340058527175
962790.0,285.15,303.15,291.9740296603568
962820.0,285.15,303.15,291.97467327313177
962850.0,285.15,303.15,291.97533013273113
962880.0,285.15,303.15,291.9759988324478
962910.0,285.15,303.15,291.97667785440484
962940.0,285.15,303.15,291.977365416775
962970.0,285.15,303.15,291.97805955736305
963000.0,285.15,303.15,291.97875691137716
963030.0,285.15,303.15,291.97945608200104
963060.0,285.15,303.15,291.9801549669677
963090.0,285.15,303.15,291.9808518894851
963120.0,285.15,303.15,291.9815452237224
963150.0,285.15,303.15,291.9822334509674
963180.0,285.15,303.15,291.98291518845457
963210.0,285.15,303.15,291.9835892016852
963240.0,285.15,303.15,291.9842544056286
963270.0,285.15,303.15,291.9849098586854
963300.0,285.15,303.15,291.9855547522108
963330.0,285.15,303.15,291.9861883975739
963360.0,285.15,303.15,291.9868099519778
963390.0,285.15,303.15,291.9874191477154
963420.0,285.15,303.15,291.9880155772431
963450.0,285.15,303.15,291.98859889889576
963480.0,285.15,303.15,291.9891688245775
963510.0,285.15,303.15,291.98972510863945
963540.0,285.15,303.15,291.9902673880007
963570.0,285.15,303.15,291.99079559297377
963600.0,285.15,303.15,291.9913095577722
963630.0,285.15,303.15,291.99180912581323
963660.0,285.15,303.15,291.9922941444911
963690.0,285.15,303.15,291.9927644604451
963720.0,285.15,303.15,291.9932197826759
963750.0,285.15,303.15,291.9936600540067
963780.0,285.15,303.15,291.99408510346245
963810.0,285.15,303.15,291.9944947461256
963840.0,285.15,303.15,291.99488878183416
963870.0,285.15,303.15,291.99526699385564
963900.0,285.15,303.15,291.99562905213276
963930.0,285.15,303.15,291.9959747830743
963960.0,285.15,303.15,291.9963039192968
963990.0,285.15,303.15,291.9966161735356
964020.0,285.15,303.15,291.9969112389328
964050.0,285.15,303.15,291.99718878909977
964080.0,285.15,303.15,291.997448478304
964110.0,285.15,303.15,291.9976899417418
964140.0,285.15,303.15,291.99791269861936
964170.0,285.15,303.15,291.99811643469303
964200.0,285.15,303.15,291.9983007325563
964230.0,285.15,303.15,291.9984651567253
964260.0,285.15,303.15,291.99860925455357
964290.0,285.15,303.15,291.99873255675317
964320.0,285.15,303.15,291.99883457794107
964350.0,285.15,303.15,291.9989148171802
964380.0,285.15,303.15,291.9989727585178
964410.0,285.15,303.15,291.9990078715122
964440.0,285.15,303.15,291.9990196117435
964470.0,285.15,303.15,291.9990074213081
964500.0,285.15,303.15,291.9989706484968
964530.0,285.15,303.15,291.9989087893141
964560.0,285.15,303.15,291.9988212490372
964590.0,285.15,303.15,291.9987074208136
964620.0,285.15,303.15,291.9985666864194
964650.0,285.15,303.15,291.9983984165875
964680.0,285.15,303.15,291.9982019713257
964710.0,285.15,303.15,291.9979767001998
964740.0,285.15,303.15,291.9977219408712
964770.0,285.15,303.15,291.9974370224426
964800.0,285.15,303.15,291.9971212647704
964830.0,285.15,303.15,291.9967760251798
964860.0,285.15,303.15,291.9964040539409
964890.0,285.15,303.15,291.99600724915354
964920.0,285.15,303.15,291.99558711128486
964950.0,285.15,303.15,291.9951448560333
964980.0,285.15,303.15,291.9946814787459
965010.0,285.15,303.15,291.9941978030122
965040.0,285.15,303.15,291.9936945186161
965070.0,285.15,303.15,291.9931722112972
965100.0,285.15,303.15,291.9926313861079
965130.0,285.15,303.15,291.992072485753
965160.0,285.15,303.15,291.9914959049889
965190.0,285.15,303.15,291.9909020019305
965220.0,285.15,303.15,291.9902911069248
965250.0,285.15,303.15,291.9896635295119
965280.0,285.15,303.15,291.9890195638766
965310.0,285.15,303.15,291.98835949311274
965340.0,285.15,303.15,291.98768359255104
965370.0,285.15,303.15,291.986992132347
965400.0,285.15,303.15,291.98628537948497
965430.0,285.15,303.15,291.9855635993225
965460.0,285.15,303.15,291.98482705676963
965490.0,285.15,303.15,291.98407601718225
965520.0,285.15,303.15,291.9833107470309
965550.0,285.15,303.15,291.9825315143884
965580.0,285.15,303.15,291.9817385892816
965610.0,285.15,303.15,291.9809322439299
965640.0,285.15,303.15,291.98011275290213
965670.0,285.15,303.15,291.9792803932043
965700.0,285.15,303.15,291.97843544431754
965730.0,285.15,303.15,291.9775781881961
965760.0,285.15,303.15,291.97670890923774
965790.0,285.15,303.15,291.97582789422967
965820.0,285.15,303.15,291.97493543227995
965850.0,285.15,303.15,291.97403181473726
965880.0,285.15,303.15,291.97311733510327
965910.0,285.15,303.15,291.97219228893977
965940.0,285.15,303.15,291.97125697377476
965970.0,285.15,303.15,291.97031168900713
966000.0,285.15,303.15,291.9693567358113
966030.0,285.15,303.15,291.96839241704583
966060.0,285.15,303.15,291.96741903716264
966090.0,285.15,303.15,291.9664369021201
966120.0,285.15,303.15,291.96544631930027
966150.0,285.15,303.15,291.9644475974286
966180.0,285.15,303.15,291.96344104649927
966210.0,285.15,303.15,291.96242697770316
966240.0,285.15,303.15,291.961406747945
966270.0,285.15,303.15,291.9603795174739
966300.0,285.15,303.15,291.95934460945017
966330.0,285.15,303.15,291.9583034529226
966360.0,285.15,303.15,291.95725693986975
966390.0,285.15,303.15,291.9562046430748
966420.0,285.15,303.15,291.9551468823002
966450.0,285.15,303.15,291.9540839891443
966480.0,285.15,303.15,291.9530162941934
966510.0,285.15,303.15,291.9519441274422
966540.0,285.15,303.15,291.95086781850324
966570.0,285.15,303.15,291.9497876967378
966600.0,285.15,303.15,291.9487040913541
966630.0,285.15,303.15,291.94761733148664
966660.0,285.15,303.15,291.9465277462568
966690.0,285.15,303.15,291.94543566482224
966720.0,285.15,303.15,291.94434141641835
966750.0,285.15,303.15,291.9432453303907
966780.0,285.15,303.15,291.94214773622326
966810.0,285.15,303.15,291.9410489635622
966840.0,285.15,303.15,291.9399493422386
966870.0,285.15,303.15,291.9388492022873
966900.0,285.15,303.15,291.93774887396296
966930.0,285.15,303.15,291.9366486877597
966960.0,285.15,303.15,291.93554897442425
966990.0,285.15,303.15,291.9344500649717
967020.0,285.15,303.15,291.93335229070266
967050.0,285.15,303.15,291.9322559832147
967080.0,285.15,303.15,291.93116147442015
967110.0,285.15,303.15,291.9300690965573
967140.0,285.15,303.15,291.92897918220945
967170.0,285.15,303.15,291.9278920643156
967200.0,285.15,303.15,291.9268080761887
967230.0,285.15,303.15,291.9257275515288
967260.0,285.15,303.15,291.9246508244401
967290.0,285.15,303.15,291.9235782294454
967320.0,285.15,303.15,291.92251010150375
967350.0,285.15,303.15,291.9214467760243
967380.0,285.15,303.15,291.9203885888864
967410.0,285.15,303.15,291.91933587645326
967440.0,285.15,303.15,291.9182920324503
967470.0,285.15,303.15,291.9172556591452
967500.0,285.15,303.15,291.9162252870579
967530.0,285.15,303.15,291.91520123536765
967560.0,285.15,303.15,291.9141832300561
967590.0,285.15,303.15,291.9131716621039
967620.0,285.15,303.15,291.912168158518
967650.0,285.15,303.15,291.9111731968347
967680.0,285.15,303.15,291.91018686609675
967710.0,285.15,303.15,291.9092094527163
967740.0,285.15,303.15,291.90824131612993
967770.0,285.15,303.15,291.9072827775856
967800.0,285.15,303.15,291.90633414696157
967830.0,285.15,303.15,291.90539574963043
967860.0,285.15,303.15,291.90446792124754
967890.0,285.15,303.15,291.9035510004266
967920.0,285.15,303.15,291.9026453283903
967950.0,285.15,303.15,291.90175124963974
967980.0,285.15,303.15,291.90086911133386
968010.0,285.15,303.15,291.8999992625586
968040.0,285.15,303.15,291.8991420398082
968070.0,285.15,303.15,291.898297820513
968100.0,285.15,303.15,291.8974669407727
968130.0,285.15,303.15,291.89664976114636
968160.0,285.15,303.15,291.8958466413221
968190.0,285.15,303.15,291.8950579371848
968220.0,285.15,303.15,291.8942840060171
968250.0,285.15,303.15,291.8935252066783
968280.0,285.15,303.15,291.8927818992571
968310.0,285.15,303.15,291.89205444501494
968340.0,285.15,303.15,291.8913432063877
968370.0,285.15,303.15,291.890648546471
968400.0,285.15,303.15,291.88997083109746
968430.0,285.15,303.15,291.8893095925916
968460.0,285.15,303.15,291.8886645424512
968490.0,285.15,303.15,291.88803231357485
968520.0,285.15,303.15,291.8874119703586
968550.0,285.15,303.15,291.8868028638375
968580.0,285.15,303.15,291.8862042479313
968610.0,285.15,303.15,291.88561548450303
968640.0,285.15,303.15,291.8850360502376
968670.0,285.15,303.15,291.884465514506
968700.0,285.15,303.15,291.88390351725684
968730.0,285.15,303.15,291.8833497522497
968760.0,285.15,303.15,291.8828039544188
968790.0,285.15,303.15,291.88226589034605
968820.0,285.15,303.15,291.8817353511056
968850.0,285.15,303.15,291.88121214689266
968880.0,285.15,303.15,291.8806961029852
968910.0,285.15,303.15,291.88018705669765
968940.0,285.15,303.15,291.87968485506485
968970.0,285.15,303.15,291.8791893530747
969000.0,285.15,303.15,291.8787004123066
969030.0,285.15,303.15,291.8782178998713
969060.0,285.15,303.15,291.87774168758085
969090.0,285.15,303.15,291.8772716512866
969120.0,285.15,303.15,291.8768076703469
969150.0,285.15,303.15,291.87634962719414
969180.0,285.15,303.15,291.8758974069735
969210.0,285.15,303.15,291.8754508972406
969240.0,285.15,303.15,291.87500998628076
969270.0,285.15,303.15,291.8745745695246
969300.0,285.15,303.15,291.87414453645994
969330.0,285.15,303.15,291.87371978318953
969360.0,285.15,303.15,291.8733002054872
969390.0,285.15,303.15,291.87288569656056
969420.0,285.15,303.15,291.8724761472692
969450.0,285.15,303.15,291.8720714465625
969480.0,285.15,303.15,291.8716714822135
969510.0,285.15,303.15,291.8712761415568
969540.0,285.15,303.15,291.8708853120737
969570.0,285.15,303.15,291.87049888180564
969600.0,285.15,303.15,291.8701167396139
969630.0,285.15,303.15,291.86973877532427
969660.0,285.15,303.15,291.86936487978454
969690.0,285.15,303.15,291.8689949448648
969720.0,285.15,303.15,291.86862886341487
969750.0,285.15,303.15,291.86826652920047
969780.0,285.15,303.15,291.86790783681954
969810.0,285.15,303.15,291.867552681613
969840.0,285.15,303.15,291.86720095957116
969870.0,285.15,303.15,291.8668525672395
969900.0,285.15,303.15,291.8665074016254
969930.0,285.15,303.15,291.8661653601102
969960.0,285.15,303.15,291.86582634036336
969990.0,285.15,303.15,291.8654902402613
970020.0,285.15,303.15,291.86515695781105
970050.0,285.15,303.15,291.8648263910793
970080.0,285.15,303.15,291.8644984381234
970110.0,285.15,303.15,291.8641729969308
970140.0,285.15,303.15,291.86384996535844
970170.0,285.15,303.15,291.86352924107916
970200.0,285.15,303.15,291.8632107215309
