time,fcu_reaPHea_y,fcu_reaPFan_y,fcu_reaPCoo_y
1213320,197.1207913117695,0.04389460003070214,0.0
1213350,198.79032102224167,0.04458693511848707,0.0
1213380,200.45852614042158,0.04528361709435919,0.0
1213410,202.12540197117139,0.0459846286195157,0.0
1213440,203.79094173903766,0.046689951580508635,0.0
1213470,205.4551336788874,0.04739956578784373,0.0
1213500,207.11796071981914,0.04811344875336998,0.0
1213530,208.77940100787825,0.048831575829379546,0.0
1213560,210.43942867448098,0.04955392046583867,0.0
1213590,212.09801464564046,0.05028045450068733,0.0
1213620,213.7551274176876,0.05101114845118154,0.0
1213650,215.4107337718723,0.05174597179324198,0.0
1213680,217.06479941723416,0.05248489322267641,0.0
1213710,218.71728955835232,0.05322788089504704,0.0
1213740,220.36816938772193,0.053974902642378315,0.0
1213770,222.01740450490962,0.0547259261658999,0.0
1213800,223.66496126502216,0.05548091920433508,0.0
1213830,225.31080706088622,0.056239849678138575,0.0
1213860,226.9549105433375,0.057002685810209924,0.0
1213890,228.59724178489782,0.05776939622414169,0.0
1213920,230.23777239228474,0.058539950021316255,0.0
1213950,231.876475573305,0.059314316838281714,0.0
1213980,233.51332616401652,0.060092466886225916,0.0
1214010,235.14830062163315,0.06087437097426536,0.0
1214040,236.78137698860408,0.06166000051841964,0.0
1214070,238.41253483325656,0.06244932753823545,0.0
1214100,240.0417548484189,0.06324232450135331,0.0
1214130,241.6680731071667,0.06403849860175546,0.0
1214160,243.292871106633,0.06483850618507511,0.0
1214190,244.91609920237164,0.06564230917111272,0.0
1214220,246.53749499923316,0.06644976209789254,0.0
1214250,248.15688649400138,0.06726076185876174,0.0
1214280,249.77425031495585,0.06807527851467968,0.0
1214310,251.389572823226,0.06889328691595167,0.0
1214340,253.00283988852777,0.0697147616625986,0.0
1214370,254.61403767058053,0.07053967748239583,0.0
1214400,256.2231516981132,0.07136800878216355,0.0
1214430,257.83016613420256,0.07219972927240909,0.0
1214460,259.4350630765497,0.07303481159450391,0.0
1214490,261.0378219115383,0.07387322696062128,0.0
1214520,262.6384187529525,0.07471494482321471,0.0
1214550,264.2368259923419,0.07555993258990229,0.0
1214580,265.8330119817709,0.07640815539710344,0.0
1214610,267.4269408611384,0.07725957595196849,0.0
1214640,269.01857253379916,0.07811415444798016,0.0
1214670,270.6078627869051,0.07897184855590297,0.0
1214700,272.19476354638147,0.07983261348815916,0.0
1214730,273.7792232520149,0.08069640213209676,0.0
1214760,275.36118733475854,0.0815631652453743,0.0
1214790,276.94059877649573,0.08243285170519045,0.0
1214820,278.51739873142475,0.08330540880200078,0.0
1214850,280.09152718847633,0.08418078256784431,0.0
1214880,281.66292365470656,0.08505891812928415,0.0
1214910,283.2315278412811,0.08593976007518718,0.0
1214940,284.7972803351553,0.0868232528300512,0.0
1214970,286.36012324169945,0.08770934102425056,0.0
1215000,287.92000290205016,0.08859797106794089,0.0
1215030,289.47609632414503,0.08948864743370773,0.0
1215060,291.0298659238499,0.09038218164969422,0.0
1215090,292.580573956383,0.09127812956715935,0.0
1215120,294.1281255111767,0.09217641179841836,0.0
1215150,295.67248366868915,0.09307698173340882,0.0
1215180,297.2136122327239,0.09397979276930396,0.0
1215210,298.7514810648246,0.09488480148859715,0.0
1215240,300.2860652116678,0.09579196723824329,0.0
1215270,301.8173443782862,0.09670125187175818,0.0
1215300,303.3453031176098,0.09761261995937923,0.0
1215330,304.86993064609277,0.09852603874763241,0.0
1215360,306.39122067934744,0.09944147813168366,0.0
1215390,307.90917123822373,0.10035891060677485,0.0
1215420,309.4237844246303,0.10127831119756533,0.0
1215450,310.93506617157095,0.10219965736731107,0.0
1215480,312.4430259729254,0.10312292890972612,0.0
1215510,313.9476765988257,0.1040481078266513,0.0
1215540,315.4490338018283,0.10497517819453382,0.0
1215570,316.9471160191507,0.10590412602272,0.0
1215600,318.44194407526516,0.10683493910625336,0.0
1215630,319.93354088906915,0.10776760687584312,0.0
1215660,321.42193118905914,0.10870212024728602,0.0
1215690,322.90714157769514,0.10963847168370044,0.0
1215720,324.3891998136869,0.11057665476839995,0.0
1215750,325.8681340041533,0.11151666370789874,0.0
1215780,327.34397344134135,0.11245849385994715,0.0
1215810,328.8167480530161,0.11340214139694266,0.0
1215840,330.28648817142437,0.11434760316272098,0.0
1215870,331.75322436824655,0.11529487656798279,0.0
1215900,333.21697948788454,0.11624395442519429,0.0
1215930,334.67673913775275,0.11719414886141317,0.0
1215960,336.1340488121965,0.11814644614868677,0.0
1215990,337.58895332027896,0.11910085992807765,0.0
1216020,339.0411680434863,0.12005718507196178,0.0
1216050,340.49061293053114,0.12101534925293884,0.0
1216080,341.93727565450314,0.12197532448047986,0.0
1216110,343.38116914267636,0.12293709957874979,0.0
1216140,344.8223193682968,0.12390067227206655,0.0
1216170,346.26075733806437,0.12486604397351436,0.0
1216200,347.69650602398184,0.12583321099916128,0.0
1216230,349.1295908063005,0.12680217152568687,0.0
1216260,350.5600391997875,0.12777292541744742,0.0
1216290,351.9878805933954,0.12874547405555675,0.0
1216320,353.41314649840047,0.12971982051444741,0.0
1216350,354.8358709412042,0.13069596984657156,0.0
1216380,356.25609085177325,0.1316739293757362,0.0
1216410,357.6738463799598,0.13265370895237058,0.0
1216440,359.08918110648136,0.1336353211462475,0.0
1216470,360.50214213260966,0.13461878136307445,0.0
1216500,361.91278004382474,0.13560410787868582,0.0
1216530,363.32114875057783,0.13659132178972525,0.0
1216560,364.7273052153389,0.13758044688410276,0.0
1216590,366.1313090795743,0.13857150943765245,0.0
1216620,367.53322220676745,0.13956453794576298,0.0
1216650,368.93310815969414,0.1405595628004556,0.0
1216680,370.3310316307799,0.14155661592453345,0.0
1216710,371.72705784377087,0.1425557303743793,0.0
1216740,373.12125194461,0.1435569399233209,0.0
1216770,374.5136783976259,0.1445602786367417,0.0
1216800,375.9043888657555,0.1455657720765755,0.0
1216830,377.29263863107144,0.1465728410913513,0.0
1216860,378.6803514154917,0.14758286129105647,0.0
1216890,380.0677503915588,0.14859597395852023,0.0
1216920,381.45505376580763,0.1496123165249481,0.0
1216950,382.84271619704754,0.1506322099175868,0.0
1216980,384.23122993944503,0.15165601152899075,0.0
1217010,385.6210721902949,0.15268407576371823,0.0
1217040,387.01269062066547,0.1537167428037082,0.0
1217070,388.40649744063643,0.15475433356544574,0.0
1217100,389.8028657677659,0.1557971462579795,0.0
1217130,391.20212727253295,0.15684545382668483,0.0
1217160,392.6045709100438,0.15789950217481222,0.0
1217190,394.01044264654917,0.15895950912443887,0.0
1217220,395.41994604968625,0.16002566403963633,0.0
1217250,396.8332436093434,0.1610981280301338,0.0
1217280,398.2504586537225,0.16217703464758051,0.0
1217310,399.671677733486,0.1632624909898155,0.0
1217340,401.0969533556187,0.16435457913186408,0.0
1217370,402.52630695845687,0.16545335780728568,0.0
1217400,403.95972995951735,0.16655886308419293,0.0
1217430,405.3971900609832,0.16767111174445073,0.0
1217460,406.83863483201293,0.16879010408184578,0.0
1217490,408.28399349404947,0.16991582536498356,0.0
1217520,409.73317979682577,0.17104824758208456,0.0
1217550,411.1860947007817,0.1721873312763385,0.0
1217580,412.6426289207797,0.17333302734688782,0.0
1217610,414.1026652794416,0.17448527875977973,0.0
1217640,415.5660808395731,0.17564402213545557,0.0
1217670,417.0327488020789,0.17680918919471658,0.0
1217700,418.50254734041215,0.17798071360291684,0.0
1217730,419.97595962705066,0.17915903254377347,0.0
1217760,421.4519514479982,0.18034332504201128,0.0
1217790,422.93040685024323,0.18153351903277568,0.0
1217820,424.41129718504044,0.18272961361035553,0.0
1217850,425.8946203791407,0.18393163376639596,0.0
1217880,427.38029107065745,0.1851395329541659,0.0
1217910,428.868212753248,0.18635325434733602,0.0
1217940,430.35828073659195,0.18757273278818332,0.0
1217970,431.8503901050813,0.18879790169600766,0.0
1218000,433.3444374082941,0.19002869443787038,0.0
1218030,434.8403216006291,0.1912650451782061,0.0
1218060,436.3379443428267,0.19250688919032943,0.0
1218090,437.8372100330073,0.1937541629525811,0.0
1218120,439.3380256817857,0.195006804103577,0.0
1218150,440.8403007069947,0.19626475132270535,0.0
1218180,442.34394669961125,0.19752794417981223,0.0
1218210,443.84887717985447,0.19879632297035932,0.0
1218240,445.3550073526166,0.2000698285432599,0.0
1218270,446.86225386815585,0.201348402126261,0.0
1218300,448.37053603772273,0.20263198641795035,0.0
1218330,449.87977886863877,0.20392052829894153,0.0
1218360,451.38989523041903,0.20521396322035063,0.0
1218390,452.9008041592309,0.2065122311847751,0.0
1218420,454.41242609617564,0.20781527260524643,0.0
1218450,455.92468215316586,0.20912302767553068,0.0
1218480,457.4374938139368,0.21043543611455223,0.0
1218510,458.950782779425,0.21175243703057006,0.0
1218540,460.4644708761837,0.2130739688367646,0.0
1218570,461.97847999954683,0.21439996919563514,0.0
1218600,463.4927410206138,0.2157303828751183,0.0
1218630,465.00650259698523,0.217064560311393,0.0
1218660,466.5203458236727,0.2184030017555816,0.0
1218690,468.03419856407623,0.21974564751345424,0.0
1218720,469.54798644621974,0.2210924349113695,0.0
1218750,471.06163404856346,0.22244329947663954,0.0
1218780,472.57506523622106,0.2237981752381839,0.0
1218810,474.08820335283735,0.2251569948842911,0.0
1218840,475.60097138310954,0.22651968989619536,0.0
1218870,477.1132921017675,0.22788619067353688,0.0
1218900,478.6250882109542,0.22925642665309084,0.0
1218930,480.13628497351493,0.23063032839830383,0.0
1218960,481.64680066681046,0.2320078202581738,0.0
1218990,483.1565602224449,0.2333888305013361,0.0
1219020,484.665487454455,0.2347732860429595,0.0
1219050,486.173506383189,0.236161113059948,0.0
1219080,487.68054147636445,0.23755223725358948,0.0
1219110,489.1865177354989,0.23894658394541834,0.0
1219140,490.69136074352076,0.24034407813278966,0.0
1219170,492.1949966985362,0.24174464453157998,0.0
1219200,493.69735243857826,0.2431482076110084,0.0
1219230,495.19836175055167,0.24455469670876026,0.0
1219260,496.69794785660076,0.24596403236811712,0.0
1219290,498.19603151306677,0.24737613163020897,0.0
1219320,499.6925476919322,0.24879092201969724,0.0
1219350,501.18742744797345,0.2502083281000788,0.0
1219380,502.6806018253056,0.25162827349467265,0.0
1219410,504.1720023927985,0.25305068153054294,0.0
1219440,505.6615613376531,0.2544754753607992,0.0
1219470,507.1492114694926,0.2559025779834559,0.0
1219500,508.6348862099966,0.25733191224296464,0.0
1219530,510.11881876107014,0.2587636907823752,0.0
1219560,511.6012438200046,0.2601981286687022,0.0
1219590,513.0819233703477,0.2616349902089948,0.0
1219620,514.5604743792367,0.2630738944848917,0.0
1219650,516.0366906771949,0.2645146249196923,0.0
1219680,517.5104579406149,0.26595705186201246,0.0
1219710,518.9816962528959,0.2674010779580577,0.0
1219740,520.450339760053,0.26884661873347093,0.0
1219770,521.9163291495412,0.27029359549426984,0.0
1219800,523.3796087336005,0.271741932615419,0.0
1219830,524.8401251175302,0.27319155630487035,0.0
1219860,526.2978264646028,0.2746423939151234,0.0
1219890,527.7526620163054,0.2760943734879628,0.0
1219920,529.20458173665,0.27754742341049043,0.0
1219950,530.6535360299883,0.2790014721354281,0.0
1219980,532.0994755130793,0.2804564479489659,0.0
1220010,533.5423508331135,0.28191227877967645,0.0
1220040,534.9821125266352,0.2833688920448008,0.0
1220070,536.4187109150486,0.2848262145310477,0.0
1220100,537.8520963667188,0.28628417265775574,0.0
1220130,539.2822187449582,0.28774269188803714,0.0
1220160,540.7090268949452,0.2892016961695511,0.0
1220190,542.1324697528175,0.2906611090810724,0.0
1220220,543.5524959787039,0.292120853434494,0.0
1220250,544.9690539560362,0.2935808512627702,0.0
1220280,546.3820918235554,0.2950410238430905,0.0
1220310,547.7915575206393,0.2965012917353722,0.0
1220340,549.1973988395622,0.2979615748298933,0.0
1220370,550.5995634807207,0.29942179240003824,0.0
1220400,551.9980056884912,0.3008818700586315,0.0
1220430,553.391044449059,0.30234002716495706,0.0
1220460,554.7810483538826,0.30379872624987136,0.0
1220490,556.1675372864186,0.3052574522400919,0.0
1220520,557.5498697638744,0.30671550203421877,0.0
1220550,558.9279147892166,0.3081726937192079,0.0
1220580,560.301723663937,0.3096290295698849,0.0
1220610,561.671447759005,0.3110846142140538,0.0
1220640,563.03731518339,0.31253963289799164,0.0
1220670,564.3996194032259,0.31399434180929536,0.0
1220700,565.758709256989,0.3154490594909953,0.0
1220730,567.1149787465694,0.31690415763519675,0.0
1220760,568.4688567866506,0.31836005147033597,0.0
1220790,569.8207971835927,0.319817190036166,0.0
1220820,571.1712691192149,0.32127604667208765,0.0
1220850,572.5207483202342,0.32273710994143534,0.0
1220880,573.8697090504069,0.3242008751746459,0.0
1220910,575.2186170110778,0.32566783675887157,0.0
1220940,576.5679231993556,0.32713848126380196,0.0
1220970,577.9180587397522,0.32861328145648,0.0
1221000,579.26944749321,0.3300927100743172,0.0
1221030,580.6224621084583,0.3315771904848478,0.0
1221060,581.9774393830819,0.33306711268491307,0.0
1221090,583.3346954960015,0.33456284963902017,0.0
1221120,584.6945161809855,0.33606474577154927,0.0
1221150,586.0571554805302,0.33757311488205183,0.0
1221180,587.4228357281128,0.3390882394140601,0.0
1221210,588.7917482327481,0.34061037051309345,0.0
1221240,590.1640544429864,0.3421397286458382,0.0
1221270,591.5398874627323,0.3436765046519818,0.0
1221300,592.9193486055899,0.34522085460537477,0.0
1221330,594.3039020814008,0.3467744111406503,0.0
1221360,595.6919601017012,0.3483355118354054,0.0
1221390,597.0834770270977,0.34990415260757135,0.0
1221420,598.4785030308691,0.35148043421514463,0.0
1221450,599.8772368030307,0.3530646123836318,0.0
1221480,601.2796937883726,0.35465674345776516,0.0
1221510,602.6858816129459,0.3562568757395231,0.0
1221540,604.0957802320883,0.35786502590710956,0.0
1221570,605.5093588056387,0.3594811971905446,0.0
1221600,606.9265780585949,0.36110538218616617,0.0
1221630,608.3473935582163,0.3627375666151256,0.0
1221660,609.7717569727586,0.3643777306989524,0.0
1221690,611.1996171438204,0.3660258503322002,0.0
1221720,612.6309210069046,0.3676818981336507,0.0
1221750,614.0656144295633,0.36934584443185126,0.0
1221780,615.5036429257896,0.3710176581172805,0.0
1221810,616.9449522682801,0.37269730738339296,0.0
1221840,618.3894890231046,0.37438476038765356,0.0
1221870,619.8372010181182,0.37607998584490543,0.0
1221900,621.2880392297639,0.37778295522813643,0.0
1221930,622.7419597809752,0.379493645141238,0.0
1221960,624.1989123380661,0.381212024281377,0.0
1221990,625.6588523141726,0.382938067129596,0.0
1222020,627.1217384063334,0.3846717513987414,0.0
1222050,628.58753245465,0.3864130579268296,0.0
1222080,630.0561994739538,0.38816197077298403,0.0
1222110,631.5277077509236,0.3899184773957815,0.0
1222140,633.0020289453469,0.3916825688389382,0.0
1222170,634.4791381789754,0.3934542399020553,0.0
1222200,635.9590173140674,0.39523349337619285,0.0
1222230,637.4424106510343,0.3970212590492605,0.0
1222260,638.9285098390299,0.39881658277471255,0.0
1222290,640.4173005659603,0.40061947112959007,0.0
1222320,641.9087727577195,0.4024299356579875,0.0
1222350,643.40292079871,0.40424799309486953,0.0
1222380,644.8997435874824,0.4060736655026274,0.0
1222410,646.3992445355449,0.40790698036014506,0.0
1222440,647.90143153514,0.4097479706163031,0.0
1222470,649.4063169044609,0.4115966747138015,0.0
1222500,650.9139173160593,0.4134531365892045,0.0
1222530,652.4242537118855,0.4153174056529298,0.0
1222560,653.9373512087241,0.4171895367538598,0.0
1222590,655.4532389962662,0.4190695901312049,0.0
1222620,656.9719502301349,0.4209576313566451,0.0
1222650,658.4935219217056,0.4228537312690894,0.0
1222680,660.0179948258275,0.424757965903609,0.0
1222710,661.5454133274999,0.4266704164160764,0.0
1222740,663.0758253282745,0.4285911690044768,0.0
1222770,664.6092821328829,0.4305203148280148,0.0
1222800,666.1458383359477,0.4324579499236072,0.0
1222830,667.6855496482758,0.43440417313843865,0.0
1222860,669.2284809820918,0.4363590935307435,0.0
1222890,670.7746942229024,0.43832282014077495,0.0
1222920,672.3242559524591,0.4402954673367052,0.0
1222950,673.8772354920379,0.44227715416885527,0.0
1222980,675.4337048089067,0.44426800407507006,0.0
1223010,676.9937383734949,0.4462681447439667,0.0
1223040,678.5574130446985,0.44827770800801364,0.0
1223070,680.124807953189,0.4502968297377739,0.0
1223100,681.6960043835242,0.45232564973354616,0.0
1223130,683.2710810380485,0.45436430484407736,0.0
1223160,684.8499584798128,0.4564127309233995,0.0
1223190,686.43242472734,0.45847069147915254,0.0
1223220,688.0186829510503,0.4605384548757456,0.0
1223250,689.609163752158,0.46261662890985206,0.0
1223280,691.204029505306,0.46470546886900216,0.0
1223310,692.8034248953209,0.46680521029962324,0.0
1223340,694.4074539790682,0.4689160349304077,0.0
1223370,696.0162145456195,0.47103811988634364,0.0
1223400,697.6297987056637,0.47317163647317423,0.0
1223430,699.2482954156657,0.4753167529561107,0.0
1223460,700.8717916685306,0.4774736358031788,0.0
1223490,702.5003737339796,0.4796424515702634,0.0
1223520,704.1341278797365,0.4818233679420111,0.0
1223550,705.7731405958085,0.4840165540384395,0.0
1223580,707.4174986907663,0.4862221805412773,0.0
1223610,709.0672893575355,0.48844041982526315,0.0
1223640,710.7226002171556,0.4906714460818315,0.0
1223670,712.3835192889073,0.4929154353409606,0.0
1223700,714.0501342714184,0.49517256450050123,0.0
1223730,715.7225253842458,0.49744300106792333,0.0
1223760,717.4007894250782,0.49972693762178527,0.0
1223790,719.0850166052262,0.5020245589058044,0.0
1223820,720.7752951954592,0.5043360485539238,0.0
1223850,722.4717122065509,0.5066615900588755,0.0
1223880,724.1743533824779,0.5090013667650665,0.0
1223910,725.8833030055712,0.5113555616063691,0.0
1223940,727.5986436311834,0.5137243567464981,0.0
1223970,729.3204557886482,0.5161079331653922,0.0
1224000,731.0488140321313,0.5185064650501915,0.0
1224030,732.7851685625228,0.5209221745737116,0.0
1224060,734.5260309348571,0.5233503951771136,0.0
1224090,736.270901036986,0.525790566517497,0.0
1224120,738.0192596039471,0.5282421054935789,0.0
1224150,739.770286952069,0.5307039708502621,0.0
1224180,741.5231207364105,0.5331750267784537,0.0
1224210,743.2769389109454,0.5356541617201138,0.0
1224240,745.0309913444119,0.5381403363487608,0.0
1224270,746.7846128164589,0.5406326060002106,0.0
1224300,748.5372278419376,0.5431301317823637,0.0
1224330,750.2883510240604,0.5456321853107279,0.0
1224360,752.0375845033798,0.548138149124748,0.0
1224390,753.7846133480133,0.5506475138798504,0.0
1224420,755.5291994606858,0.5531598730642596,0.0
1224450,757.2711744578166,0.5556749158458812,0.0
1224480,759.0104319037298,0.5581924185738639,0.0
1224510,760.7469192269128,0.5607122353965649,0.0
1224540,762.4806295940917,0.5632342884001029,0.0
1224570,764.2115939702749,0.5657585576139924,0.0
1224600,765.9398743732264,0.5682850721443707,0.0
1224630,767.6655554901266,0.570813899308511,0.0
1224660,769.3887376973377,0.5733451350137422,0.0
1224690,771.1095327007793,0.5758788971222152,0.0
1224720,772.8280581395845,0.5784153178514013,0.0
1224750,774.5444332483631,0.5809545373239371,0.0
1224780,776.2587752373985,0.5834966980003227,0.0
1224810,777.9711963587949,0.5860419399915618,0.0
1224840,779.6818016162031,0.5885903972272941,0.0
1224870,781.3906870670902,0.5911421944354684,0.0
1224900,783.0979318887772,0.5936974346157899,0.0
1224930,784.8025163652195,0.5962545279384776,0.0
1224960,786.5062333795827,0.5988162002927248,0.0
1224990,788.2089674094249,0.6013822828366661,0.0
1225020,789.910497895348,0.6039524403735923,0.0
1225050,791.6107192707462,0.6065265064119387,0.0
1225080,793.3096025993917,0.609104431523645,0.0
1225110,795.0071415942558,0.6116862009323992,0.0
1225140,796.703334612821,0.6142718068044946,0.0
1225170,798.3981784038309,0.6168612385963999,0.0
1225200,800.0916664170687,0.6194544803989455,0.0
1225230,801.7837886200688,0.6220515105430583,0.0
1225260,803.474531848199,0.6246523020203931,0.0
1225290,805.1638803450244,0.6272568232230425,0.0
1225320,806.8518163396951,0.6298650387709132,0.0
1225350,808.538320592479,0.6324769103161995,0.0
1225380,810.2233728825884,0.635092397281676,0.0
1225410,811.9069524297806,0.6377114575162649,0.0
1225440,813.5890382476241,0.640334047861269,0.0
1225470,815.2696094301535,0.6429601246258464,0.0
1225500,816.9486455628241,0.6455896442673631,0.0
1225530,818.6261266468148,0.6482225633228605,0.0
1225560,820.3020327958195,0.6508588379812109,0.0
1225590,821.9763450444678,0.6534984253878942,0.0
1225620,823.6490451427866,0.6561412833718441,0.0
1225650,825.3201155223596,0.6587873704468734,0.0
1225680,826.9895392514318,0.6614366457870114,0.0
1225710,828.6572999725205,0.6640890691697279,0.0
1225740,830.323381825073,0.66674460089022,0.0
1225770,831.987769356734,0.669403201652433,0.0
1225800,833.6504488116782,0.6720648346869849,0.0
1225830,835.3102439266642,0.6747275807948826,0.0
1225860,836.9689106168006,0.6773942354195693,0.0
1225890,838.62629737661,0.6800645612280567,0.0
1225920,840.2821378527453,0.6827381275223522,0.0
1225950,841.9362662907267,0.6854146523661944,0.0
1225980,843.5886113946503,0.6880940053154021,0.0
1226010,845.2391340971053,0.6907761073383895,0.0
1226040,846.8878081869447,0.6934608994290618,0.0
1226070,848.5346125023779,0.6961483302185265,0.0
1226100,850.1795280974031,0.698838351657369,0.0
1226130,851.8225370034211,0.7015309171199622,0.0
1226160,853.46362160016,0.7042259804118104,0.0
1226190,855.1027642656264,0.7069234952106199,0.0
1226220,856.7399471536909,0.7096234147085579,0.0
1226250,858.375152026625,0.7123256913353349,0.0
1226280,860.0083601168221,0.7150302765212956,0.0
1226310,861.6395520099625,0.7177371204904042,0.0
1226340,863.2687075459041,0.7204461720786783,0.0
