time,ahu_reaPFanRet_y,ahu_reaPFanSup_y,reaPEle_y,reaPFan_y,reaPPum_y
692430,0.0,0.0,217.7312720946984,0.0,217.7312720946984
692460,0.0,0.0,217.74929851702245,0.0,217.74929851702245
692490,0.0,0.0,217.76710601915372,0.0,217.76710601915372
692520,0.0,0.0,217.78451028933972,0.0,217.78451028933972
692550,0.0,0.0,217.80133337056256,0.0,217.80133337056256
692580,0.0,0.0,217.81740597799066,0.0,217.81740597799066
692610,0.0,0.0,217.83256970182813,0.0,217.83256970182813
692640,0.0,0.0,217.84667906335557,0.0,217.84667906335557
692670,0.0,0.0,217.85960339436443,0.0,217.85960339436443
692700,0.0,0.0,217.87122851190608,0.0,217.87122851190608
692730,0.0,0.0,217.88145816314415,0.0,217.88145816314415
692760,0.0,0.0,217.89021521853945,0.0,217.89021521853945
692790,0.0,0.0,217.89744259557494,0.0,217.89744259557494
692820,0.0,0.0,217.90310389912474,0.0,217.90310389912474
692850,0.0,0.0,217.90718376972399,0.0,217.90718376972399
692880,0.0,0.0,217.90968793546145,0.0,217.90968793546145
692910,0.0,0.0,217.91064296831811,0.0,217.91064296831811
692940,0.0,0.0,217.91009575056512,0.0,217.91009575056512
692970,0.0,0.0,217.90811266197568,0.0,217.90811266197568
693000,0.0,0.0,217.90477851403475,0.0,217.90477851403475
693030,0.0,0.0,217.90019521769153,0.0,217.90019521769153
693060,0.0,0.0,217.89448019547606,0.0,217.89448019547606
693090,0.0,0.0,217.88776470544207,0.0,217.88776470544207
693120,0.0,0.0,217.88019191361,0.0,217.88019191361
693150,0.0,0.0,217.87191484693,0.0,217.87191484693
693180,0.0,0.0,217.86309424240642,0.0,217.86309424240642
693210,0.0,0.0,217.85389632413884,0.0,217.85389632413884
693240,0.0,0.0,217.8444905407239,0.0,217.8444905407239
693270,0.0,0.0,217.83504729470405,0.0,217.83504729470405
693300,0.0,0.0,217.825735695303,0.0,217.825735695303
693330,0.0,0.0,217.81672136406655,0.0,217.81672136406655
693360,0.0,0.0,217.8081643207697,0.0,217.8081643207697
693390,0.0,0.0,217.80021697552894,0.0,217.80021697552894
693420,0.0,0.0,217.79302225001285,0.0,217.79302225001285
693450,0.0,0.0,217.78671184843722,0.0,217.78671184843722
693480,0.0,0.0,217.7814046963879,0.0,217.7814046963879
693510,0.0,0.0,217.77720556279544,0.0,217.77720556279544
693540,0.0,0.0,217.77420387759526,0.0,217.77420387759526
693570,0.0,0.0,217.77247275566157,0.0,217.77247275566157
693600,0.0,0.0,217.77206823399104,0.0,217.77206823399104
693630,0.0,0.0,217.7730287279432,0.0,217.7730287279432
693660,0.0,0.0,217.7753747093203,0.0,217.7753747093203
693690,0.0,0.0,217.77910860667745,0.0,217.77910860667745
693720,0.0,0.0,217.7842149269575,0.0,217.7842149269575
693750,0.0,0.0,217.79066059463273,0.0,217.79066059463273
693780,0.0,0.0,217.79839550309757,0.0,217.79839550309757
693810,0.0,0.0,217.80735327080652,0.0,217.80735327080652
693840,0.0,0.0,217.8174521927107,0.0,217.8174521927107
693870,0.0,0.0,217.8285963759372,0.0,217.8285963759372
693900,0.0,0.0,217.84067704638127,0.0,217.84067704638127
693930,0.0,0.0,217.8535740111313,0.0,217.8535740111313
693960,0.0,0.0,217.86715725983143,0.0,217.86715725983143
693990,0.0,0.0,217.88128868624258,0.0,217.88128868624258
694020,0.0,0.0,217.89582390971526,0.0,217.89582390971526
694050,0.0,0.0,217.9106141742477,0.0,217.9106141742477
694080,0.0,0.0,217.9255083020712,0.0,217.9255083020712
694110,0.0,0.0,217.94035467688363,0.0,217.94035467688363
694140,0.0,0.0,217.95500323139805,0.0,217.95500323139805
694170,0.0,0.0,217.96930741284964,0.0,217.96930741284964
694200,0.0,0.0,217.98312610016606,0.0,217.98312610016606
694230,0.0,0.0,217.9963254466473,0.0,217.9963254466473
694260,0.0,0.0,218.0087806223149,0.0,218.0087806223149
694290,0.0,0.0,218.02037743131243,0.0,218.02037743131243
694320,0.0,0.0,218.03101378138444,0.0,218.03101378138444
694350,0.0,0.0,218.04060098385347,0.0,218.04060098385347
694380,0.0,0.0,218.04906486571466,0.0,218.04906486571466
694410,0.0,0.0,218.05634667720122,0.0,218.05634667720122
694440,0.0,0.0,218.06240378237763,0.0,218.06240378237763
694470,0.0,0.0,218.067210122575,0.0,218.067210122575
694500,0.0,0.0,218.07075644730887,0.0,218.07075644730887
694530,0.0,0.0,218.0730503096674,0.0,218.0730503096674
694560,0.0,0.0,218.0741158282706,0.0,218.0741158282706
694590,0.0,0.0,218.07399322079212,0.0,218.07399322079212
694620,0.0,0.0,218.072738117796,0.0,218.072738117796
694650,0.0,0.0,218.0704206694667,0.0,218.0704206694667
694680,0.0,0.0,218.06712446028297,0.0,218.06712446028297
694710,0.0,0.0,218.06294525013783,0.0,218.06294525013783
694740,0.0,0.0,218.05798956231845,0.0,218.05798956231845
694770,0.0,0.0,218.0523731410171,0.0,218.0523731410171
694800,0.0,0.0,218.04621930537633,0.0,218.04621930537633
694830,0.0,0.0,218.03965721078677,0.0,218.03965721078677
694860,0.0,0.0,218.03282003679038,0.0,218.03282003679038
694890,0.0,0.0,218.02584317916765,0.0,218.02584317916765
694920,0.0,0.0,218.01886241804732,0.0,218.01886241804732
694950,0.0,0.0,218.01201211997363,0.0,218.01201211997363
694980,0.0,0.0,218.0054234872813,0.0,218.0054234872813
695010,0.0,0.0,217.999222874696,0.0,217.999222874696
695040,0.0,0.0,217.99353019344218,0.0,217.99353019344218
695070,0.0,0.0,217.98845742131405,0.0,217.98845742131405
695100,0.0,0.0,217.98410723541048,0.0,217.98410723541048
695130,0.0,0.0,217.98057178218852,0.0,217.98057178218852
695160,0.0,0.0,217.97793159879137,0.0,217.97793159879137
695190,0.0,0.0,217.97625469633056,0.0,217.97625469633056
695220,0.0,0.0,217.9755958072357,0.0,217.9755958072357
695250,0.0,0.0,217.97599581042334,0.0,217.97599581042334
695280,0.0,0.0,217.97748134276677,0.0,217.97748134276677
695310,0.0,0.0,217.98006458703358,0.0,217.98006458703358
695340,0.0,0.0,217.9837432438136,0.0,217.9837432438136
695370,0.0,0.0,217.98850068498348,0.0,217.98850068498348
695400,0.0,0.0,217.99430628499053,0.0,217.99430628499053
695430,0.0,0.0,218.00111592494608,0.0,218.00111592494608
695460,0.0,0.0,218.00887266255356,0.0,218.00887266255356
695490,0.0,0.0,218.01750755890583,0.0,218.01750755890583
695520,0.0,0.0,218.0269406522061,0.0,218.0269406522061
695550,0.0,0.0,218.03708206605677,0.0,218.03708206605677
695580,0.0,0.0,218.04783323897672,0.0,218.04783323897672
695610,0.0,0.0,218.05908825995775,0.0,218.05908825995775
695640,0.0,0.0,218.0707352937179,0.0,218.0707352937179
695670,0.0,0.0,218.08265807801698,0.0,218.08265807801698
695700,0.0,0.0,218.09473747394875,0.0,218.09473747394875
695730,0.0,0.0,218.10685304990372,0.0,218.10685304990372
695760,0.0,0.0,218.11888467820404,0.0,218.11888467820404
695790,0.0,0.0,218.13071412391622,0.0,218.13071412391622
695820,0.0,0.0,218.1422266045434,0.0,218.1422266045434
695850,0.0,0.0,218.15331229932707,0.0,218.15331229932707
695880,0.0,0.0,218.16386778801828,0.0,218.16386778801828
695910,0.0,0.0,218.17381281333098,0.0,218.17381281333098
695940,0.0,0.0,218.18304948962557,0.0,218.18304948962557
695970,0.0,0.0,218.1914915013481,0.0,218.1914915013481
696000,0.0,0.0,218.19906396033858,0.0,218.19906396033858
696030,0.0,0.0,218.20572136556456,0.0,218.20572136556456
696060,0.0,0.0,218.21143138504735,0.0,218.21143138504735
696090,0.0,0.0,218.2161599737723,0.0,218.2161599737723
696120,0.0,0.0,218.21988983856747,0.0,218.21988983856747
696150,0.0,0.0,218.22261990400693,0.0,218.22261990400693
696180,0.0,0.0,218.22436681530763,0.0,218.22436681530763
696210,0.0,0.0,218.22515647559388,0.0,218.22515647559388
696240,0.0,0.0,218.2250270949583,0.0,218.2250270949583
696270,0.0,0.0,218.22402857220763,0.0,218.22402857220763
696300,0.0,0.0,218.2222218650726,0.0,218.2222218650726
696330,0.0,0.0,218.21967813206894,0.0,218.21967813206894
696360,0.0,0.0,218.21647770434882,0.0,218.21647770434882
696390,0.0,0.0,218.2127089263104,0.0,218.2127089263104
696420,0.0,0.0,218.2084668935756,0.0,218.2084668935756
696450,0.0,0.0,218.20385211090067,0.0,218.20385211090067
696480,0.0,0.0,218.19896909265293,0.0,218.19896909265293
696510,0.0,0.0,218.1939249258105,0.0,218.1939249258105
696540,0.0,0.0,218.18882781681856,0.0,218.18882781681856
696570,0.0,0.0,218.18376022312444,0.0,218.18376022312444
696600,0.0,0.0,218.17885307153225,0.0,218.17885307153225
696630,0.0,0.0,218.17421349115713,0.0,218.17421349115713
696660,0.0,0.0,218.16995292203688,0.0,218.16995292203688
696690,0.0,0.0,218.1661424748021,0.0,218.1661424748021
696720,0.0,0.0,218.16286982386183,0.0,218.16286982386183
696750,0.0,0.0,218.16022177477464,0.0,218.16022177477464
696780,0.0,0.0,218.15827241777004,0.0,218.15827241777004
696810,0.0,0.0,218.15708249230858,0.0,218.15708249230858
696840,0.0,0.0,218.15669286684465,0.0,218.15669286684465
696870,0.0,0.0,218.15714141581535,0.0,218.15714141581535
696900,0.0,0.0,218.15845515818413,0.0,218.15845515818413
696930,0.0,0.0,218.16064935101602,0.0,218.16064935101602
696960,0.0,0.0,218.16372743554035,0.0,218.16372743554035
696990,0.0,0.0,218.1676811618613,0.0,218.1676811618613
697020,0.0,0.0,218.17249082385638,0.0,218.17249082385638
697050,0.0,0.0,218.1781256190667,0.0,218.1781256190667
697080,0.0,0.0,218.1845441414741,0.0,218.1845441414741
697110,0.0,0.0,218.19169500558874,0.0,218.19169500558874
697140,0.0,0.0,218.19951759461645,0.0,218.19951759461645
697170,0.0,0.0,218.20794292319601,0.0,218.20794292319601
697200,0.0,0.0,218.21690605225885,0.0,218.21690605225885
697230,0.0,0.0,218.22631330452182,0.0,218.22631330452182
697260,0.0,0.0,218.23607324717833,0.0,218.23607324717833
697290,0.0,0.0,218.24609516710507,0.0,218.24609516710507
697320,0.0,0.0,218.25627517488059,0.0,218.25627517488059
697350,0.0,0.0,218.26652277817448,0.0,218.26652277817448
697380,0.0,0.0,218.27674500117465,0.0,218.27674500117465
697410,0.0,0.0,218.28686477795776,0.0,218.28686477795776
697440,0.0,0.0,218.29677639368623,0.0,218.29677639368623
697470,0.0,0.0,218.3063745302708,0.0,218.3063745302708
697500,0.0,0.0,218.31558576809044,0.0,218.31558576809044
697530,0.0,0.0,218.32433303742923,0.0,218.32433303742923
697560,0.0,0.0,218.33254460494263,0.0,218.33254460494263
697590,0.0,0.0,218.34015655919484,0.0,218.34015655919484
697620,0.0,0.0,218.34711372972063,0.0,218.34711372972063
697650,0.0,0.0,218.35337033156162,0.0,218.35337033156162
697680,0.0,0.0,218.35889049701763,0.0,218.35889049701763
697710,0.0,0.0,218.36364868521557,0.0,218.36364868521557
697740,0.0,0.0,218.36762995287754,0.0,218.36762995287754
697770,0.0,0.0,218.37083007852505,0.0,218.37083007852505
697800,0.0,0.0,218.37325553785223,0.0,218.37325553785223
697830,0.0,0.0,218.37492333140082,0.0,218.37492333140082
697860,0.0,0.0,218.37586066776888,0.0,218.37586066776888
697890,0.0,0.0,218.3761045085376,0.0,218.3761045085376
697920,0.0,0.0,218.3757009824387,0.0,218.3757009824387
697950,0.0,0.0,218.37470467872487,0.0,218.37470467872487
697980,0.0,0.0,218.37317783079874,0.0,218.37317783079874
698010,0.0,0.0,218.37118940333454,0.0,218.37118940333454
698040,0.0,0.0,218.36881447190282,0.0,218.36881447190282
698070,0.0,0.0,218.3661373191245,0.0,218.3661373191245
698100,0.0,0.0,218.36323732155574,0.0,218.36323732155574
698130,0.0,0.0,218.3601987090567,0.0,218.3601987090567
698160,0.0,0.0,218.35710747802233,0.0,218.35710747802233
698190,0.0,0.0,218.35404986389827,0.0,218.35404986389827
698220,0.0,0.0,218.35111107179398,0.0,218.35111107179398
698250,0.0,0.0,218.34837411130022,0.0,218.34837411130022
698280,0.0,0.0,218.34591871086886,0.0,218.34591871086886
698310,0.0,0.0,218.34382028947607,0.0,218.34382028947607
698340,0.0,0.0,218.34214898615127,0.0,218.34214898615127
698370,0.0,0.0,218.34096879267128,0.0,218.34096879267128
698400,0.0,0.0,218.34033676332842,0.0,218.34033676332842
698430,0.0,0.0,218.34030227316248,0.0,218.34030227316248
698460,0.0,0.0,218.34090632971632,0.0,218.34090632971632
698490,0.0,0.0,218.3421810481669,0.0,218.3421810481669
698520,0.0,0.0,218.34414928163352,0.0,218.34414928163352
698550,0.0,0.0,218.346824392617,0.0,218.346824392617
698580,0.0,0.0,218.350210157434,0.0,218.350210157434
698610,0.0,0.0,218.35430079893638,0.0,218.35430079893638
698640,0.0,0.0,218.35908114384867,0.0,218.35908114384867
698670,0.0,0.0,218.36452690103232,0.0,218.36452690103232
698700,0.0,0.0,218.37060505611436,0.0,218.37060505611436
698730,0.0,0.0,218.3772743764619,0.0,218.3772743764619
698760,0.0,0.0,218.38448601972286,0.0,218.38448601972286
698790,0.0,0.0,218.39218423762114,0.0,218.39218423762114
698820,0.0,0.0,218.40030716582038,0.0,218.40030716582038
698850,0.0,0.0,218.40878768938717,0.0,218.40878768938717
698880,0.0,0.0,218.41755437258416,0.0,218.41755437258416
698910,0.0,0.0,218.42653244087055,0.0,218.42653244087055
698940,0.0,0.0,218.43564480218416,0.0,218.43564480218416
698970,0.0,0.0,218.44481309415693,0.0,218.44481309415693
699000,0.0,0.0,218.45395874318018,0.0,218.45395874318018
699030,0.0,0.0,218.4630040215484,0.0,218.4630040215484
699060,0.0,0.0,218.47187308822814,0.0,218.47187308822814
699090,0.0,0.0,218.4804929992777,0.0,218.4804929992777
699120,0.0,0.0,218.48879467433807,0.0,218.48879467433807
699150,0.0,0.0,218.49671380592588,0.0,218.49671380592588
699180,0.0,0.0,218.5041916990939,0.0,218.5041916990939
699210,0.0,0.0,218.5111760299329,0.0,218.5111760299329
699240,0.0,0.0,218.51762151403517,0.0,218.51762151403517
699270,0.0,0.0,218.52349048602926,0.0,218.52349048602926
699300,0.0,0.0,218.52875331953112,0.0,218.52875331953112
699330,0.0,0.0,218.53338880229023,0.0,218.53338880229023
699360,0.0,0.0,218.53738435744052,0.0,218.53738435744052
699390,0.0,0.0,218.54073614794925,0.0,218.54073614794925
699420,0.0,0.0,218.54344906011607,0.0,218.54344906011607
699450,0.0,0.0,218.5455365666992,0.0,218.5455365666992
699480,0.0,0.0,218.5470204724883,0.0,218.5470204724883
699510,0.0,0.0,218.54793054675326,0.0,218.54793054675326
699540,0.0,0.0,218.5483040491053,0.0,218.5483040491053
699570,0.0,0.0,218.54818515629336,0.0,218.54818515629336
699600,0.0,0.0,218.5476242991028,0.0,218.5476242991028
699630,0.0,0.0,218.54667741982735,0.0,218.54667741982735
699660,0.0,0.0,218.5454051615153,0.0,218.5454051615153
699690,0.0,0.0,218.5438720012759,0.0,218.5438720012759
699720,0.0,0.0,218.54214534031567,0.0,218.54214534031567
699750,0.0,0.0,218.54029456386667,0.0,218.54029456386667
699780,0.0,0.0,218.5383900845337,0.0,218.5383900845337
699810,0.0,0.0,218.53650238211821,0.0,218.53650238211821
699840,0.0,0.0,218.53470105312428,0.0,218.53470105312428
699870,0.0,0.0,218.53305388291105,0.0,218.53305388291105
699900,0.0,0.0,218.531625952235,0.0,218.531625952235
699930,0.0,0.0,218.53047878998018,0.0,218.53047878998018
699960,0.0,0.0,218.52966958263622,0.0,218.52966958263622
699990,0.0,0.0,218.52925044994828,0.0,218.52925044994828
700020,0.0,0.0,218.52926779585326,0.0,218.52926779585326
700050,0.0,0.0,218.52976174173156,0.0,218.52976174173156
700080,0.0,0.0,218.53076564868857,0.0,218.53076564868857
700110,0.0,0.0,218.53230573373932,0.0,218.53230573373932
700140,0.0,0.0,218.53440078403395,0.0,218.53440078403395
700170,0.0,0.0,218.5370619714782,0.0,218.5370619714782
700200,0.0,0.0,218.5402927693707,0.0,218.5402927693707
700230,0.0,0.0,218.54408897102562,0.0,218.54408897102562
700260,0.0,0.0,218.54843880926686,0.0,218.54843880926686
700290,0.0,0.0,218.55332317439388,0.0,218.55332317439388
700320,0.0,0.0,218.55871592747482,0.0,218.55871592747482
700350,0.0,0.0,218.56458430356557,0.0,218.56458430356557
700380,0.0,0.0,218.5708894000074,0.0,218.5708894000074
700410,0.0,0.0,218.5775867423423,0.0,218.5775867423423
700440,0.0,0.0,218.5846269204971,0.0,218.5846269204971
700470,0.0,0.0,218.5919562866018,0.0,218.5919562866018
700500,0.0,0.0,218.59951770499825,0.0,218.59951770499825
700530,0.0,0.0,218.6072513444582,0.0,218.6072513444582
700560,0.0,0.0,218.6150955021981,0.0,218.6150955021981
700590,0.0,0.0,218.6229874481604,0.0,218.6229874481604
700620,0.0,0.0,218.6308642789257,0.0,218.6308642789257
700650,0.0,0.0,218.63866376908152,0.0,218.63866376908152
700680,0.0,0.0,218.6463252091317,0.0,218.6463252091317
700710,0.0,0.0,218.65379021812083,0.0,218.65379021812083
700740,0.0,0.0,218.66100352024068,0.0,218.66100352024068
700770,0.0,0.0,218.6679136748286,0.0,218.6679136748286
700800,0.0,0.0,218.67447374961978,0.0,218.67447374961978
700830,0.0,0.0,218.68064192839847,0.0,218.68064192839847
700860,0.0,0.0,218.6863820446456,0.0,218.6863820446456
700890,0.0,0.0,218.6916640340207,0.0,218.6916640340207
700920,0.0,0.0,218.69646429988026,0.0,218.69646429988026
700950,0.0,0.0,218.7007659869421,0.0,218.7007659869421
700980,0.0,0.0,218.70455915995535,0.0,218.70455915995535
701010,0.0,0.0,218.70784088513878,0.0,218.70784088513878
701040,0.0,0.0,218.7106152150955,0.0,218.7106152150955
701070,0.0,0.0,218.71289308515583,0.0,218.71289308515583
701100,0.0,0.0,218.71469207646118,0.0,218.71469207646118
701130,0.0,0.0,218.7160361453928,0.0,218.7160361453928
701160,0.0,0.0,218.71695523587877,0.0,218.71695523587877
701190,0.0,0.0,218.71748481606332,0.0,218.71748481606332
701220,0.0,0.0,218.71766534391776,0.0,218.71766534391776
701250,0.0,0.0,218.71754166923571,0.0,218.71754166923571
701280,0.0,0.0,218.71716238094427,0.0,218.71716238094427
701310,0.0,0.0,218.71657910972382,0.0,218.71657910972382
701340,0.0,0.0,218.7158457957583,0.0,218.7158457957583
701370,0.0,0.0,218.71501793235328,0.0,218.71501793235328
701400,0.0,0.0,218.71415179633513,0.0,218.71415179633513
701430,0.0,0.0,218.7133036754674,0.0,218.7133036754674
701460,0.0,0.0,218.71252910410263,0.0,218.71252910410263
701490,0.0,0.0,218.71188211693368,0.0,218.71188211693368
701520,0.0,0.0,218.71141453077428,0.0,218.71141453077428
701550,0.0,0.0,218.71117526396182,0.0,218.71117526396182
701580,0.0,0.0,218.71120970171657,0.0,218.71120970171657
701610,0.0,0.0,218.7115591156376,0.0,218.7115591156376
701640,0.0,0.0,218.71223771616758,0.0,218.71223771616758
701670,0.0,0.0,218.7129588611103,0.0,218.7129588611103
701700,0.0,0.0,218.7136146636949,0.0,218.7136146636949
701730,0.0,0.0,218.71418645047598,0.0,218.71418645047598
701760,0.0,0.0,218.71468309650027,0.0,218.71468309650027
701790,0.0,0.0,218.71512303630325,0.0,218.71512303630325
701820,0.0,0.0,218.71552814948348,0.0,218.71552814948348
701850,0.0,0.0,218.71592154035258,0.0,218.71592154035258
701880,0.0,0.0,218.71632659451654,0.0,218.71632659451654
701910,0.0,0.0,218.71676645627997,0.0,218.71676645627997
701940,0.0,0.0,218.71726365026524,0.0,218.71726365026524
701970,0.0,0.0,218.7178397591655,0.0,218.7178397591655
702000,0.0,0.0,218.71851486543284,0.0,218.71851486543284
702030,0.0,0.0,218.719303379554,0.0,218.719303379554
702060,0.0,0.0,218.72021085979864,0.0,218.72021085979864
702090,0.0,0.0,218.72123862548483,0.0,218.72123862548483
702120,0.0,0.0,218.72238505277983,0.0,218.72238505277983
702150,0.0,0.0,218.72364604817696,0.0,218.72364604817696
702180,0.0,0.0,218.72501528022025,0.0,218.72501528022025
702210,0.0,0.0,218.72648435162864,0.0,218.72648435162864
702240,0.0,0.0,218.72804296925085,0.0,218.72804296925085
702270,0.0,0.0,218.72967912837618,0.0,218.72967912837618
702300,0.0,0.0,218.73137931528828,0.0,218.73137931528828
702330,0.0,0.0,218.73312872675103,0.0,218.73312872675103
702360,0.0,0.0,218.73491150448294,0.0,218.73491150448294
702390,0.0,0.0,218.73671098111168,0.0,218.73671098111168
702420,0.0,0.0,218.7385099345502,0.0,218.7385099345502
702450,0.0,0.0,218.74029084739487,0.0,218.74029084739487
702480,0.0,0.0,218.7420361675616,0.0,218.7420361675616
702510,0.0,0.0,218.7437285669034,0.0,218.7437285669034
702540,0.0,0.0,218.74535119416979,0.0,218.74535119416979
702570,0.0,0.0,218.7468879190659,0.0,218.7468879190659
702600,0.0,0.0,218.74832356392878,0.0,218.74832356392878
702630,0.0,0.0,218.74964412039884,0.0,218.74964412039884
702660,0.0,0.0,218.7508369476401,0.0,218.7508369476401
702690,0.0,0.0,218.75189095018322,0.0,218.75189095018322
702720,0.0,0.0,218.75279673268076,0.0,218.75279673268076
702750,0.0,0.0,218.7535467298602,0.0,218.7535467298602
702780,0.0,0.0,218.75413531001075,0.0,218.75413531001075
702810,0.0,0.0,218.7545588508244,0.0,218.7545588508244
702840,0.0,0.0,218.7548157870619,0.0,218.7548157870619
702870,0.0,0.0,218.75490663075064,0.0,218.75490663075064
702900,0.0,0.0,218.75483395554193,0.0,218.75483395554193
702930,0.0,0.0,218.75460236276362,0.0,218.75460236276362
702960,0.0,0.0,218.75421841435298,0.0,218.75421841435298
702990,0.0,0.0,218.7536905397997,0.0,218.7536905397997
703020,0.0,0.0,218.75302891855583,0.0,218.75302891855583
703050,0.0,0.0,218.75224533932473,0.0,218.75224533932473
703080,0.0,0.0,218.75135303837908,0.0,218.75135303837908
703110,0.0,0.0,218.7503665194961,0.0,218.7503665194961
703140,0.0,0.0,218.74930135827663,0.0,218.74930135827663
703170,0.0,0.0,218.74817399318795,0.0,218.74817399318795
703200,0.0,0.0,218.74700150692684,0.0,218.74700150692684
703230,0.0,0.0,218.74580140083876,0.0,218.74580140083876
703260,0.0,0.0,218.74459136572514,0.0,218.74459136572514
703290,0.0,0.0,218.74338905204303,0.0,218.74338905204303
703320,0.0,0.0,218.74221184282678,0.0,218.74221184282678
703350,0.0,0.0,218.74107663231302,0.0,218.74107663231302
703380,0.0,0.0,218.73999961308385,0.0,218.73999961308385
703410,0.0,0.0,218.73899607492007,0.0,218.73899607492007
703440,0.0,0.0,218.73808021750665,0.0,218.73808021750665
703470,0.0,0.0,218.7372649796867,0.0,218.7372649796867
703500,0.0,0.0,218.7365618873445,0.0,218.7365618873445
703530,0.0,0.0,218.73598092176698,0.0,218.73598092176698
703560,0.0,0.0,218.73553041005513,0.0,218.73553041005513
703590,0.0,0.0,218.73521693879007,0.0,218.73521693879007
703620,0.0,0.0,218.7350452921009,0.0,218.7350452921009
703650,0.0,0.0,218.735018414483,0.0,218.735018414483
703680,0.0,0.0,218.7351373987861,0.0,218.7351373987861
703710,0.0,0.0,218.7354014993264,0.0,218.7354014993264
703740,0.0,0.0,218.73580816954455,0.0,218.73580816954455
703770,0.0,0.0,218.73635312376734,0.0,218.73635312376734
703800,0.0,0.0,218.7370304217338,0.0,218.7370304217338
703830,0.0,0.0,218.7378325748229,0.0,218.7378325748229
703860,0.0,0.0,218.73875067220558,0.0,218.73875067220558
703890,0.0,0.0,218.73977452506244,0.0,218.73977452506244
703920,0.0,0.0,218.740892826957,0.0,218.740892826957
703950,0.0,0.0,218.74209332781777,0.0,218.74209332781777
703980,0.0,0.0,218.74336301932593,0.0,218.74336301932593
704010,0.0,0.0,218.74468832889548,0.0,218.74468832889548
704040,0.0,0.0,218.74605531977338,0.0,218.74605531977338
704070,0.0,0.0,218.74744989437528,0.0,218.74744989437528
704100,0.0,0.0,218.74885799797468,0.0,218.74885799797468
704130,0.0,0.0,218.75026582039862,0.0,218.75026582039862
704160,0.0,0.0,218.75165999240497,0.0,218.75165999240497
704190,0.0,0.0,218.75302777469537,0.0,218.75302777469537
704220,0.0,0.0,218.75435723658464,0.0,218.75435723658464
704250,0.0,0.0,218.75563742236506,0.0,218.75563742236506
704280,0.0,0.0,218.7568585027964,0.0,218.7568585027964
704310,0.0,0.0,218.7580119101418,0.0,218.7580119101418
704340,0.0,0.0,218.75909045477005,0.0,218.75909045477005
704370,0.0,0.0,218.76008842198442,0.0,218.76008842198442
704400,0.0,0.0,218.7610016479294,0.0,218.7610016479294
704430,0.0,0.0,218.76182757364205,0.0,218.76182757364205
704460,0.0,0.0,218.76256527673104,0.0,218.76256527673104
704490,0.0,0.0,218.76321548035708,0.0,218.76321548035708
704520,0.0,0.0,218.7637805398579,0.0,218.7637805398579
704550,0.0,0.0,218.76426440686694,0.0,218.76426440686694
704580,0.0,0.0,218.7646725722886,0.0,218.7646725722886
704610,0.0,0.0,218.76501198842965,0.0,218.76501198842965
