time,fcu_reaPFan_y,fcu_reaPHea_y,fcu_reaPCoo_y
28866390,9.59E-284,1.58E-139,0
28866420,5.13E-284,1.16E-139,0
28866450,8.75E-286,0,4.53E-141
28866480,1.16E-285,0,5.21E-141
28866510,4.15E-288,1.04E-141,0
28866540,2.45E-287,2.53E-141,0
28866570,6.42E-292,1.30E-143,0
28866600,4.91E-289,0,1.08E-142
28866630,2.31E-291,0,7.39E-144
28866660,9.27E-291,4.93E-143,0
28866690,1.67E-292,6.63E-144,0
28866720,1.65E-292,0,1.97E-144
28866750,7.02E-294,0,4.08E-145
28866780,2.72E-294,8.46E-145,0
28866810,2.31E-295,2.47E-145,0
28866840,4.13E-296,0,3.13E-146
28866870,6.57E-297,0,1.25E-146
28866900,5.60E-298,1.22E-146,0
28866930,1.69E-298,6.68E-147,0
28866960,6.38E-300,0,3.90E-148
28866990,4.01E-300,0,3.09E-148
28867020,5.30E-302,1.19E-148,0
28867050,8.89E-302,1.54E-148,0
28867080,1.86E-304,0,2.11E-150
28867110,1.86E-303,0,6.67E-150
28867140,6.68E-307,0,1.27E-151
28867170,3.67E-305,3.13E-150,0
28867200,2.52E-307,2.59E-151,0
28867230,6.81E-307,0,1.28E-151
28867260,0.00E+00,0,1.92E-152
28867290,0.00E+00,5.64E-152,0
28867320,5.98348991374903e-310,1.27E-152,0
28867350,1.92392320379723e-310,0,2.16E-153
28867380,1.8905302744363e-311,0,6.76E-154
28867410,2.84319158554e-312,8.75E-154,0
28867440,5.2288353661e-313,3.75E-154,0
28867470,3.706705544e-314,0,3.00E-155
28867500,1.3142405485e-314,0,1.79E-155
28867530,3.9723627e-316,1.04E-155,0
28867560,3.0615575e-316,9.11E-156,0
28867590,2.901183e-318,0,2.66E-157
28867620,6.6815e-318,0,4.04E-157
28867650,5.766e-321,3.96E-158,0
28867680,1.3734e-319,1.93E-157,0
28867710,1.73e-322,6.76E-159,0
28867740,2.663e-321,0,8.09E-159
28867770,3e-323,0,8.05E-160
28867800,5e-323,3.65E-159,0
28867830,0,6.13E-160,0
28867860,0,0,1.43E-160
28867890,0,0,3.52E-161
28867920,0,6.02E-161,0
28867950,0,2.05E-161,0
28867980,0,0,2.16E-162
28868010,0,0,1.01E-162
28868040,0,8.06E-163,0
28868070,0,5.28E-163,0
28868100,0,0,2.41E-164
28868130,0,0,2.40E-164
28868160,0,6.26E-165,0
28868190,0,1.17E-164,0
28868220,0,0,4.09E-167
28868250,0,0,5.00E-166
28868280,0,0,2.62E-167
28868310,0,2.30E-166,0
28868340,0,2.71E-167,0
28868370,0,0,9.26E-168
28868400,0,0,1.75E-168
28868430,0,4.00E-168,0
28868460,0,1.08E-168,0
28868490,0,0,1.49E-169
28868520,0,0,5.54E-170
28868550,0,5.84E-170,0
28868580,0,2.99E-170,0
28868610,0,0,1.91E-171
28868640,0,0,1.39E-171
28868670,0,6.02E-172,0
28868700,0,6.95E-172,0
28868730,0,0,1.22E-173
28868760,0,0,3.03E-173
28868790,0,0,2.17E-175
28868820,0,1.42E-173,0
28868850,0,1.02E-174,0
28868880,0,0,5.85E-175
28868910,0,0,8.06E-176
28868940,0,2.59E-175,0
28868970,0,5.46E-176,0
28869000,0,0,9.92E-177
28869030,0,0,2.96E-177
28869060,0,4.05E-177,0
28869090,0,1.65E-177,0
28869120,0,0,1.40E-178
28869150,0,0,7.92E-179
28869180,0,4.91E-179,0
28869210,0,4.05E-179,0
28869240,0,0,1.30E-180
28869270,0,0,1.80E-180
28869300,0,2.29E-181,0
28869330,0,8.64E-181,0
28869360,0,2.31E-182,0
28869390,0,0,3.62E-182
28869420,0,0,3.31E-183
28869450,0,1.64E-182,0
28869480,0,2.61E-183,0
28869510,0,0,6.44E-184
28869540,0,0,1.52E-184
28869570,0,2.71E-184,0
28869600,0,8.92E-185,0
28869630,0,0,9.79E-186
28869660,0,0,4.41E-186
28869690,0,3.67E-186,0
28869720,0,2.32E-186,0
28869750,0,0,1.11E-187
28869780,0,0,1.05E-187
28869810,0,2.98E-188,0
28869840,0,5.16E-188,0
28869870,0,0,2.68E-190
28869900,0,0,2.20E-189
28869930,0,0,1.04E-190
28869960,0,1.02E-189,0
28869990,0,1.14E-190,0
28870020,0,0,4.09E-191
28870050,0,0,7.48E-192
28870080,0,1.77E-191,0
28870110,0,4.66E-192,0
28870140,0,0,6.60E-193
28870170,0,0,2.40E-193
28870200,0,2.60E-193,0
28870230,0,1.30E-193,0
28870260,0,0,8.51E-195
28870290,0,0,6.05E-195
28870320,0,2.71E-195,0
28870350,0,3.03E-195,0
28870380,0,0,5.65E-197
28870410,0,0,1.32E-196
28870440,0,0,4.98E-199
28870470,0,6.21E-197,0
28870500,0,4.23E-198,0
28870530,0,0,2.55E-198
28870560,0,0,3.43E-199
28870590,0,1.13E-198,0
28870620,0,2.34E-199,0
28870650,0,0,4.33E-200
28870680,0,0,1.27E-200
28870710,0,1.77E-200,0
28870740,0,7.13E-201,0
28870770,0,0,6.12E-202
28870800,0,0,3.42E-202
28870830,0,2.15E-202,0
28870860,0,1.75E-202,0
28870890,0,0,5.74E-204
28870920,0,0,7.78E-204
28870950,0,1.03E-204,0
28870980,0,3.73E-204,0
28871010,0,9.39E-206,0
28871040,0,0,1.56E-205
28871070,0,0,1.40E-206
28871100,0,7.06E-206,0
28871130,0,1.12E-206,0
28871160,0,0,2.78E-207
28871190,0,0,6.52E-208
28871220,0,1.17E-207,0
28871250,0,3.82E-208,0
28871280,0,0,4.21E-209
28871310,0,0,1.89E-209
28871340,0,1.58E-209,0
28871370,0,9.92E-210,0
28871400,0,0,4.77E-211
28871430,0,0,4.51E-211
28871460,0,1.28E-211,0
28871490,0,2.21E-211,0
28871520,0,0,1.16E-213
28871550,0,0,9.43E-213
28871580,0,0,4.42E-214
28871610,0,4.34E-213,0
28871640,0,4.88E-214,0
28871670,0,0,1.75E-214
28871700,0,0,3.19E-215
28871730,0,7.54E-215,0
28871760,0,1.99E-215,0
28871790,0,0,2.81E-216
28871820,0,0,1.02E-216
28871850,0,1.10E-216,0
28871880,0,5.53E-217,0
28871910,0,0,3.60E-218
28871940,0,0,2.57E-218
28871970,0,1.14E-218,0
28872000,0,1.29E-218,0
28872030,0,0,2.36E-220
28872060,0,0,5.60E-220
28872090,0,0,2.64E-222
28872120,0,2.63E-220,0
28872150,0,1.82E-221,0
28872180,0,0,1.08E-221
28872210,0,0,1.46E-222
28872240,0,4.76E-222,0
28872270,0,9.96E-223,0
28872300,0,0,1.82E-223
28872330,0,0,5.39E-224
28872360,0,7.43E-224,0
28872390,0,3.02E-224,0
28872420,0,0,2.56E-225
28872450,0,0,1.44E-225
28872480,0,8.96E-226,0
28872510,0,7.37E-226,0
28872540,0,0,2.37E-227
28872570,0,0,3.27E-227
28872600,0,4.14E-228,0
28872630,0,1.57E-227,0
28872660,0,4.25E-229,0
28872690,0,0,6.55E-229
28872720,0,0,6.02E-230
28872750,0,2.95E-229,0
28872780,0,4.74E-230,0
28872810,0,0,1.16E-230
28872840,0,0,2.75E-231
28872870,0,4.86E-231,0
28872900,0,1.61E-231,0
28872930,0,0,1.75E-232
28872960,0,0,7.93E-233
28872990,0,6.52E-233,0
28873020,0,4.15E-233,0
28873050,0,0,1.96E-234
28873080,0,0,1.88E-234
28873110,0,5.16E-235,0
28873140,0,9.20E-235,0
28873170,0,0,4.09E-237
28873200,0,0,3.92E-236
28873230,0,0,1.95E-237
28873260,0,1.80E-236,0
28873290,0,2.08E-237,0
28873320,0,0,7.23E-238
28873350,0,0,1.35E-238
28873380,0,3.11E-238,0
28873410,0,8.33E-239,0
28873440,0,0,1.16E-239
28873470,0,0,4.27E-240
28873500,0,4.52E-240,0
28873530,0,2.30E-240,0
28873560,0,0,1.47E-241
28873590,0,0,1.07E-241
28873620,0,4.61E-242,0
28873650,0,5.32E-242,0
28873680,0,0,9.22E-244
28873710,0,0,2.31E-243
28873740,0,0,1.89E-245
28873770,0,1.08E-243,0
28873800,0,7.87E-245,0
28873830,0,0,4.43E-245
28873860,0,0,6.19E-246
28873890,0,1.95E-245,0
28873920,0,4.17E-246,0
28873950,0,0,7.45E-247
28873980,0,0,2.24E-247
28874010,0,3.02E-247,0
28874040,0,1.25E-247,0
28874070,0,0,1.04E-248
28874100,0,0,5.96E-249
28874130,0,3.60E-249,0
28874160,0,3.03E-249,0
28874190,0,0,9.36E-251
28874220,0,0,1.34E-250
28874250,0,1.51E-251,0
28874280,0,6.41E-251,0
28874310,0,2.00E-252,0
28874340,0,0,2.67E-252
28874370,0,0,2.57E-253
28874400,0,1.20E-252,0
28874430,0,1.98E-253,0
28874460,0,0,4.70E-254
28874490,0,0,1.14E-254
28874520,0,1.97E-254,0
28874550,0,6.64E-255,0
28874580,0,0,7.03E-256
28874610,0,0,3.26E-256
28874640,0,2.61E-256,0
28874670,0,1.70E-256,0
28874700,0,0,7.73E-258
28874730,0,0,7.69E-258
28874760,0,1.98E-258,0
28874790,0,3.74E-258,0
28874820,0,0,1.15E-260
28874850,0,0,1.59E-259
28874880,0,0,8.64E-261
28874910,0,7.29E-260,0
28874940,0,8.76E-261,0
28874970,0,0,2.91E-261
28875000,0,0,5.58E-262
28875030,0,1.25E-261,0
28875060,0,3.43E-262,0
28875090,0,0,4.62E-263
28875120,0,0,1.75E-263
28875150,0,1.80E-263,0
28875180,0,9.38E-264,0
28875210,0,0,5.79E-265
28875240,0,0,4.34E-265
28875270,0,1.79E-265,0
28875300,0,2.15E-265,0
28875330,0,0,3.39E-267
28875360,0,0,9.33E-267
28875390,0,0,1.23E-268
28875420,0,4.36E-267,0
28875450,0,3.39E-268,0
28875480,0,0,1.78E-268
28875510,0,0,2.58E-269
28875540,0,7.79E-269,0
28875570,0,1.71E-269,0
28875600,0,0,2.96E-270
28875630,0,0,9.16E-271
28875660,0,1.20E-270,0
28875690,0,5.07E-271,0
28875720,0,0,4.08E-272
28875750,0,0,2.41E-272
28875780,0,1.40E-272,0
28875810,0,1.22E-272,0
28875840,0,0,3.55E-274
28875870,0,0,5.39E-274
28875900,0,5.08E-275,0
28875930,0,2.57E-274,0
28875960,0,9.38E-276,0
28875990,0,0,1.07E-275
28876020,0,0,1.08E-276
28876050,0,4.78E-276,0
28876080,0,8.17E-277,0
28876110,0,0,1.86E-277
28876140,0,0,4.65E-278
28876170,0,7.74E-278,0
28876200,0,2.69E-278,0
28876230,0,0,2.75E-279
28876260,0,0,1.31E-279
28876290,0,1.01E-279,0
28876320,0,6.82E-280,0
28876350,0,0,2.96E-281
28876380,0,0,3.07E-281
28876410,0,7.28E-282,0
28876440,0,1.49E-281,0
28876470,0,0,1.97E-284
28876500,0,0,6.31E-283
28876530,0,0,3.79E-284
28876560,0,2.88E-283,0
28876590,0,3.64E-284,0
28876620,0,0,1.15E-284
28876650,0,0,2.28E-285
28876680,0,4.90E-285,0
28876710,0,1.39E-285,0
28876740,0,0,1.80E-286
28876770,0,0,7.02E-287
28876800,0,6.96E-287,0
28876830,0,3.75E-287,0
28876860,0,0,2.22E-288
28876890,0,0,1.73E-288
28876920,0,6.71E-289,0
28876950,0,8.54E-289,0
28876980,0,0,1.18E-290
28877010,0,0,3.68E-290
28877040,0,0,7.09E-292
28877070,0,1.71E-290,0
28877100,0,1.44E-291,0
28877130,0,0,6.97E-292
28877160,0,0,1.06E-292
28877190,0,3.04E-292,0
28877220,0,6.93E-293,0
28877250,0,0,1.15E-293
28877280,0,0,3.67E-294
28877310,0,4.62E-294,0
28877340,0,2.02E-294,0
28877370,0,0,1.56E-295
28877400,0,0,9.55E-296
28877430,0,5.28E-296,0
28877460,0,4.82E-296,0
28877490,0,0,1.30E-297
28877520,0,0,2.12E-297
28877550,0,1.54E-298,0
28877580,0,1.01E-297,0
28877610,0,4.32E-299,0
28877640,0,0,4.17E-299
28877670,0,0,4.51E-300
28877700,0,1.86E-299,0
28877730,0,3.32E-300,0
28877760,0,0,7.22E-301
28877790,0,0,1.87E-301
28877820,0,2.99E-301,0
28877850,0,1.07E-301,0
28877880,0,0,1.06E-302
28877910,0,0,5.20E-303
28877940,0,3.84E-303,0
28877970,0,2.69E-303,0
28878000,0,0,1.10E-304
28878030,0,0,1.21E-304
28878060,0,2.58E-305,0
28878090,0,5.83E-305,0
28878120,0,1.29E-307,0
28878150,0,0,2.46E-306
28878180,0,0,1.64E-307
28878210,0,1.12E-306,0
28878240,0,1.49E-307,0
28878270,0,0,4.44E-308
28878300,0,0,0.00E+00
28878330,0,0.00E+00,0
28878360,0,0.00E+00,0
28878390,0,0,6.9021736238432e-310
28878420,0,0,2.77535577720947e-310
28878450,0,2.64303066659035e-310,0
28878480,0,1.47300455008013e-310,0
28878510,0,0,8.31503948738e-312
28878540,0,0,6.75808979749e-312
28878570,0,2.45002266454e-312,0
28878600,0,3.329700035205e-312,0
28878630,0,0,3.9079463854e-314
28878660,0,0,1.43160538164e-313
28878690,0,0,3.728403783e-315
28878720,0,6.6384619635e-314,0
28878750,0,6.03002246e-315,0
28878780,0,0,2.68721516e-315
28878810,0,0,4.279474e-316
28878840,0,1.169127513e-315,0
28878870,0,2.76218353e-316,0
28878900,0,0,4.403314e-317
28878930,0,0,1.450245e-317
28878960,0,1.7575313e-317,0
28878990,0,7.97361e-318,0
28879020,0,0,5.8693e-319
28879050,0,0,3.82323e-319
28879080,0,2.1778e-319,0
28879110,0,1.8684e-319,0
28879140,0,0,0
28879170,0,0,1.872e-320
28879200,0,0,9.367e-321
28879230,0,0,1.8755e-320
28879260,0,0,0
28879290,0,3.1314e-320,0
28879320,0,0,0
28879350,0,3.137e-320,0
28879380,0,0,9.417e-321
28879410,0,0,0
28879440,0,0,0
28879470,0,3.1477e-320,0
28879500,0,0,9.45e-321
28879530,0,0,9.46e-321
28879560,0,0,9.47e-321
28879590,0,0,9.476e-321
28879620,0,0,9.486e-321
28879650,0,0,9.496e-321
28879680,0,0,9.5e-321
28879710,0,0,0
28879740,0,0,9.52e-321
28879770,0,0,0
28879800,0,3.1783e-320,0
28879830,0,0,9.545e-321
28879860,0,0,0
28879890,0,3.1867e-320,0
28879920,0,3.1897e-320,0
28879950,0,3.192e-320,0
28879980,0,0,9.585e-321
28880010,0,0,0
28880040,0,0,9.6e-321
28880070,0,0,0
28880100,0,0,0
28880130,0,0,9.624e-321
28880160,0,0,9.634e-321
28880190,0,3.2134e-320,0
28880220,0,3.2164e-320,0
28880250,0,0,9.66e-321
28880280,0,0,9.664e-321
28880310,0,0,1.935e-320
28880340,0,0,0
28880370,0,3.2297e-320,0
28880400,0,0,0
28880430,0,3.2346e-320,0
28880460,0,0,0
28880490,0,0,0
28880520,0,0,9.73e-321
28880550,0,0,9.733e-321
28880580,0,0,9.743e-321
28880610,0,0,0
28880640,0,0,0
28880670,0,0,9.77e-321
28880700,0,0,9.773e-321
28880730,0,0,9.782e-321
28880760,0,0,0
28880790,0,0,0
28880820,0,0,0
28880850,0,0,9.81e-321
28880880,0,0,0
28880910,0,0,9.827e-321
28880940,0,0,9.83e-321
28880970,0,0,0
28881000,0,0,9.847e-321
28881030,0,0,0
28881060,0,0,9.86e-321
28881090,0,0,9.87e-321
28881120,0,0,1.976e-320
28881150,0,3.2954e-320,0
28881180,0,3.2974e-320,0
28881210,0,0,0
28881240,0,0,9.906e-321
28881270,0,0,9.916e-321
28881300,0,0,0
28881330,0,0,9.93e-321
28881360,0,0,9.936e-321
28881390,0,0,9.946e-321
28881420,0,0,9.95e-321
28881450,0,0,9.955e-321
28881480,0,0,0
28881510,0,0,0
28881540,0,0,0
28881570,0,3.329e-320,0
28881600,0,0,9.995e-321
28881630,0,0,1e-320
28881660,0,0,0
28881690,0,0,0
28881720,0,0,1.002e-320
28881750,0,0,1.003e-320
28881780,0,0,0
28881810,0,0,0
28881840,0,0,0
28881870,0,0,1.0054e-320
28881900,0,0,1.0064e-320
28881930,0,0,1.007e-320
28881960,0,0,1.0074e-320
28881990,0,0,0
28882020,0,3.3636e-320,0
28882050,0,3.3656e-320,0
28882080,0,0,0
28882110,0,0,1.011e-320
28882140,0,0,1.012e-320
