time,fcu_reaPHea_y,fcu_reaPFan_y,fcu_reaPCoo_y
1211700,103.3089953460376,0.013114437696256953,0.0
1211730,105.0055098190861,0.013523596807631938,0.0
1211760,106.71623556075032,0.013941896144673846,0.0
1211790,108.44070806008594,0.014369326030673422,0.0
1211820,110.17795636464099,0.014805816818800796,0.0
1211850,111.92731115603601,0.015251245456751177,0.0
1211880,113.6872147704327,0.015705442241187324,0.0
1211910,115.45726807601336,0.016168197712604755,0.0
1211940,117.23440552795992,0.016639269416296593,0.0
1211970,119.019080572952,0.017118388674272414,0.0
1212000,120.81000919280626,0.017605267099134996,0.0
1212030,122.60696428624354,0.018099602699692137,0.0
1212060,124.40623957409045,0.01860108555372544,0.0
1212090,126.21091681701606,0.01910940339547537,0.0
1212120,128.01499159391352,0.019624246260437794,0.0
1212150,129.81786096261425,0.020145310674281946,0.0
1212180,131.6157298279721,0.020672303612545448,0.0
1212210,133.41969190193512,0.02120494620254734,0.0
1212240,135.21944695731295,0.021742975534525217,0.0
1212270,137.00802848971162,0.02228614621318921,0.0
1212300,138.79629905733827,0.022834233652419853,0.0
1212330,140.584012104707,0.023387034402794663,0.0
1212360,142.36514587370326,0.02394436534416115,0.0
1212390,144.1410324654605,0.02450606578613191,0.0
1212420,145.91306977170322,0.02507199658868845,0.0
1212450,147.6795791357724,0.02564203926078389,0.0
1212480,149.4401998020433,0.026216095876430198,0.0
1212510,151.19570215888723,0.02679408778150469,0.0
1212540,152.94600385262524,0.027375954449560855,0.0
1212570,154.69091655788165,0.02796165223483916,0.0
1212600,156.4304456821709,0.028551152848529243,0.0
1212630,158.16478169240293,0.029144441869334244,0.0
1212660,159.89421795962645,0.029741517191024695,0.0
1212690,161.619020253474,0.03034238740798112,0.0
1212720,163.3393779590083,0.030947070221910802,0.0
1212750,165.0554613323453,0.03155559089885129,0.0
1212780,166.76748233864555,0.03216798077181783,0.0
1212810,168.47569325623965,0.03278427581315369,0.0
1212840,170.18034484102927,0.033404515302409926,0.0
1212870,171.88166146301165,0.0340287405953788,0.0
1212900,173.57984953240242,0.03465699400002524,0.0
1212930,175.2751153006793,0.03528931777013996,0.0
1212960,176.96766664652299,0.03592575322059897,0.0
1212990,178.65770088560663,0.0365663399624383,0.0
1213020,180.3453946017286,0.037211115256545704,0.0
1213050,182.03090473448557,0.037860113483828596,0.0
1213080,183.7143749431645,0.03851336572684473,0.0
1213110,185.39593866882657,0.039170899456372255,0.0
1213140,187.0757164468475,0.039832738315672835,0.0
1213170,188.75381265555316,0.04049890199403621,0.0
1213200,190.43031538355092,0.04116940617564964,0.0
1213230,192.10529981339263,0.04184426249366359,0.0
1213260,193.77883069345643,0.04252347831775263,0.0
1213290,195.4509594323612,0.043207056491329256,0.0
1213320,197.12172391364714,0.04389499533150889,0.0
1213350,198.7911473547456,0.04458728891250569,0.0
1213380,200.45924339591434,0.045283927417807845,0.0
1213410,202.12601545032547,0.045984897443337745,0.0
1213440,203.7914617596384,0.04669018226609925,0.0
1213470,205.45557006929442,0.04739976212966299,0.0
1213500,207.1183255637328,0.04811361458608981,0.0
1213530,208.7797019121721,0.04883171487288919,0.0
1213560,210.43967736286342,0.0495540362650638,0.0
1213590,212.09821494112984,0.05028055038336888,0.0
1213620,213.75529345747393,0.05101122748947495,0.0
1213650,215.41086274281147,0.051746036780663564,0.0
1213680,217.0649123684645,0.052484946670763116,0.0
1213710,218.7173682706023,0.0532279250385145,0.0
1213740,220.36826352024485,0.05397493945009317,0.0
1213770,222.01748483969314,0.05472595735008633,0.0
1213800,223.66501463200902,0.05548094623247381,0.0
1213830,225.310846656136,0.05623987379502022,0.0
1213860,226.9549527725328,0.0570027080610671,0.0
1213890,228.59728736925575,0.05776941747264216,0.0
1213920,230.23781506367325,0.05853997096937953,0.0
1213950,231.8765153163496,0.05931433804894206,0.0
1213980,233.51336816645633,0.06009248880363581,0.0
1214010,235.14834757492113,0.060874393941005814,0.0
1214040,236.78142743338438,0.061660024792758415,0.0
1214070,238.4125871725352,0.062449353310105156,0.0
1214100,240.04181006012246,0.06324235204719697,0.0
1214130,241.66907924197972,0.0640389941366755,0.0
1214160,243.29437718528214,0.06483925325884456,0.0
1214190,244.91768766094592,0.06564310360492961,0.0
1214220,246.53899671102633,0.06645051983629022,0.0
1214250,248.15829190667827,0.06726147703947331,0.0
1214280,249.7755604278852,0.06807595067170404,0.0
1214310,251.39079022205166,0.06889391647718297,0.0
1214340,253.00396961756627,0.06971535033584121,0.0
1214370,254.61508672903946,0.07054022802260658,0.0
1214400,256.22412872585977,0.07136852487457414,0.0
1214430,257.83108117550637,0.07220021541858662,0.0
1214460,259.4359273057303,0.07303527298787488,0.0
1214490,261.0386473010984,0.0738736693435273,0.0
1214520,262.6392177328885,0.07471537432091732,0.0
1214550,264.23761111465615,0.07556035553538333,0.0
1214580,265.8337955859616,0.07640857815851632,0.0
1214610,267.42773477502334,0.07726000477309844,0.0
1214640,269.01938780661175,0.07811459529714206,0.0
1214670,270.6087094492251,0.07897230698463885,0.0
1214700,272.19565043449194,0.07983309452065403,0.0
1214730,273.78015790158844,0.08069691018915195,0.0
1214760,275.362175923142,0.08156370409283753,0.0
1214790,276.94164609971904,0.08243342442032565,0.0
1214820,278.5185082181809,0.08330601775978112,0.0
1214850,280.09270095470464,0.08418142945016485,0.0
1214880,281.6641625940332,0.08505960395522176,0.0
1214910,283.23283174022913,0.08594048524696386,0.0
1214940,284.79864800421245,0.08682401719003255,0.0
1214970,286.36155265706316,0.08771014392052616,0.0
1215000,287.92148923844815,0.08859881021225649,0.0
1215030,289.4784041083958,0.08948996182298471,0.0
1215060,291.032246934474,0.09038354581434989,0.0
1215090,292.5829711081981,0.09127951084106149,0.0
1215120,294.1305340902954,0.09217780740667078,0.0
1215150,295.67489768329403,0.09307838808428394,0.0
1215180,297.21602823226164,0.09398120770041986,0.0
1215210,298.753896754389,0.09488622348128135,0.0
1215240,300.2884790028949,0.09579339516212956,0.0
1215270,301.81975546719116,0.09670268506094529,0.0
1215300,303.34771131784623,0.09761405811831732,0.0
1215330,304.8723363004138,0.0985274819058145,0.0
1215360,306.39362458393464,0.0994429266050337,0.0
1215390,307.9115745706939,0.10036036496015975,0.0
1215420,309.42618867425506,0.1012797722073658,0.0
1215450,310.93747307193917,0.10220112598427454,0.0
1215480,312.44543743776956,0.10312440622257421,0.0
1215510,313.95009466128295,0.10404959502676256,0.0
1215540,315.45146055793475,0.1049766765421378,0.0
1215570,316.9495535760801,0.10590563681511882,0.0
1215600,318.4443945048626,0.1068364636484515,0.0
1215630,319.9360061867735,0.10776914645376927,0.0
1215660,321.42441323840893,0.10870367610384882,0.0
1215690,322.9096417822756,0.10964004478658275,0.0
1215720,324.3917191918557,0.1105782458623167,0.0
1215750,325.8706738517703,0.11151827372606177,0.0
1215780,327.34653493449747,0.11246012367592981,0.0
1215810,328.81933219459415,0.11340379178868745,0.0
1215840,330.28909578070386,0.11434927480311319,0.0
1215870,331.7558560657463,0.11529657001172632,0.0
1215900,333.21964349509364,0.11624567516130346,0.0
1215930,334.68048845256186,0.11719658836234609,0.0
1215960,336.13842114304964,0.11814930800724181,0.0
1215990,337.59347149133305,0.11910383269707275,0.0
1216020,339.0456690563302,0.12006016117704392,0.0
1216050,340.4950429593402,0.12101829227985618,0.0
1216080,341.94162182616424,0.12197822487711775,0.0
1216110,343.38543374719217,0.12293995784139013,0.0
1216140,344.826506270654,0.12390349002796044,0.0
1216170,346.2648664670084,0.1248688202997869,0.0
1216200,347.7005411242786,0.12583594763437358,0.0
1216230,349.13355712307515,0.12680487134783963,0.0
1216260,350.56394198809437,0.12777559144058273,0.0
1216290,351.9917245419552,0.1287481090238872,0.0
1216320,353.41693554920073,0.12972242675775514,0.0
1216350,354.83960826944735,0.13069854924463464,0.0
1216380,356.25977890571824,0.13167648336544413,0.0
1216410,357.6774869664136,0.13265623856705022,0.0
1216440,359.09277553361187,0.13363782709556388,0.0
1216470,360.5056913955002,0.13462126414605183,0.0
1216500,361.9162850089577,0.1356065679020726,0.0
1216530,363.32461030379267,0.13659375946693547,0.0
1216560,364.7307243721508,0.13758286271177442,0.0
1216590,366.1346870760455,0.13857390406077316,0.0
1216620,367.53656057783604,0.13956691221593223,0.0
1216650,368.9364087929019,0.1405619178192566,0.0
1216680,370.3342967828597,0.14155895306256971,0.0
1216710,371.7302901236715,0.1425580512671129,0.0
1216740,373.12445427715863,0.14355924645249976,0.0
1216770,374.5168539773411,0.14456257290377925,0.0
1216800,375.90755413698554,0.14556806559284022,0.0
1216830,377.2966803534119,0.146575794900954,0.0
1216860,378.68456111973774,0.14758596211204,0.0
1216890,380.0717363183839,0.1485989276069353,0.0
1216920,381.45879022575133,0.14961509901435857,0.0
1216950,382.84623447352817,0.15063484070213454,0.0
1216980,384.2345447803046,0.15165849837740897,0.0
1217010,385.6242008627449,0.15268643030572068,0.0
1217040,387.015665399476,0.15371898631904415,0.0
1217070,388.4093530208092,0.15475648950337667,0.0
1217100,389.8056357360586,0.15579923853842728,0.0
1217130,391.20484359247075,0.15684750606916123,0.0
1217160,392.60726145765904,0.157901535040825,0.0
1217190,394.0131321214084,0.15896154117338473,0.0
1217220,395.42265783233626,0.1600277134573567,0.0
1217250,396.83599817228964,0.16110021116780776,0.0
1217280,398.25327173561146,0.16217916440209973,0.0
1217310,399.67456092277763,0.1632646773278077,0.0
1217340,401.099915010075,0.16435682976828103,0.0
1217370,402.5293522442331,0.16545567805221467,0.0
1217400,403.9628629706857,0.1665612569900635,0.0
1217430,405.4004130966939,0.16767358216300576,0.0
1217460,406.84194725585684,0.16879265190103168,0.0
1217490,408.2873919802005,0.16991844936116393,0.0
1217520,409.73665874391196,0.1710509446503775,0.0
1217550,411.1896466336363,0.17219009670869526,0.0
1217580,412.6462448526255,0.1733358550878261,0.0
1217610,414.1063351511703,0.1744881617260117,0.0
1217640,415.5697939825549,0.17564695256395127,0.0
1217670,417.036494322957,0.17681215894169883,0.0
1217700,418.5063072617854,0.1779837088511049,0.0
1217730,419.97910339274915,0.17916152805637003,0.0
1217760,421.45475397222845,0.1803455410506693,0.0
1217790,422.9331318512561,0.18153567185555097,0.0
1217820,424.41411220890325,0.18273184468068027,0.0
1217850,425.8975731034173,0.18393398444691036,0.0
1217880,427.3833958610171,0.1851420171833199,0.0
1217910,428.87146532484223,0.18635587031576245,0.0
1217940,430.3616699796165,0.18757547285718829,0.0
1217970,431.8539019675989,0.18880075550832942,0.0
1218000,433.3480570171232,0.19003165068293185,0.0
1218030,434.84403430245,0.19126809247156945,0.0
1218060,436.3417362490503,0.19251001655444797,0.0
1218090,437.8410682977553,0.19375736007345495,0.0
1218120,439.34193864146255,0.19501006147384695,0.0
1218150,440.84425794574406,0.19626806032439545,0.0
1218180,442.34793906322284,0.1975312971241428,0.0
1218210,443.85289675000473,0.1987997131030741,0.0
1218240,445.35904739074437,0.20007325002247095,0.0
1218270,446.86630873796184,0.20135184998004763,0.0
1218300,448.37459966987814,0.20263545522407983,0.0
1218330,449.883839969759,0.20392400797968568,0.0
1218360,451.3939501288831,0.2052174502899117,0.0
1218390,452.9048511742122,0.20651572387324363,0.0
1218420,454.41646452087394,0.2078187699983413,0.0
1218450,455.9287118494996,0.20912652937689324,0.0
1218480,457.44151500732113,0.21043894207432465,0.0
1218510,458.9547959316703,0.21175594743779214,0.0
1218540,460.46847659440766,0.21307748404106058,0.0
1218570,461.982478965234,0.21440348964479142,0.0
1218600,463.4967249919036,0.21573390117121494,0.0
1218630,465.0111365953575,0.21706865469184525,0.0
1218660,466.5256356773011,0.21840768542645847,0.0
1218690,468.0401441384939,0.21975092775212823,0.0
1218720,469.55458390553974,0.2210983152206641,0.0
1218750,471.0688769643877,0.22244978058300527,0.0
1218780,472.5829453985942,0.22380525581909202,0.0
1218810,474.0967114308722,0.22516467217184544,0.0
1218840,475.61009746657413,0.22652796018431726,0.0
1218870,477.12302613791456,0.22789504973873304,0.0
1218900,478.63542034736423,0.22926587009615287,0.0
1218930,480.14720330996755,0.23064034993641253,0.0
1218960,481.65829859363026,0.23201841739751042,0.0
1218990,483.16863015659885,0.2334000001134983,0.0
1219020,484.6781223820389,0.23478502525078138,0.0
1219050,486.1867001091831,0.2361734195423642,0.0
1219080,487.6942886610805,0.23756510931963168,0.0
1219110,489.20081386867315,0.23896002054169208,0.0
1219140,490.7062020914364,0.24035807882211022,0.0
1219170,492.2103802345385,0.2417592094529666,0.0
1219200,493.71327576277963,0.24316333742640944,0.0
1219230,495.21481671136445,0.24457038745367013,0.0
1219260,496.71493169395177,0.24598028398177296,0.0
1219290,498.213549908036,0.24739295120798305,0.0
1219320,499.71060113816446,0.24880831309239193,0.0
1219350,501.206015757024,0.2502262933686061,0.0
1219380,502.69972472476036,0.2516468155527807,0.0
1219410,504.19165958697846,0.25306980295144194,0.0
1219440,505.68175247135997,0.254495178667995,0.0
1219470,507.16993608334434,0.2559228656082419,0.0
1219500,508.6561437011237,0.2573527864852001,0.0
1219530,510.1403091698623,0.25878486382315286,0.0
1219560,511.62236689570346,0.2602190199612944,0.0
1219590,513.1022518394094,0.26165517705704,0.0
1219620,514.5798995098047,0.2630932570889366,0.0
1219650,516.0552459571911,0.26453318185959707,0.0
1219680,517.5282277669472,0.2659748729985517,0.0
1219710,518.9987820529086,0.26741825196495167,0.0
1219740,520.4668464511353,0.2688632400504868,0.0
1219770,521.9323591137035,0.2703097583822559,0.0
1219800,523.3952587025174,0.27175772792565456,0.0
1219830,524.8554843835726,0.273207069487562,0.0
1219860,526.3129758210964,0.27465770371945386,0.0
1219890,527.7676731717203,0.27610955112041896,0.0
1219920,529.2195170789433,0.27756253204043563,0.0
1219950,530.668448667571,0.2790165666836641,0.0
1219980,532.1144095379475,0.2804715751114148,0.0
1220010,533.5573417602047,0.28192747724511436,0.0
1220040,534.9971878686054,0.2833841928693772,0.0
1220070,536.433890855489,0.284841641634646,0.0
1220100,537.8673941649655,0.28629974305946976,0.0
1220130,539.2976416865797,0.2877584165327691,0.0
1220160,540.7245777485573,0.2892175813156897,0.0
1220190,542.1481471105889,0.29067715654282655,0.0
1220220,543.5682949565139,0.29213706122335487,0.0
1220250,544.9849668863343,0.29359721424142715,0.0
1220280,546.3981089077914,0.2950575343560388,0.0
1220310,547.8076674276839,0.2965179402005457,0.0
1220340,549.213589242424,0.29797835028130504,0.0
1220370,550.6158215280618,0.2994386829756977,0.0
1220400,552.0143109883821,0.3008988558949658,0.0
1220430,553.408970792774,0.3023587605761671,0.0
1220460,554.7996217032455,0.303818204606919,0.0
1220490,556.1860409543007,0.30527693434438413,0.0
1220520,557.5680937400294,0.3067347674809109,0.0
1220550,558.9457921199256,0.30819166642699664,0.0
1220580,560.3192416796708,0.3096476899170282,0.0
1220610,561.688602661464,0.3111029505090023,0.0
1220640,563.0540992349052,0.3125576313789744,0.0
1220670,564.4160338939097,0.3140119976604108,0.0
1220700,565.7747680167313,0.3154663805525627,0.0
1220730,567.1307052183387,0.3169211622521522,0.0
1220760,568.4842812943801,0.3183767663627672,0.0
1220790,569.8359539308068,0.3198336469763542,0.0
1220820,571.1861943707685,0.3212922803510233,0.0
1220850,572.5354807759703,0.32275315854724795,0.0
1220880,573.8842894198725,0.32421678002569504,0.0
1220910,575.2330857685538,0.32568363981031767,0.0
1220940,576.582318808678,0.32715422320431015,0.0
1220970,577.9324172001132,0.32862900121175515,0.0
1221000,579.2837852485118,0.3301084255019032,0.0
1221030,580.6367993021496,0.33159292389902156,0.0
1221060,581.991805402396,0.33308289725385065,0.0
1221090,583.3491179539376,0.3345787172519471,0.0
1221120,584.7090190909815,0.3360807249082676,0.0
1221150,586.0717586321631,0.33758922978932454,0.0
1221180,587.4375545071686,0.3391045098023384,0.0
1221210,588.8065936253782,0.3406268114564361,0.0
1221240,590.1790332016581,0.34215635064711003,0.0
1221270,591.5550024235934,0.3436933138821413,0.0
1221300,592.9346043056546,0.34523785977842547,0.0
1221330,594.3179176768884,0.3467901207609672,0.0
1221360,595.7049992875284,0.3483502049493048,0.0
1221390,597.0958859778295,0.34991819817263087,0.0
1221420,598.4905968445343,0.3514941660434549,0.0
1221450,599.8891353648453,0.353078156043788,0.0
1221480,601.2914914508004,0.35467019958831325,0.0
1221510,602.697643409151,0.356270314031634,0.0
1221540,604.1075597881811,0.35787850459593273,0.0
1221570,605.521201098075,0.35949476620063825,0.0
1221600,606.9385213938143,0.3611190851761297,0.0
1221630,608.359469715634,0.3627514408504422,0.0
1221660,609.7839913878144,0.3643918070054951,0.0
1221690,611.2120291781489,0.36604015320111116,0.0
1221720,612.643524322348,0.3676964459670473,0.0
1221750,614.0784174200387,0.3693606498668163,0.0
1221780,615.5166492108292,0.3710327284390243,0.0
1221810,616.9581612394525,0.3727126450230865,0.0
1221840,618.4028964202228,0.3744003634782659,0.0
1221870,619.8507995109464,0.37609584880501984,0.0
1221900,621.3018175064507,0.3777990676780166,0.0
1221930,622.7558999615757,0.3795099889003239,0.0
1221960,624.2129992532465,0.3812285837884007,0.0
1221990,625.673070790584,0.38295482649695234,0.0
1222020,627.1360731811286,0.38468869429209174,0.0
1222050,628.6019683608596,0.3864301677809631,0.0
1222080,630.0707216944337,0.38817923110502345,0.0
1222110,631.5423020515263,0.3899358721032559,0.0
1222140,633.0166818642911,0.3917000824512127,0.0
1222170,634.4938371701604,0.3934718577808058,0.0
1222200,635.9737476434283,0.39525119778489387,0.0
1222230,637.4563966184462,0.39703810631014214,0.0
1222260,638.9417711064639,0.3988325914407377,0.0
1222290,640.4298618078593,0.4006346655752832,0.0
1222320,641.9206631209865,0.40244434549852715,0.0
1222350,643.4141731479972,0.4042616524485522,0.0
1222380,644.9103936982149,0.40608661218025544,0.0
1222410,646.4093302892996,0.40791925502585713,0.0
1222440,647.9109921458623,0.409759615951819,0.0
1222470,649.4153921950453,0.4116077346121102,0.0
1222500,650.9225470591416,0.4134636553976191,0.0
1222530,652.4324770443859,0.4153274274810307,0.0
1222560,653.9452061255367,0.4171991048565973,0.0
1222590,655.4607619256604,0.4190787463741505,0.0
1222620,656.9791756907338,0.420966415766647,0.0
1222650,658.5004822584245,0.42286218167073825,0.0
1222680,660.024720020955,0.4247661176398201,0.0
1222710,661.5519308814997,0.42667830214906616,0.0
1222740,663.0821602038258,0.42859881859167637,0.0
1222770,664.6154567552106,0.43052775526638937,0.0
1222800,666.1518726424105,0.4324652053559154,0.0
1222830,667.6914632407579,0.43441126689599147,0.0
1222860,669.2342871164257,0.4363660427350449,0.0
1222890,670.7804059418307,0.43832964048439094,0.0
1222920,672.3298844045867,0.4403021724589903,0.0
1222950,673.8827901101865,0.4422837556092531,0.0
1222980,675.4391934785021,0.44427451144338714,0.0
1223010,676.9991676345969,0.4462745659410436,0.0
1223040,678.5627882941865,0.44828404945865263,0.0
1223070,680.1301336439942,0.4503030966261262,0.0
1223100,681.7012842171328,0.4523318462355391,0.0
1223130,683.2763227644523,0.4543704411224943,0.0
1223160,684.8553341215974,0.45641902803992324,0.0
1223190,686.4384050723369,0.4584777575247488,0.0
1223220,688.0256242084708,0.46054678375794145,0.0
1223250,689.6170817866555,0.46262626441823596,0.0
1223280,691.2128695822198,0.4647163605293558,0.0
1223310,692.8130807402642,0.466817236301334,0.0
1223340,694.4178096244204,0.46892905896617393,0.0
1223370,696.0271516630947,0.471051998607541,0.0
1223400,697.6412031935133,0.4731862279849695,0.0
1223430,699.2600613037765,0.4753319223527235,0.0
1223460,700.8838236727613,0.47748925927300406,0.0
1223490,702.5125884078138,0.4796584184234449,0.0
1223520,704.1464538804735,0.48183958139907807,0.0
1223550,705.785518560099,0.484032931508691,0.0
1223580,707.4298808451322,0.4862386535648947,0.0
1223610,709.0796388919449,0.4884569336680504,0.0
1223640,710.7348904413013,0.49068795898374784,0.0
1223670,712.3957326419271,0.49293191751347293,0.0
1223700,714.0622618712985,0.49518899785792503,0.0
1223730,715.7345735528247,0.49745938897244485,0.0
1223760,717.4127619698032,0.49974327991434075,0.0
1223790,719.0969200754552,0.5020408595816452,0.0
1223820,720.7871392985654,0.5043523164420767,0.0
1223850,722.4835093444943,0.5066778382518844,0.0
1223880,724.186117991215,0.5090176117641214,0.0
1223910,725.8950508796045,0.5113718224249252,0.0
1223940,727.610391297615,0.513740654057084,0.0
1223970,729.3322199579226,0.5161242885304987,0.0
1224000,731.0606109599761,0.5185229014480881,0.0
1224030,732.7954756402256,0.5209364971442397,0.0
1224060,734.5362082585193,0.5233644644412044,0.0
1224090,736.281696413267,0.5258054660229691,0.0
1224120,738.0307622820093,0.5282579949993875,0.0
1224150,739.7824446993833,0.5307208084058456,0.0
1224180,741.5358988614856,0.5331927896236369,0.0
1224210,743.2902778522621,0.5356727811440264,0.0
1224240,745.0447903239638,0.5381596824685642,0.0
1224270,746.7987607754649,0.5406525377492141,0.0
1224300,748.5516220493064,0.5431505135299596,0.0
1224330,750.3029020004435,0.5456528906464894,0.0
1224360,752.0522186134991,0.5481590714563683,0.0
1224390,753.7992679377563,0.5506685621581253,0.0
1224420,755.5438192062087,0.5531809641445702,0.0
1224450,757.2857162084567,0.5556959813236423,0.0
1224480,759.0248681043402,0.5582134114478577,0.0
1224510,760.7612345964922,0.5607331259500528,0.0
1224540,762.4948176440066,0.5632550594621822,0.0
1224570,764.2256564360587,0.5657792043035046,0.0
1224600,765.9538197879037,0.5683056002585805,0.0
1224630,767.6793980263981,0.5708343234417488,0.0
1224660,769.4024965598338,0.5733654777128034,0.0
1224690,771.1232302622874,0.5758991866903928,0.0
1224720,772.8417184598559,0.5784355861896783,0.0
1224750,774.5580809377616,0.5809748182094264,0.0
1224780,776.2724345894245,0.5835170258196289,0.0
1224810,777.9848904774087,0.5860623484137659,0.0
1224840,779.6955516356483,0.5886109179361696,0.0
1224870,781.4045116453311,0.5911628562489222,0.0
1224900,783.1118536830363,0.5937182731720166,0.0
1224930,784.817649936981,0.5962772650497632,0.0
1224960,786.5219614324704,0.5988399139442846,0.0
1224990,788.2248382097613,0.6014062873766498,0.0
1225020,789.9263197580825,0.603976438476252,0.0
1225050,791.6264356512579,0.6065504064795081,0.0
1225080,793.3252063329926,0.609128217508236,0.0
1225110,795.0226439953445,0.6117098855368452,0.0
1225140,796.7187535144362,0.6142954134951513,0.0
1225170,798.4135334141432,0.616884794467744,0.0
1225200,800.1069768221606,0.619478012933693,0.0
1225230,801.7990723890623,0.6220750459973949,0.0
1225260,803.4898051538137,0.624675864581913,0.0
1225290,805.1791573438092,0.6272804345622368,0.0
1225320,806.8671090980554,0.6298887178165963,0.0
1225350,808.5536391071194,0.6325006731807947,0.0
1225380,810.2387251670665,0.6351162572966212,0.0
1225410,811.9223446475995,0.63773542534947,0.0
1225440,813.6044748769222,0.6403581316943749,0.0
1225470,815.2850934480394,0.642984330373522,0.0
1225500,816.9641784518866,0.6456139755295786,0.0
1225530,818.6417086438047,0.6482470217215641,0.0
1225560,820.3176635508548,0.650883424151447,0.0
1225590,821.9920235275439,0.653523138811149,0.0
1225620,823.6647697677147,0.6561661225594139,0.0
1225650,825.3358842797813,0.6588123331381096,0.0
1225680,827.0053498327094,0.6614617291384686,0.0
1225710,828.6731498792537,0.6641142699262227,0.0
1225740,830.3392684623599,0.6667699155342751,0.0
1225770,832.0036901102643,0.6694286265312828,0.0
1225800,833.6663997249348,0.6720903638734974,0.0
1225830,835.3273824679486,0.6747550887462372,0.0
1225860,836.986623646952,0.6774227624001736,0.0
1225890,838.6441086054883,0.6800933459874264,0.0
1225920,840.2998226184372,0.682766800401476,0.0
1225950,841.9537507942626,0.6854430861229848,0.0
1225980,843.6058779853065,0.6881221630745382,0.0
1226010,845.2561887066868,0.6908039904856346,0.0
1226040,846.9046670638871,0.693488526768358,0.0
1226070,848.5512966891193,0.6961757294047836,0.0
1226100,850.1960606858094,0.6988655548455096,0.0
1226130,851.8389415808648,0.7015579584189695,0.0
1226160,853.4799212838985,0.7042528942511098,0.0
1226190,855.1189810525746,0.7069503151939207,0.0
1226220,856.7561014630187,0.7096501727618686,0.0
1226250,858.3912623847214,0.7123524170752211,0.0
1226280,860.0244429584934,0.7150569968085623,0.0
1226310,861.6556215768593,0.7177638591430012,0.0
1226340,863.2847758658611,0.7204729497211938,0.0
1226370,864.9118826675469,0.7231842126036664,0.0
