time,hvac_oveZonSupWes_TZonHeaSet_u,hvac_oveZonSupWes_TZonCooSet_u,hvac_reaZonWes_TZon_y
6655140,285.15,303.15,294.2868049525883
6655170,285.15,303.15,294.2867866416513
6655200,285.15,303.15,294.2866581481386
6655230,285.15,303.15,294.28643185582956
6655260,285.15,303.15,294.28611869435355
6655290,285.15,303.15,294.28572840496616
6655320,285.15,303.15,294.2852695135993
6655350,285.15,303.15,294.28474961139915
6655380,285.15,303.15,294.28417545076877
6655410,285.15,303.15,294.2835528714349
6655440,285.15,303.15,294.28288722745634
6655470,285.15,303.15,294.2821831480543
6655500,285.15,303.15,294.2814446508786
6655530,285.15,303.15,294.28067554262213
6655560,285.15,303.15,294.2798789988591
6655590,285.15,303.15,294.2790579145432
6655620,285.15,303.15,294.27821485068813
6655650,285.15,303.15,294.2773520502993
6655680,285.15,303.15,294.27647157216006
6655710,285.15,303.15,294.27557524614747
6655740,285.15,303.15,294.27466453920425
6655770,285.15,303.15,294.2737410777214
6655800,285.15,303.15,294.27280607068616
6655830,285.15,303.15,294.27186067548445
6655860,285.15,303.15,294.27090586553953
6655890,285.15,303.15,294.2699426206296
6655920,285.15,303.15,294.2689717756846
6655950,285.15,303.15,294.2679940598551
6655980,285.15,303.15,294.26701014304837
6656010,285.15,303.15,294.2660206356799
6656040,285.15,303.15,294.26502608938034
6656070,285.15,303.15,294.2640270081169
6656100,285.15,303.15,294.2630238514856
6656130,285.15,303.15,294.2620170345674
6656160,285.15,303.15,294.2610069337096
6656190,285.15,303.15,294.2599938930491
6656220,285.15,303.15,294.2589782282702
6656250,285.15,303.15,294.25796022946145
6656280,285.15,303.15,294.25694016383517
6656310,285.15,303.15,294.2559182781528
6656340,285.15,303.15,294.25489480087134
6656370,285.15,303.15,294.25386994407825
6656400,285.15,303.15,294.2528439070525
6656430,285.15,303.15,294.2518168538417
6656460,285.15,303.15,294.2507888490849
6656490,285.15,303.15,294.2497598520079
6656520,285.15,303.15,294.24872979767866
6656550,285.15,303.15,294.24769858972195
6656580,285.15,303.15,294.2466661040494
6656610,285.15,303.15,294.2456322511827
6656640,285.15,303.15,294.24459692368276
6656670,285.15,303.15,294.2435600069911
6656700,285.15,303.15,294.24252139169056
6656730,285.15,303.15,294.2414809662359
6656760,285.15,303.15,294.2404386205433
6656790,285.15,303.15,294.23939424827125
6656820,285.15,303.15,294.23834774716727
6656850,285.15,303.15,294.2372990197989
6656880,285.15,303.15,294.2362479742872
6656910,285.15,303.15,294.2351945244685
6656940,285.15,303.15,294.23413859006274
6656970,285.15,303.15,294.2330800968069
6657000,285.15,303.15,294.23201897653865
6657030,285.15,303.15,294.23095516720764
6657060,285.15,303.15,294.22988861283903
6657090,285.15,303.15,294.22881926345167
6657120,285.15,303.15,294.2277470749361
6657150,285.15,303.15,294.22667200890936
6657180,285.15,303.15,294.22559403254786
6657210,285.15,303.15,294.22451311840626
6657240,285.15,303.15,294.22342924421787
6657270,285.15,303.15,294.2223423926769
6657300,285.15,303.15,294.2212525512503
6657330,285.15,303.15,294.22015971197186
6657360,285.15,303.15,294.2190638712197
6657390,285.15,303.15,294.217965029514
6657420,285.15,303.15,294.2168631913142
6657450,285.15,303.15,294.2157583648205
6657480,285.15,303.15,294.214650561781
6657510,285.15,303.15,294.2135397973042
6657540,285.15,303.15,294.2124260896825
6657570,285.15,303.15,294.21130946021856
6657600,285.15,303.15,294.210189933062
6657630,285.15,303.15,294.20906753505324
6657660,285.15,303.15,294.20794229557356
6657690,285.15,303.15,294.20681424640526
6657720,285.15,303.15,294.20568342159817
6657750,285.15,303.15,294.2045498573419
6657780,285.15,303.15,294.20341359184926
6657810,285.15,303.15,294.2022746652434
6657840,285.15,303.15,294.2011331194533
6657870,285.15,303.15,294.19998899811253
6657900,285.15,303.15,294.19884234647225
6657930,285.15,303.15,294.1976932113101
6657960,285.15,303.15,294.196541640851
6657990,285.15,303.15,294.1953876846953
6658020,285.15,303.15,294.19423139374305
6658050,285.15,303.15,294.19307282013455
6658080,285.15,303.15,294.19191201718826
6658110,285.15,303.15,294.19074903934467
6658140,285.15,303.15,294.189583942115
6658170,285.15,303.15,294.18841678203574
6658200,285.15,303.15,294.18724761662463
6658230,285.15,303.15,294.18607650433944
6658260,285.15,303.15,294.18490350454323
6658290,285.15,303.15,294.1837286774728
6658320,285.15,303.15,294.18255208420766
6658350,285.15,303.15,294.18137378664335
6658380,285.15,303.15,294.1801938474686
6658410,285.15,303.15,294.17901233014516
6658440,285.15,303.15,294.1778292988894
6658470,285.15,303.15,294.1766448186551
6658500,285.15,303.15,294.1754589551239
6658530,285.15,303.15,294.17427177469153
6658560,285.15,303.15,294.1730833444622
6658590,285.15,303.15,294.1718937322413
6658620,285.15,303.15,294.17070300653137
6658650,285.15,303.15,294.1695112365313
6658680,285.15,303.15,294.1683184921365
6658710,285.15,303.15,294.1671248439428
6658740,285.15,303.15,294.16593036324906
6658770,285.15,303.15,294.16473512206437
6658800,285.15,303.15,294.1635391931191
6658830,285.15,303.15,294.1623426498713
6658860,285.15,303.15,294.1611455665251
6658890,285.15,303.15,294.15994801803913
6658920,285.15,303.15,294.1587500801494
6658950,285.15,303.15,294.15755182938335
6658980,285.15,303.15,294.15635334308445
6659010,285.15,303.15,294.1551546994943
6659040,285.15,303.15,294.15395597747596
6659070,285.15,303.15,294.152757257075
6659100,285.15,303.15,294.15155861939195
6659130,285.15,303.15,294.15036014584854
6659160,285.15,303.15,294.1491619193752
6659190,285.15,303.15,294.14796402382495
6659220,285.15,303.15,294.14676654408237
6659250,285.15,303.15,294.1455695661417
6659280,285.15,303.15,294.14437317715823
6659310,285.15,303.15,294.1431774654926
6659340,285.15,303.15,294.14198252076704
6659370,285.15,303.15,294.1407884339193
6659400,285.15,303.15,294.13959529726236
6659430,285.15,303.15,294.1384032045518
6659460,285.15,303.15,294.1372122510537
6659490,285.15,303.15,294.1360225336197
6659520,285.15,303.15,294.1348341507652
6659550,285.15,303.15,294.13364720275393
6659580,285.15,303.15,294.1324617916903
6659610,285.15,303.15,294.1312780216163
6659640,285.15,303.15,294.1300959986145
6659670,285.15,303.15,294.128915830921
6659700,285.15,303.15,294.1277376290472
6659730,285.15,303.15,294.12656150590544
6659760,285.15,303.15,294.1253875769523
6659790,285.15,303.15,294.12421596033573
6659820,285.15,303.15,294.1230467770593
6659850,285.15,303.15,294.1218801511557
6659880,285.15,303.15,294.12071620987564
6659910,285.15,303.15,294.11955508389457
6659940,285.15,303.15,294.1183969081057
6659970,285.15,303.15,294.1172418778123
6660000,285.15,303.15,294.11609030257694
6660030,285.15,303.15,294.1149421523349
6660060,285.15,303.15,294.1137972157634
6660090,285.15,303.15,294.1126558274585
6660120,285.15,303.15,294.1115183768853
6660150,285.15,303.15,294.11038510111763
6660180,285.15,303.15,294.1092561586717
6660210,285.15,303.15,294.1081317042068
6660240,285.15,303.15,294.10701188544925
6660270,285.15,303.15,294.10589674156284
6660300,285.15,303.15,294.1047863339731
6660330,285.15,303.15,294.1036807392905
6660360,285.15,303.15,294.10257994407453
6660390,285.15,303.15,294.1014839551279
6660420,285.15,303.15,294.1003928346837
6660450,285.15,303.15,294.0993066286284
6660480,285.15,303.15,294.0982253869654
6660510,285.15,303.15,294.0971491662326
6660540,285.15,303.15,294.09607803857193
6660570,285.15,303.15,294.09501209474394
6660600,285.15,303.15,294.0939514468115
6660630,285.15,303.15,294.0928962296594
6660660,285.15,303.15,294.0918466019294
6660690,285.15,303.15,294.0908027457461
6660720,285.15,303.15,294.0897648648273
6660750,285.15,303.15,294.0887331802002
6660780,285.15,303.15,294.0877079222505
6660810,285.15,303.15,294.08668931851446
6660840,285.15,303.15,294.0856775773511
6660870,285.15,303.15,294.0846728650778
6660900,285.15,303.15,294.0836748090525
6660930,285.15,303.15,294.08268347724436
6660960,285.15,303.15,294.08169896243515
6660990,285.15,303.15,294.0807210239243
6661020,285.15,303.15,294.0796299348995
6661050,285.15,303.15,294.0779032185052
6661080,285.15,303.15,294.07495048667715
6661110,285.15,303.15,294.07071410824466
6661140,285.15,303.15,294.0653020207241
6661170,285.15,303.15,294.05886366264883
6661200,285.15,303.15,294.05154163327944
6661230,285.15,303.15,294.04346350429284
6661260,285.15,303.15,294.03474514705397
6661290,285.15,303.15,294.0254938945448
6661320,285.15,303.15,294.0158096083562
6661350,285.15,303.15,294.0057844466465
6661380,285.15,303.15,293.99550236629824
6661410,285.15,303.15,293.9850388117707
6661440,285.15,303.15,293.9744606808507
6661470,285.15,303.15,293.963826519812
6661500,285.15,303.15,293.9531868813429
6661530,285.15,303.15,293.9425847368739
6661560,285.15,303.15,293.93205605964425
6661590,285.15,303.15,293.9216306656531
6661620,285.15,303.15,293.91133256179205
6661650,285.15,303.15,293.90118037015407
6661680,285.15,303.15,293.89118817366256
6661710,285.15,303.15,293.88136617708676
6661740,285.15,303.15,293.8717213081736
6661770,285.15,303.15,293.86225740921054
6661800,285.15,303.15,293.85297597688924
6661830,285.15,303.15,293.8438767305339
6661860,285.15,303.15,293.83495735662666
6661890,285.15,303.15,293.8262142299323
6661920,285.15,303.15,293.8176429487664
6661950,285.15,303.15,293.80923836436915
6661980,285.15,303.15,293.8009947903167
6662010,285.15,303.15,293.7929062027689
6662040,285.15,303.15,293.7849663779322
6662070,285.15,303.15,293.7771690027866
6662100,285.15,303.15,293.7695076967537
6662130,285.15,303.15,293.76197602107675
6662160,285.15,303.15,293.7545676271146
6662190,285.15,303.15,293.7472780480412
6662220,285.15,303.15,293.74010285136995
6662250,285.15,303.15,293.7330378636107
6662280,285.15,303.15,293.7260792578836
6662310,285.15,303.15,293.71922356232056
6662340,285.15,303.15,293.7124677029649
6662370,285.15,303.15,293.70580890032136
6662400,285.15,303.15,293.69924467059644
6662430,285.15,303.15,293.6927728368172
6662460,285.15,303.15,293.68639150888936
6662490,285.15,303.15,293.6800990568842
6662520,285.15,303.15,293.6738940845983
6662550,285.15,303.15,293.66777540794703
6662580,285.15,303.15,293.6617420374313
6662610,285.15,303.15,293.65579316187626
6662640,285.15,303.15,293.6499281327526
6662670,285.15,303.15,293.6441464499147
6662700,285.15,303.15,293.6384477489281
6662730,285.15,303.15,293.632831789435
6662760,285.15,303.15,293.62729844434364
6662790,285.15,303.15,293.62184769006774
6662820,285.15,303.15,293.61647959784926
6662850,285.15,303.15,293.61119432590596
6662880,285.15,303.15,293.60599211223075
6662910,285.15,303.15,293.6008732680802
6662940,285.15,303.15,293.5958381721621
6662970,285.15,303.15,293.590887265395
6663000,285.15,303.15,293.58602104611873
6663030,285.15,303.15,293.5812400657407
6663060,285.15,303.15,293.57654492482663
6663090,285.15,303.15,293.57193626957195
6663120,285.15,303.15,293.5674147885711
6663150,285.15,303.15,293.56298120985946
6663180,285.15,303.15,293.558636298234
6663210,285.15,303.15,293.55438085282043
6663240,285.15,303.15,293.5502157048194
6663270,285.15,303.15,293.5461417154112
6663300,285.15,303.15,293.54215977392676
6663330,285.15,303.15,293.5382707961543
6663360,285.15,303.15,293.534475722743
6663390,285.15,303.15,293.5307755176701
6663420,285.15,303.15,293.52717116665104
6663450,285.15,303.15,293.5236636762451
6663480,285.15,303.15,293.52025407287414
6663510,285.15,303.15,293.51694340158144
6663540,285.15,303.15,293.5137327237353
6663570,285.15,303.15,293.5106231214943
6663600,285.15,303.15,293.50761564675156
6663630,285.15,303.15,293.504706967078
6663660,285.15,303.15,293.50188729837146
6663690,285.15,303.15,293.49914472644537
6663720,285.15,303.15,293.4964687145701
6663750,285.15,303.15,293.49385079477054
6663780,285.15,303.15,293.4912843195859
6663810,285.15,303.15,293.48876399141784
6663840,285.15,303.15,293.48628552734056
6663870,285.15,303.15,293.4838454486307
6663900,285.15,303.15,293.48144084924996
6663930,285.15,303.15,293.47906927726274
6663960,285.15,303.15,293.47672869066133
6663990,285.15,303.15,293.47441738422737
6664020,285.15,303.15,293.4721339181895
6664050,285.15,303.15,293.4698770655773
6664080,285.15,303.15,293.46764577323995
6664110,285.15,303.15,293.4654391304353
6664140,285.15,303.15,293.463256342986
6664170,285.15,303.15,293.4610967124482
6664200,285.15,303.15,293.45895961936577
6664230,285.15,303.15,293.4568445097284
6664260,285.15,303.15,293.45475088399223
6664290,285.15,303.15,293.4526782881704
6664320,285.15,303.15,293.4506263065732
6664350,285.15,303.15,293.448594555898
6664380,285.15,303.15,293.44658268043753
6664410,285.15,303.15,293.4445903481529
6664440,285.15,303.15,293.4426172474352
6664470,285.15,303.15,293.44066308443473
6664500,285.15,303.15,293.4387275808481
6664530,285.15,303.15,293.43681047208366
6664560,285.15,303.15,293.43491150573465
6664590,285.15,303.15,293.433030440302
6664620,285.15,303.15,293.43116704412523
6664650,285.15,303.15,293.4293210944801
6664680,285.15,303.15,293.42749237681534
6664710,285.15,303.15,293.4256806841055
6664740,285.15,303.15,293.4238858162964
6664770,285.15,303.15,293.42210757983236
6664800,285.15,303.15,293.4203457872458
6664830,285.15,303.15,293.4186002568054
6664860,285.15,303.15,293.416870812209
6664890,285.15,303.15,293.4151572823151
6664920,285.15,303.15,293.413459500907
6664950,285.15,303.15,293.41177730648695
6664980,285.15,303.15,293.41011054209133
6665010,285.15,303.15,293.4084590551263
6665040,285.15,303.15,293.4068226972215
6665070,285.15,303.15,293.4052013240981
6665100,285.15,303.15,293.4035947954466
6665130,285.15,303.15,293.4020029748184
6665160,285.15,303.15,293.400425729523
6665190,285.15,303.15,293.3988629305351
6665220,285.15,303.15,293.3973144524055
6665250,285.15,303.15,293.3957801731784
6665280,285.15,303.15,293.39425997431243
6665310,285.15,303.15,293.3927537406041
6665340,285.15,303.15,293.3912613601044
6665370,285.15,303.15,293.38978272406723
6665400,285.15,303.15,293.3883177268878
6665430,285.15,303.15,293.3868662660037
6665460,285.15,303.15,293.38542824183037
6665490,285.15,303.15,293.38400355770483
6665520,285.15,303.15,293.38259211981443
6665550,285.15,303.15,293.3811938371246
6665580,285.15,303.15,293.3798086213117
6665610,285.15,303.15,293.3784363866928
6665640,285.15,303.15,293.377077050153
6665670,285.15,303.15,293.37573053107474
6665700,285.15,303.15,293.37439675126257
6665730,285.15,303.15,293.37307563486996
6665760,285.15,303.15,293.3717671083228
6665790,285.15,303.15,293.3704711002421
6665820,285.15,303.15,293.3691875413671
6665850,285.15,303.15,293.3679163644746
6665880,285.15,303.15,293.36665750429955
6665910,285.15,303.15,293.3654108974545
6665940,285.15,303.15,293.36417648234607
6665970,285.15,303.15,293.3629541990943
6666000,285.15,303.15,293.3617439894481
6666030,285.15,303.15,293.3605457967011
6666060,285.15,303.15,293.35935956560985
6666090,285.15,303.15,293.35818524230825
6666120,285.15,303.15,293.3570227742244
6666150,285.15,303.15,293.35587210999705
6666180,285.15,303.15,293.35473319939223
6666210,285.15,303.15,293.35360599322155
6666240,285.15,303.15,293.3524904432609
6666270,285.15,303.15,293.35138650216993
6666300,285.15,303.15,293.35029412341345
6666330,285.15,303.15,293.34921326118445
6666360,285.15,303.15,293.3481438703287
6666390,285.15,303.15,293.3470859062713
6666420,285.15,303.15,293.34603932494673
6666450,285.15,303.15,293.3450040827292
6666480,285.15,303.15,293.3439801363679
6666510,285.15,303.15,293.34296744292476
6666540,285.15,303.15,293.3419659597139
6666570,285.15,303.15,293.340975644247
6666600,285.15,303.15,293.33999645418106
6666630,285.15,303.15,293.3390283472695
6666660,285.15,303.15,293.33807128131775
6666690,285.15,303.15,293.33712521414435
6666720,285.15,303.15,293.3361901035445
6666750,285.15,303.15,293.3352659072606
6666780,285.15,303.15,293.3343525829547
6666810,285.15,303.15,293.33345008818816
6666840,285.15,303.15,293.3325583804062
6666870,285.15,303.15,293.3316774169268
6666900,285.15,303.15,293.33080715493537
6666930,285.15,303.15,293.3299475514854
6666960,285.15,303.15,293.32909856350346
6666990,285.15,303.15,293.32826014780153
6667020,285.15,303.15,293.32743226109284
6667050,285.15,303.15,293.32661486001547
6667080,285.15,303.15,293.32580790116003
6667110,285.15,303.15,293.3250113411047
6667140,285.15,303.15,293.324225136438
6667170,285.15,303.15,293.3234492439132
6667200,285.15,303.15,293.322683634199
6667230,285.15,303.15,293.3219296743396
6667260,285.15,303.15,293.3211906425372
6667290,285.15,303.15,293.32047018474987
6667320,285.15,303.15,293.31977129862435
6667350,285.15,303.15,293.31909621590614
6667380,285.15,303.15,293.3184465016655
6667410,285.15,303.15,293.31782324627443
6667440,285.15,303.15,293.3172271498829
6667470,285.15,303.15,293.31665865864795
6667500,285.15,303.15,293.3161180425065
6667530,285.15,303.15,293.3156054060336
6667560,285.15,303.15,293.315120723093
6667590,285.15,303.15,293.3146638673027
6667620,285.15,303.15,293.31423463659263
6667650,285.15,303.15,293.31383277042653
6667680,285.15,303.15,293.3134579625074
6667710,285.15,303.15,293.31310987104996
6667740,285.15,303.15,293.3127881270899
6667770,285.15,303.15,293.3124923410556
6667800,285.15,303.15,293.3122221078863
6667830,285.15,303.15,293.31197701101485
6667860,285.15,303.15,293.3117566254637
6667890,285.15,303.15,293.3115605202424
6667920,285.15,303.15,293.3113882601873
6667950,285.15,303.15,293.31123940736995
6667980,285.15,303.15,293.31111352215504
6668010,285.15,303.15,293.3110101639869
6668040,285.15,303.15,293.3109288919547
6668070,285.15,303.15,293.31086926519174
6668100,285.15,303.15,293.31083084313246
6668130,285.15,303.15,293.31081318566424
6668160,285.15,303.15,293.31081585319316
6668190,285.15,303.15,293.3108384066418
6668220,285.15,303.15,293.31088040739303
6668250,285.15,303.15,293.3109414171902
6668280,285.15,303.15,293.3110209980068
6668310,285.15,303.15,293.3111187118873
6668340,285.15,303.15,293.3112341207658
6668370,285.15,303.15,293.3113667862742
6668400,285.15,303.15,293.3115162695321
6668430,285.15,303.15,293.3116821309313
6668460,285.15,303.15,293.31186392991185
6668490,285.15,303.15,293.3120612247325
6668520,285.15,303.15,293.3122735722427
6668550,285.15,303.15,293.3125005276459
6668580,285.15,303.15,293.3127416442668
6668610,285.15,303.15,293.3129964733218
6668640,285.15,303.15,293.31326456368276
6668670,285.15,303.15,293.3135454616506
6668700,285.15,303.15,293.313838710728
6668730,285.15,303.15,293.31414385139846
6668760,285.15,303.15,293.31446042090533
6668790,285.15,303.15,293.31478795303764
6668820,285.15,303.15,293.3151259779241
6668850,285.15,303.15,293.31547402182747
6668880,285.15,303.15,293.31583160694754
6668910,285.15,303.15,293.3161982512313
6668940,285.15,303.15,293.31657346819884
6668970,285.15,303.15,293.31695676673434
6669000,285.15,303.15,293.3173476509537
6669030,285.15,303.15,293.31774562002374
6669060,285.15,303.15,293.31815016800647
6669090,285.15,303.15,293.31856078373306
6669120,285.15,303.15,293.3189769506595
6669150,285.15,303.15,293.31939814673837
6669180,285.15,303.15,293.31982384430324
6669210,285.15,303.15,293.32025350996616
6669240,285.15,303.15,293.3206866045207
6669270,285.15,303.15,293.3211225828584
6669300,285.15,303.15,293.3215608938963
6669330,285.15,303.15,293.32200098051595
6669360,285.15,303.15,293.3224422795131
6669390,285.15,303.15,293.32288422156176
6669420,285.15,303.15,293.32332623119225
6669450,285.15,303.15,293.32376772677674
6669480,285.15,303.15,293.3242081205357
6669510,285.15,303.15,293.3246468185548
6669540,285.15,303.15,293.3250832208156
6669570,285.15,303.15,293.32551672124237
6669600,285.15,303.15,293.3259467077665
6669630,285.15,303.15,293.3263725624023
6669660,285.15,303.15,293.3267936613431
6669690,285.15,303.15,293.3272093750719
6669720,285.15,303.15,293.3276190684905
6669750,285.15,303.15,293.32802210106684
6669780,285.15,303.15,293.3284178269979
6669810,285.15,303.15,293.3288055953949
6669840,285.15,303.15,293.3291847504847
6669870,285.15,303.15,293.3295546318331
6669900,285.15,303.15,293.3299145745852
6669930,285.15,303.15,293.3302639097301
6669960,285.15,303.15,293.3306019643813
6669990,285.15,303.15,293.3309280620827
6670020,285.15,303.15,293.331241523134
6670050,285.15,303.15,293.33154166493625
6670080,285.15,303.15,293.3318278023618
6670110,285.15,303.15,293.3320992481446
6670140,285.15,303.15,293.33235531329217
6670170,285.15,303.15,293.3325953075211
6670200,285.15,303.15,293.3328185397126
6670230,285.15,303.15,293.33302431839167
6670260,285.15,303.15,293.3332119522261
6670290,285.15,303.15,293.3333807505489
6670320,285.15,303.15,293.3335300238991
6670350,285.15,303.15,293.3336590845859
6670380,285.15,303.15,293.33376724727066
6670410,285.15,303.15,293.3338538295684
6670440,285.15,303.15,293.33391815266947
6670470,285.15,303.15,293.3339595419763
6670500,285.15,303.15,293.3339773277595
6670530,285.15,303.15,293.3339708458271
6670560,285.15,303.15,293.3339394382109
6670590,285.15,303.15,293.3338824538626
6670620,285.15,303.15,293.333799249366
6670650,285.15,303.15,293.3336891896561
6670680,285.15,303.15,293.33355164874826
6670710,285.15,303.15,293.3333860104758
6670740,285.15,303.15,293.33319166908626
6670770,285.15,303.15,293.33296803020306
6670800,285.15,303.15,293.3327145153668
6670830,285.15,303.15,293.3324311220364
6670860,285.15,303.15,293.33211874120536
6670890,285.15,303.15,293.33177864355076
6670920,285.15,303.15,293.3314120200712
6670950,285.15,303.15,293.33101986663644
6670980,285.15,303.15,293.33060301684526
6671010,285.15,303.15,293.3301621886201
6671040,285.15,303.15,293.3296980019536
6671070,285.15,303.15,293.32921100910494
6671100,285.15,303.15,293.32870171919524
6671130,285.15,303.15,293.3281706065124
6671160,285.15,303.15,293.3276181161223
6671190,285.15,303.15,293.32704466998086
6671220,285.15,303.15,293.3264506725241
6671250,285.15,303.15,293.3258365151296
6671280,285.15,303.15,293.3252025795769
6671310,285.15,303.15,293.3245492407503
6671340,285.15,303.15,293.3238768687562
6671370,285.15,303.15,293.3231858305718
6671400,285.15,303.15,293.3224764913171
6671430,285.15,303.15,293.3217492152262
6671460,285.15,303.15,293.32100436637273
6671490,285.15,303.15,293.3202423092075
6671520,285.15,303.15,293.3194634089534
6671550,285.15,303.15,293.31866803188484
6671580,285.15,303.15,293.31785654552084
6671610,285.15,303.15,293.31702931874537
6671640,285.15,303.15,293.3161867218708
6671670,285.15,303.15,293.31532912665745
6671700,285.15,303.15,293.31445690629727
6671730,285.15,303.15,293.31357043537207
6671760,285.15,303.15,293.31267008979256
6671790,285.15,303.15,293.31175624672267
6671820,285.15,303.15,293.3108292844938
6671850,285.15,303.15,293.3098895825149
6671880,285.15,303.15,293.30893752117555
6671910,285.15,303.15,293.30797348174923
6671940,285.15,303.15,293.3069978462962
6671970,285.15,303.15,293.30601099756734
6672000,285.15,303.15,293.3050133189088
6672030,285.15,303.15,293.3040051941704
6672060,285.15,303.15,293.3029870076184
6672090,285.15,303.15,293.30195914384774
6672120,285.15,303.15,293.30092198770217
6672150,285.15,303.15,293.2998759241956
6672180,285.15,303.15,293.2988213384371
6672210,285.15,303.15,293.29775861556215
6672240,285.15,303.15,293.29668814066525
6672270,285.15,303.15,293.29561029873554
6672300,285.15,303.15,293.2945254745996
6672330,285.15,303.15,293.2934340528642
6672360,285.15,303.15,293.29233641786385
6672390,285.15,303.15,293.2912329536112
6672420,285.15,303.15,293.2901240437509
6672450,285.15,303.15,293.28901007151603
6672480,285.15,303.15,293.2878914196876
6672510,285.15,303.15,293.2867684705564
6672540,285.15,303.15,293.2856416059011
6672570,285.15,303.15,293.28451120686464
6672600,285.15,303.15,293.28337765418024
6672630,285.15,303.15,293.28224075357986
6672660,285.15,303.15,293.28110111159043
6672690,285.15,303.15,293.2799597418049
6672720,285.15,303.15,293.27881705638777
6672750,285.15,303.15,293.2776734808573
6672780,285.15,303.15,293.2765294503146
6672810,285.15,303.15,293.27538540690813
6672840,285.15,303.15,293.274241797885
6672870,285.15,303.15,293.2730990740566
6672900,285.15,303.15,293.2719576885823
6672930,285.15,303.15,293.270818096004
6672960,285.15,303.15,293.2696807514761
6672990,285.15,303.15,293.2685461101544
6673020,285.15,303.15,293.26741462670657
6673050,285.15,303.15,293.2662867549228
6673080,285.15,303.15,293.2651629474061
6673110,285.15,303.15,293.26404365532545
6673140,285.15,303.15,293.2629293282218
6673170,285.15,303.15,293.26182041385454
6673200,285.15,303.15,293.2607173580844
6673230,285.15,303.15,293.2596206047991
6673260,285.15,303.15,293.2585305959115
6673290,285.15,303.15,293.2574477710316
6673320,285.15,303.15,293.25637256773814
6673350,285.15,303.15,293.25530542145935
6673380,285.15,303.15,293.25424676546737
6673410,285.15,303.15,293.25319703088314
6673440,285.15,303.15,293.25215664669065
6673470,285.15,303.15,293.25112603975833
6673500,285.15,303.15,293.2501056348674
6673530,285.15,303.15,293.2490958547453
6673560,285.15,303.15,293.24809712011364
6673590,285.15,303.15,293.24710984976383
6673620,285.15,303.15,293.24613446046703
