time,chi_reaPChi_y,hvac_reaAhu_PFanSup_y,heaPum_reaPHeaPum_y,chi_reaPPumDis_y,hvac_reaAhu_PPumCoo_y,heaPum_reaPPumDis_y,hvac_reaAhu_PPumHea_y
6654840,0.06016030373711289,-1.679179542360956e-16,1.8424301558239928,0.002211891857054836,0.0,0.005769970211294388,0
6654870,0.060159630814646065,-1.5398910928186617e-16,1.8424301176644682,0.002211891857054836,0.0,0.005769970211294388,0
6654900,0.06015895787717705,-1.3295715638128082e-16,1.8424300794865656,0.002211891857054836,0.0,0.005769970211294388,0
6654930,0.06015828492470745,-1.1346883305138058e-16,1.842430041290252,0.002211891857054836,0.0,0.005769970211294388,0
6654960,0.06015761195723864,-9.127915797278136e-17,1.8424300030755008,0.002211891857054836,0.0,0.005769970211294388,0
6654990,0.06015693897477211,-7.718147853425825e-17,1.842429964842272,0.002211891857054836,0.0,0.005769970211294388,0
6655020,0.060156265977309616,-5.741578426587555e-17,1.8424299265905433,0.002211891857054836,0.0,0.005769970211294388,0
6655050,0.060155592964852546,-4.056851465456949e-17,1.842429888320278,0.002211891857054836,0.0,0.005769970211294388,0
6655080,0.06015491993740237,-2.778533227233297e-17,1.842429850031452,0.002211891857054836,0.0,0.005769970211294388,0
6655110,0.0601542468949609,-1.9295369633564562e-17,1.842429811724029,0.002211891857054836,0.0,0.005769970211294388,0
6655140,0.060153573837529464,-9.454731120446635e-18,1.8424297733979813,0.002211891857054836,0.0,0.005769970211294388,0
6655170,0.06015290076510956,-3.907312350796823e-18,1.8424297350532752,0.002211891857054836,0.0,0.005769970211294388,0
6655200,0.060152227677702994,-5.909206950279147e-19,1.8424296966898837,0.002211891857054836,0.0,0.005769970211294388,0
6655230,0.060151554575311086,-4.82384240839114e-20,1.8424296583077755,0.002211891857054836,0.0,0.005769970211294388,0
6655260,0.06015088145793555,-1.7365832670208105e-18,1.842429619906916,0.002211891857054836,0.0,0.005769970211294388,0
6655290,0.0601502083255777,-5.8368493141532794e-18,1.842429581487282,0.002211891857054836,0.0,0.005769970211294388,0
6655320,0.0601495351782392,-1.3132910956844879e-17,1.8424295430488342,0.002211891857054836,0.0,0.005769970211294388,0
6655350,0.060148862015921664,-2.0272197721263765e-17,1.842429504591549,0.002211891857054836,0.0,0.005769970211294388,0
6655380,0.06014818883862652,-3.387543331292679e-17,1.842429466115393,0.002211891857054836,0.0,0.005769970211294388,0
6655410,0.06014751564635549,-4.056851465456949e-17,1.842429427620332,0.002211891857054836,0.0,0.005769970211294388,0
6655440,0.06014684243910985,-5.413557142816957e-17,1.8424293891063412,0.002211891857054836,0.0,0.005769970211294388,0
6655470,0.060146169216891296,-6.783528386800041e-17,1.8424293505733886,0.002211891857054836,0.0,0.005769970211294388,0
6655500,0.06014549597970129,-8.713065350156498e-17,1.842429312021435,0.002211891857054836,0.0,0.005769970211294388,0
6655530,0.06014482272754145,-9.127915797278136e-17,1.8424292734504657,0.002211891857054836,0.0,0.005769970211294388,0
6655560,0.06014414946041354,-1.1346883305138058e-16,1.842429234860435,0.002211891857054836,0.0,0.005769970211294388,0
6655590,0.060143476178318715,-1.3043669872289642e-16,1.8424291962513242,0.002211891857054836,0.0,0.005769970211294388,0
6655620,0.06014280288125861,-1.5127569792714617e-16,1.8424291576230933,0.002211891857054836,0.0,0.005769970211294388,0
6655650,0.0601421295692348,-1.679179542360956e-16,1.842429118975718,0.002211891857054836,0.0,0.005769970211294388,0
6655680,0.06014145624224895,-1.8542850217855544e-16,1.8424290803091636,0.002211891857054836,0.0,0.005769970211294388,0
6655710,0.060140782900302434,-2.069548989260009e-16,1.8424290416233997,0.002211891857054836,0.0,0.005769970211294388,0
6655740,0.06014010954339696,-2.165422857126783e-16,1.8424290029183956,0.002211891857054836,0.0,0.005769970211294388,0
6655770,0.06013943617153392,-2.3975702730306065e-16,1.842428964194128,0.002211891857054836,0.0,0.005769970211294388,0
6655800,0.06013876278471503,-2.6415361028349886e-16,1.8424289254505553,0.002211891857054836,0.0,0.005769970211294388,0
6655830,0.06013808938294148,-2.8973203465399284e-16,1.8424288866876521,0.002211891857054836,0.0,0.005769970211294388,0
6655860,0.06013741596621535,-3.0487889981634104e-16,1.8424288479053852,0.002211891857054836,0.0,0.005769970211294388,0
6655890,0.060136742534537595,-3.28322773921122e-16,1.8424288091037258,0.002211891857054836,0.0,0.005769970211294388,0
6655920,0.06013606908791009,-3.4443440756514843e-16,1.8424287702826485,0.002211891857054836,0.0,0.005769970211294388,0
6655950,0.060135395626334354,-3.651166318911254e-16,1.8424287314421144,0.002211891857054836,0.0,0.005769970211294388,0
6655980,0.06013472214981195,-3.9073123507968236e-16,1.8424286925820974,0.002211891857054836,0.0,0.005769970211294388,0
6656010,0.06013404865834433,-4.1274001606796697e-16,1.842428653702563,0.002211891857054836,0.0,0.005769970211294388,0
6656040,0.060133375151933184,-4.3078118667534986e-16,1.8424286148034836,0.002211891857054836,0.0,0.005769970211294388,0
6656070,0.06013270163057988,-4.538753322055223e-16,1.84242857588483,0.002211891857054836,0.0,0.005769970211294388,0
6656100,0.06013202809428592,-4.727847944464157e-16,1.842428536946567,0.002211891857054836,0.0,0.005769970211294388,0
6656130,0.060131354543052955,-5.018725641690143e-16,1.8424284979886656,0.002211891857054836,0.0,0.005769970211294388,0
6656160,0.0601306809768826,-5.267756506023335e-16,1.8424284590111009,0.002211891857054836,0.0,0.005769970211294388,0
6656190,0.06013000739577636,-5.471322655657441e-16,1.8424284200138328,0.002211891857054836,0.0,0.005769970211294388,0
6656220,0.060129333799735715,-5.731207165409513e-16,1.8424283809968327,0.002211891857054836,0.0,0.005769970211294388,0
6656250,0.06012866018876218,-5.890032176705793e-16,1.8424283419600778,0.002211891857054836,0.0,0.005769970211294388,0
6656280,0.060127986562857234,-6.159564371274647e-16,1.8424283029035307,0.002211891857054836,0.0,0.005769970211294388,0
6656310,0.06012731292202262,-6.435126368853991e-16,1.8424282638271596,0.002211891857054836,0.0,0.005769970211294388,0
6656340,0.060126639266259885,-6.716718169443824e-16,1.8424282247309403,0.002211891857054836,0.0,0.005769970211294388,0
6656370,0.060125965595570235,-6.946333068083242e-16,1.8424281856148357,0.002211891857054836,0.0,0.005769970211294388,0
6656400,0.06012529190995571,-7.297991179654957e-16,1.8424281464788181,0.002211891857054836,0.0,0.005769970211294388,0
6656430,0.06012434831782137,-7.597672389276256e-16,1.8424336982566707,0.002211891857054836,0.0,0.005769970211294388,0
6656460,0.06012287153059129,-7.841758815140848e-16,1.8424502955174864,0.002211891857054836,0.0,0.005769970211294388,0
6656490,0.06012087146416284,-8.215124217550322e-16,1.8424777337142297,0.002211891857054836,0.0,0.005769970211294388,0
6656520,0.06011835804880138,-8.532894836203089e-16,1.8425158082998772,0.002211891857054836,0.0,0.005769970211294388,0
6656550,0.060115341228166266,-8.791452789292854e-16,1.842564314727424,0.002211891857054836,0.0,0.005769970211294388,0
6656580,0.060111830958356545,-9.120077053364498e-16,1.8426230484498687,0.002211891857054836,0.0,0.005769970211294388,0
6656610,0.06010783720697426,-9.38731792278937e-16,1.8426918049202496,0.002211891857054836,0.0,0.005769970211294388,0
6656640,0.060103369952207004,-9.658417866140952e-16,1.8427703795916033,0.002211891857054836,0.0,0.005769970211294388,0
6656670,0.060098439181929336,-1.0072303544780911e-15,1.8428585679169882,0.002211891857054836,0.0,0.005769970211294388,0
6656700,0.060093054892821046,-1.0423841060292415e-15,1.842956165349487,0.002211891857054836,0.0,0.005769970211294388,0
6656730,0.060087227089507006,-1.0566144411339955e-15,1.8430629673421868,0.002211891857054836,0.0,0.005769970211294388,0
6656760,0.060080965783712394,-1.1071803691799555e-15,1.8431787693482047,0.002211891857054836,0.0,0.005769970211294388,0
6656790,0.060074280993438554,-1.1440224655740428e-15,1.8433033668206642,0.002211891857054836,0.0,0.005769970211294388,0
6656820,0.06006718274215719,-1.1664171539549986e-15,1.843436555212707,0.002211891857054836,0.0,0.005769970211294388,0
6656850,0.060059681058022146,-1.1966144074315272e-15,1.8435781299775018,0.002211891857054836,0.0,0.005769970211294388,0
6656880,0.06005178597310085,-1.2271975683007269e-15,1.8437278865682145,0.002211891857054836,0.0,0.005769970211294388,0
6656910,0.06004350752262379,-1.2503881906790676e-15,1.8438856204380525,0.002211891857054836,0.0,0.005769970211294388,0
6656940,0.06003485574425241,-1.297420654160881e-15,1.8440511270402236,0.002211891857054836,0.0,0.005769970211294388,0
6656970,0.06002584067736626,-1.3212624952643542e-15,1.8442242018279609,0.002211891857054836,0.0,0.0057699702112943875,0
6657000,0.06001647236236842,-1.337277652060213e-15,1.844404640254501,0.002211891857054836,0.0,0.0057699702112943875,0
6657030,0.06000676084000855,-1.3859019835367955e-15,1.8445922377731125,0.002211891857054836,0.0,0.005769970211294388,0
6657060,0.059996716150725854,-1.4023030477253257e-15,1.8447867898370789,0.002211891857054836,0.0,0.005769970211294388,0
6657090,0.059986348334010495,-1.4353946066468885e-15,1.8449880918996906,0.002211891857054836,0.0,0.005769970211294388,0
6657120,0.059975667427782285,-1.468872072961123e-15,1.84519593941427,0.002211891857054836,0.0,0.005769970211294388,0
6657150,0.05996468346778938,-1.4773017375697866e-15,1.8454101278341397,0.002211891857054836,0.0,0.005769970211294388,0
6657180,0.059953406487024664,-1.5112615881248606e-15,1.845630452612655,0.002211891857054836,0.0,0.005769970211294388,0
6657210,0.05994184651516146,-1.536984727767606e-15,1.8458567092031803,0.002211891857054836,0.0,0.005769970211294388,0
6657240,0.059930013578006744,-1.5629249403187294e-15,1.846088693059103,0.002211891857054836,0.0,0.005769970211294388,0
6657270,0.05991791769697373,-1.5978495593554811e-15,1.8463261996338183,0.002211891857054836,0.0,0.005769970211294388,0
6657300,0.05990556888857304,-1.615456584146109e-15,1.8465690243807447,0.002211891857054836,0.0,0.005769970211294388,0
6657330,0.05989297716392186,-1.6420480154223653e-15,1.8468169627533193,0.002211891857054836,0.0,0.005769970211294388,0
6657360,0.0598801525282721,-1.6509600642718679e-15,1.8470698102049878,0.002211891857054836,0.0,0.0057699702112943875,0
6657390,0.059867104980556606,-1.668856519606999e-15,1.8473273621892319,0.002211891857054836,0.0,0.005769970211294388,0
6657420,0.059853844512955084,-1.714019744155561e-15,1.8475894141595264,0.002211891857054836,0.0,0.005769970211294388,0
6657450,0.05984038111047696,-1.7322538684592795e-15,1.8478557615693811,0.002211891857054836,0.0,0.005769970211294388,0
6657480,0.059826724750563755,-1.7505844696111657e-15,1.8481261998723197,0.002211891857054836,0.0,0.005769970211294388,0
6657510,0.059812885402710486,-1.759785949005172e-15,1.848400524521876,0.002211891857054836,0.0,0.005769970211294388,0
6657540,0.059798873028103904,-1.77826126542931e-15,1.8486785309716143,0.002211891857054836,0.0,0.005769970211294388,0
6657570,0.05978469757928147,-1.77826126542931e-15,1.8489600146750973,0.002211891857054836,0.0,0.005769970211294388,0
6657600,0.05977036899980633,-1.7968330587016157e-15,1.8492447710859234,0.002211891857054836,0.0,0.005769970211294388,0
6657630,0.05975589722396419,-1.8155013288220892e-15,1.8495325956577002,0.002211891857054836,0.0,0.0057699702112943875,0
6657660,0.059741292176474496,-1.8436846280931145e-15,1.8498232838440536,0.002211891857054836,0.0,0.005769970211294388,0
6657690,0.059726563772224496,-1.8342660757907313e-15,1.8501166310986266,0.002211891857054836,0.0,0.005769970211294388,0
6657720,0.05971172191601861,-1.8436846280931145e-15,1.8504124328750846,0.002211891857054836,0.0,0.005769970211294388,0
6657750,0.05969677650234752,-1.8625940903340083e-15,1.8507104846271012,0.002211891857054836,0.0,0.005769970211294388,0
6657780,0.05968173741517608,-1.881600029423069e-15,1.8510105818083746,0.002211891857054836,0.0,0.005769970211294388,0
6657810,0.059666614527749386,-1.8911391777856627e-15,1.8513125198726172,0.002211891857054836,0.0,0.005769970211294388,0
6657840,0.05965141770241774,-1.8911391777856627e-15,1.8516160942735647,0.002211891857054836,0.0,0.005769970211294388,0
6657870,0.059636156790479136,-1.910289832146975e-15,1.8519211004649625,0.002211891857054836,0.0,0.005769970211294388,0
6657900,0.0596208416320412,-1.919901338145695e-15,1.8522273339005815,0.002211891857054836,0.0,0.005769970211294388,0
6657930,0.059605482055901854,-1.919901338145695e-15,1.8525345900341987,0.002211891857054836,0.0,0.0057699702112943875,0
6657960,0.059590087879447605,-1.919901338145695e-15,1.8528426643196256,0.002211891857054836,0.0,0.005769970211294388,0
6657990,0.05957466890857103,-1.929536963356456e-15,1.8531513522106777,0.002211891857054836,0.0,0.005769970211294388,0
6658020,0.059559234937606544,-1.929536963356456e-15,1.853460449161189,0.002211891857054836,0.0,0.005769970211294388,0
6658050,0.05954379574928478,-1.929536963356456e-15,1.8537697506250201,0.002211891857054836,0.0,0.005769970211294388,0
6658080,0.05952836111470507,-1.919901338145695e-15,1.8540790520560442,0.002211891857054836,0.0,0.005769970211294388,0
6658110,0.05951294079332731,-1.9391967077792594e-15,1.8543881489081546,0.002211891857054836,0.0,0.005769970211294388,0
6658140,0.05949754453298148,-1.9488805714141047e-15,1.8546968366352514,0.002211891857054836,0.0,0.005769970211294388,0
6658170,0.05948218206989616,-1.9488805714141047e-15,1.8550049106912676,0.002211891857054836,0.0,0.005769970211294388,0
6658200,0.05946686312874532,-1.9391967077792594e-15,1.8553121665301495,0.002211891857054836,0.0,0.005769970211294388,0
6658230,0.059451597422713984,-1.9391967077792594e-15,1.855618399605853,0.002211891857054836,0.0,0.0057699702112943875,0
6658260,0.05943639465358141,-1.929536963356456e-15,1.855923405372366,0.002211891857054836,0.0,0.0057699702112943875,0
6658290,0.05942126451182451,-1.929536963356456e-15,1.8562269792836816,0.002211891857054836,0.0,0.005769970211294388,0
6658320,0.059406216676738365,-1.919901338145695e-15,1.8565289167938177,0.002211891857054836,0.0,0.005769970211294388,0
6658350,0.05939126081657481,-1.919901338145695e-15,1.8568290133568066,0.002211891857054836,0.0,0.005769970211294388,0
6658380,0.05937640658870173,-1.919901338145695e-15,1.8571270644267068,0.002211891857054836,0.0,0.005769970211294388,0
6658410,0.05936166363977894,-1.919901338145695e-15,1.8574228654575828,0.002211891857054836,0.0,0.005769970211294388,0
6658440,0.05934704160595269,-1.910289832146975e-15,1.8577162119035242,0.002211891857054836,0.0,0.0057699702112943875,0
6658470,0.05933255011306932,-1.8911391777856627e-15,1.8580068992186338,0.002211891857054836,0.0,0.0057699702112943875,0
6658500,0.05931819877690786,-1.8911391777856627e-15,1.858294722857045,0.002211891857054836,0.0,0.005769970211294388,0
6658530,0.05930399720342942,-1.881600029423069e-15,1.8585794782728935,0.002211891857054836,0.0,0.005769970211294388,0
6658560,0.05928995498904627,-1.8720850002725173e-15,1.858860960920343,0.002211891857054836,0.0,0.005769970211294388,0
6658590,0.05927608172091056,-1.8625940903340083e-15,1.8591389662535718,0.002211891857054836,0.0,0.005769970211294388,0
6658620,0.05926238697721798,-1.8531272996075404e-15,1.8594132897267732,0.002211891857054836,0.0,0.005769970211294388,0
6658650,0.0592488803275343,-1.8531272996075404e-15,1.8596837267941617,0.002211891857054836,0.0,0.005769970211294388,0
6658680,0.05923557133313661,-1.8342660757907313e-15,1.8599500729099796,0.002211891857054836,0.0,0.005769970211294388,0
6658710,0.059222469547375554,-1.8248716427003897e-15,1.8602121235284705,0.002211891857054836,0.0,0.005769970211294388,0
6658740,0.059209584516055486,-1.806155134155832e-15,1.8604696741039082,0.002211891857054836,0.0,0.005769970211294388,0
6658770,0.05919692577783107,-1.76901154761122e-15,1.8607225200905808,0.002211891857054836,0.0,0.005769970211294388,0
6658800,0.05918450286462672,-1.76901154761122e-15,1.8609704569427892,0.002211891857054836,0.0,0.005769970211294388,0
6658830,0.059172325302069485,-1.759785949005172e-15,1.8612132801148653,0.002211891857054836,0.0,0.005769970211294388,0
6658860,0.05916040260994407,-1.7414071094292017e-15,1.861450785061149,0.002211891857054836,0.0,0.005769970211294388,0
6658890,0.05914874430266472,-1.714019744155561e-15,1.8616827672360057,0.002211891857054836,0.0,0.0057699702112943875,0
6658920,0.059137359889766254,-1.7049388608217647e-15,1.8619090220938084,0.002211891857054836,0.0,0.005769970211294388,0
6658950,0.05912625887641317,-1.7049388608217647e-15,1.862129345088956,0.002211891857054836,0.0,0.005769970211294388,0
6658980,0.05911545076392644,-1.6598962323334124e-15,1.86234353167587,0.002211891857054836,0.0,0.0057699702112943875,0
6659010,0.05910494505033114,-1.6420480154223653e-15,1.8625513773089848,0.002211891857054836,0.0,0.005769970211294388,0
6659040,0.059094751230919985,-1.6331600857849047e-15,1.862752677442751,0.002211891857054836,0.0,0.005769970211294388,0
6659070,0.05908487879883689,-1.615456584146109e-15,1.8629472275316403,0.002211891857054836,0.0,0.005769970211294388,0
6659100,0.059075337245678164,-1.5978495593554811e-15,1.8631348230301488,0.002211891857054836,0.0,0.005769970211294388,0
6659130,0.059066136062112924,-1.5890822257782304e-15,1.863315259392783,0.002211891857054836,0.0,0.005769970211294388,0
6659160,0.05905728473852127,-1.5542540835896463e-15,1.8634883320740656,0.002211891857054836,0.0,0.005769970211294388,0
6659190,0.05904879276565124,-1.5456073460726053e-15,1.8636538365285502,0.002211891857054836,0.0,0.005769970211294388,0
6659220,0.059040669635294724,-1.5198118487937337e-15,1.8638115682107952,0.002211891857054836,0.0,0.005769970211294388,0
6659250,0.05903292484098034,-1.4942334244232395e-15,1.8639613225753902,0.002211891857054836,0.0,0.005769970211294388,0
6659280,0.05902556787868693,-1.4857555213904923e-15,1.8641028950769367,0.002211891857054836,0.0,0.005769970211294388,0
6659310,0.05901860824757332,-1.452085101379922e-15,1.8642360811700476,0.002211891857054836,0.0,0.005769970211294388,0
6659340,0.05901205545072802,-1.4437277944073843e-15,1.8643606763093725,0.002211891857054836,0.0,0.0057699702112943875,0
6659370,0.05900591899593716,-1.4105397586376533e-15,1.8644764759495651,0.002211891857054836,0.0,0.005769970211294388,0
6659400,0.05900020839647009,-1.3940904560250396e-15,1.8645832755453005,0.002211891857054836,0.0,0.005769970211294388,0
6659430,0.05899493317188417,-1.3777376302605937e-15,1.864680870551279,0.002211891857054836,0.0,0.005769970211294388,0
6659460,0.05899010284884835,-1.3695973961964337e-15,1.8647690564222177,0.002211891857054836,0.0,0.005769970211294388,0
6659490,0.05898572696198363,-1.337277652060213e-15,1.8648476286128375,0.002211891857054836,0.0,0.0057699702112943875,0
6659520,0.058981815054723906,-1.313291095684488e-15,1.8649163825779007,0.002211891857054836,0.0,0.0057699702112943875,0
6659550,0.058978376680193824,-1.2895216122171405e-15,1.864975113772178,0.002211891857054836,0.0,0.005769970211294388,0
6659580,0.0589754214021062,-1.2737958859657855e-15,1.8650236176504598,0.002211891857054836,0.0,0.005769970211294388,0
6659610,0.058972958795676655,-1.2503881906790676e-15,1.8650616896675465,0.002211891857054836,0.0,0.005769970211294388,0
6659640,0.0589709984485569,-1.234903656548132e-15,1.8650891252782749,0.002211891857054836,0.0,0.005769970211294388,0
6659670,0.05896954996178886,-1.1966144074315272e-15,1.8651057199374836,0.002211891857054836,0.0,0.0057699702112943875,0
6659700,0.05896862295077329,-1.1890289152443322e-15,1.8651112691000458,0.002211891857054836,0.0,0.0057699702112943875,0
6659730,0.05896822704625919,-1.1739302885060677e-15,1.8651055682208428,0.002211891857054836,0.0,0.005769970211294388,0
6659760,0.0589683718953519,-1.1514632424889863e-15,1.8650884127547858,0.002211891857054836,0.0,0.005769970211294388,0
6659790,0.05896906716253896,-1.1366058078711414e-15,1.8650595981567848,0.002211891857054836,0.0,0.005769970211294388,0
6659820,0.05897032253073375,-1.1145005500346891e-15,1.8650189198817817,0.002211891857054836,0.0,0.005769970211294388,0
6659850,0.05897214770233872,-1.099884307537264e-15,1.8649661733847462,0.002211891857054836,0.0,0.005769970211294388,0
