time,PriceElectricPowerConstant,PriceGasPower,pAtm,lon,lat,TDewPoi,HDirNor,HDifHor,HGloHor,relHum,nTot,ceiHei,winSpe,winDir,nOpa,TBlaSky,HHorIR,cloTim,solZen,solAlt,solDec,solTim,solHouAng,TDryBul,TWetBul,PriceElectricPowerDynamic,UpperSetp[1],LowerSetp[1],InternalGainsRad[1],InternalGainsCon[1],InternalGainsLat[1],Occupancy[1],UpperCO2[1],PriceElectricPowerHighlyDynamic,EmissionsElectricPower,EmissionsGasPower
1970-12-01 03:30:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.1175,0.0,0.0,0.0,0.991666666667,1.0,25900.0,2.95,1.0471975512,1.0,261.840215484,266.475091575,28870200,2.27347693602,-0.702680609228,-0.381174115031,28870822.1491,2096.40384176,269.196428571,269.158161998,0.0444,303.15,288.15,46.464,36.096,0,0,1500,-0.0010346,0.6618,0.18108
1970-12-01 03:45:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,268.92645833333336,0.0,0.0,0.0,0.9852777777778333,1.0,25900.0,2.925,1.0471975512,1.0,261.6645483043334,265.6181929185,28871100,2.2232456737916664,-0.6524493469983332,-0.38120138801566666,28871721.907799996,2096.4692740600003,269.06339285716666,268.99628532533336,0.0444,303.15,288.15,46.464,36.096,0,0,1500,-0.0010346,0.6618,0.18108
1970-12-01 04:00:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,268.75,0.0,0.0,0.0,0.98,1.0,25900.0,2.9,1.0471975512,1.0,261.511862778,265.0,28872000,2.17297539117,-0.602179064374,-0.381228652619,28872621.6665,2096.53470636,268.95,268.859272906,0.0444,303.15,288.15,46.464,36.096,0,0,1500,-0.001907,0.6618,0.18108
1970-12-01 04:15:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,268.6155555555,0.0,0.0,0.0,0.9772222222221667,1.0,25900.0,2.875,1.0471975512,1.0,261.39972770866666,264.70873015899997,28872900,2.1227455978866665,-0.5519492710916667,-0.3812559004591667,28873521.425183333,2096.6001386583334,268.8678571428333,268.76497167566663,0.0444,303.15,288.15,46.464,36.096,0,0,1500,-0.001907,0.6618,0.18108
1970-12-01 04:30:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,268.503333333,0.0,0.0,0.0,0.974833333333,1.0,25900.0,2.85,1.0471975512,1.0,261.30542299,264.40952381,28873800,2.07259107383,-0.501794747032,-0.381283139916,28874421.1838,2096.66557095,268.798571429,268.685276792,0.0444,303.15,288.15,46.464,36.096,0,0,1500,-0.001907,0.6618,0.18108
1970-12-01 04:45:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,268.4222222221667,0.0,0.0,0.0,0.9725555555555,1.0,25900.0,2.825,1.0471975512,1.0,261.2519131728333,264.170634921,28874700,2.0226874456583337,-0.45189111886,-0.38131036260566664,28875320.9423,2096.7310032383334,268.7635714288333,268.6402386401667,0.0444,303.15,288.15,46.464,36.096,0,0,1500,-0.001907,0.6618,0.18108
1970-12-01 05:00:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,268.35,0.0,0.0,0.0,0.97,1.0,25900.0,2.8,1.0471975512,1.0,261.221365015,264.0,28875600,1.97295764064,-0.402161313844,-0.38133757691,28876220.7008,2096.79643552,268.75,268.615256285,0.0444,303.15,288.15,46.464,36.096,0,0,1500,-0.0017243,0.6618,0.18108
1970-12-01 05:15:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,268.28637152783335,0.0,0.0,0.0,0.9648749999999999,1.0,22075.0,2.7510416666666666,1.0471975512,1.0,261.21988502483333,263.9097222221667,28876500,1.923669077975,-0.35287275118350003,-0.3813647744443333,28877120.4592,2096.861867798333,268.76421875,268.60628495916666,0.0444,303.15,288.15,46.464,36.096,0,0,1500,-0.0017243,0.6618,0.18108
1970-12-01 05:30:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,268.232291667,0.0,0.0,0.0,0.9585,1.0,15700.0,2.6875,1.0471975512,1.0,261.225252582,263.833333333,28877400,1.87464772953,-0.303851402737,-0.381391963592,28878020.2176,2096.92730007,268.783125,268.596290482,0.0444,303.15,288.15,46.464,36.096,0,0,1500,-0.0017243,0.6618,0.18108
1970-12-01 05:45:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,268.2233506945,0.0,0.0,0.0,0.953125,1.0,9325.0,2.6322916666666667,1.0471975512,1.0,261.25240936583333,263.86805555549995,28878300,1.8262553687816667,-0.2554590419898333,-0.38141913596599997,28878919.9759,2096.992732346667,268.81328125,268.60184042066663,0.0444,303.15,288.15,46.464,36.096,0,0,1500,-0.0017243,0.6618,0.18108
1970-12-01 06:00:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,268.25,0.0,0.0,0.0,0.95,1.0,5500.0,2.6,1.0471975512,1.0,261.294508525,264.0,28879200,1.77822575252,-0.207429425726,-0.381446299952,28879819.7342,2097.05816461,268.85,268.624003234,0.0444,303.15,288.15,46.464,36.096,0,0,1500,0.0011433,0.6618,0.18108
1970-12-01 06:15:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,268.34088541666665,0.0,0.0,0.0,0.953125,1.0,5500.0,2.6,1.0061600931461667,1.0,261.36724784483334,264.25,28880100,1.7310230210066666,-0.16022669421516667,-0.38147344716049997,28880719.4924,2097.1235968783335,268.90234375,268.6899416825,0.0444,303.15,288.15,46.464,36.096,0,0,1500,0.0011433,0.6618,0.18108
1970-12-01 06:30:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,268.446875,0.0,0.0,0.0,0.9585,1.0,5500.0,2.6,0.933872353237,1.0,261.448172696,264.5,28881000,1.68428636668,-0.113490039889,-0.381500585979,28881619.2506,2097.18902914,268.959375,268.770805217,0.0444,303.15,288.15,46.464,36.096,0,0,1500,0.0011433,0.6618,0.18108
1970-12-01 06:45:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,268.5549479166666,0.21401515151533335,0.7099780701753333,0.6997863247870002,0.9648749999999999,1.0,5500.0,2.6,0.8382327543531667,1.0,261.52351317933335,264.75,28881900,1.6385950467116668,-0.06779871991996667,-0.381527708017,28882519.0087,2097.254461398333,269.01015625,268.8502027633333,0.0444,303.15,288.15,46.464,36.096,0,0,1500,0.0011433,0.6618,0.18108
1970-12-01 07:00:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,268.65,0.613636363636,2.20394736842,2.17948717949,0.97,1.0,5500.0,2.6,0.750491578358,1.0,261.58508646,265.0,28882800,1.59348577567,-0.022689448872,-0.381554821663,28883418.7668,2097.31989365,269.05,268.913122979,0.0444,303.15,288.15,46.464,36.096,0,0,1500,0.001824,0.6618,0.18108
1970-12-01 07:15:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,268.725,1.2708333333326665,5.561951754383333,5.539529914528334,0.9726423611111666,1.0,5500.0,2.6,0.6806036661683333,1.0,261.62740307816665,265.25,28883700,1.5496699782066665,0.021126348589466666,-0.38158191852566664,28884318.524783336,2097.3853258983336,269.075,268.95003862216663,0.0444,303.15,288.15,46.464,36.096,0,0,1500,0.001824,0.6618,0.18108
1970-12-01 07:30:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,268.8,2.0,10.0,10.0,0.975041666667,1.0,5500.0,2.6,0.61083130124,1.0,261.669716097,265.5,28884600,1.50656915981,0.064227166988,-0.381609006995,28885218.2827,2097.45075814,269.1,268.985860258,0.0444,303.15,288.15,46.464,36.096,0,0,1500,0.001824,0.6618,0.18108
1970-12-01 07:45:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,268.875,3.7890624999999996,21.195687134483336,21.511894136066665,0.9774131944445,1.0,5500.0,2.6,0.5410815609503333,1.0,261.712021927,265.75,28885500,1.46504772084,0.1057486059575,-0.38163607867649996,28886118.040583335,2097.51619038,269.125,269.0215891216667,0.0444,303.15,288.15,46.464,36.096,0,0,1500,0.001824,0.6618,0.18108
1970-12-01 08:00:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,268.95,6.23011363636,36.3643859649,37.193930542,0.98,1.0,5500.0,2.6,0.471238898038,1.0,261.754324165,266.0,28886400,1.42439484851,0.146401478281,-0.381663141964,28887017.7984,2097.58162262,269.15,269.058322496,0.0444,297.15,294.15,552.24,419.360016,90,2,894,0.001349,0.6618,0.18108
1970-12-01 08:15:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.025,8.517755681819999,52.95682748535,54.4133465866,0.9866493055555,1.0,4806.25,2.6,0.3880739591805,1.0,261.796619227,266.25,28887300,1.3856514053033333,0.185144921488,-0.38169018846,28887917.5562,2097.64705485,269.175,269.11375508266667,0.0444,297.15,294.15,552.24,419.360016,90,2,894,0.001349,0.6618,0.18108
1970-12-01 08:30:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.1,10.0,67.0,69.0,0.995208333333,1.0,3650.0,2.6,0.298800367941,1.0,261.838910705,266.5,28888200,1.34795330167,0.222843025123,-0.38171722656,28888817.314,2097.71248708,269.2,269.17799694,0.0444,297.15,294.15,552.24,419.360016,90,2,894,0.001349,0.6618,0.18108
1970-12-01 08:45:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.175,10.111979166666668,76.24843137255,78.63326131938334,0.9992013888888334,1.0,2493.75,2.6,0.22558380581999998,1.0,261.88244252233335,266.75,28889100,1.31254187841,0.2582544483813333,-0.38174424786466665,28889717.071683332,2097.7779193016668,269.225,269.22133282333334,0.0444,297.15,294.15,552.24,419.360016,90,2,894,0.001349,0.6618,0.18108
1970-12-01 09:00:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.25,10.03125,84.7282352941,87.4679284323,1.0,1.0,1800.0,2.6,0.174532925199,1.0,261.923475761,267.0,28890000,1.27837602539,0.292420301405,-0.381771260772,28890616.8293,2097.84335153,269.25,269.25,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0019469,0.6618,0.18108
1970-12-01 09:15:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.325,9.596354166666666,91.05588235295001,93.99064325705,0.9924999999999999,1.0,1800.0,2.541666666666667,0.18195057452016666,1.0,262.05619303616663,267.57291666666663,28890900,1.2469183083983335,0.32387801839416663,-0.381798256882,28891516.586883333,2097.908783741667,269.3666666666667,269.3318288963334,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0019469,0.6618,0.18108
1970-12-01 09:30:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.4,9.0,96.0,99.0,0.985,1.0,1800.0,2.44,0.211533905342,1.0,262.251249988,268.375,28891800,1.21692622852,0.353870098272,-0.381825244592,28892416.3444,2097.97421596,269.55,269.47982551,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0019469,0.6618,0.18108
1970-12-01 09:45:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.475,8.25,98.09150326795,100.91973824783334,0.9775,1.0,1800.0,2.3116666666666665,0.2571742652815,1.0,262.48002298433335,269.26041666666663,28892700,1.1900952249316665,0.38070110186283335,-0.38185221550083337,28893316.101883333,2098.0396481683333,269.76666666666665,269.66005669533337,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0019469,0.6618,0.18108
1970-12-01 10:00:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.55,7.5,99.0254901961,101.616987179,0.97,1.0,1800.0,2.2,0.296705972839,1.0,262.676374978,270.0,28893600,1.16496030555,0.405836021241,-0.381879178009,28894215.8593,2098.10508037,269.95,269.806626818,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0015048,0.6618,0.18108
1970-12-01 10:15:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.6166666666667,6.75,98.27581699348333,100.56957799116667,0.9624999999999999,1.0,1800.0,2.1232291666666665,0.3229365824681667,1.0,262.81398491666664,270.5,28894500,1.143444841,0.42735148579500004,-0.3819061237121667,28895115.6166,2098.17051257,270.075,269.8944790355,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0015048,0.6618,0.18108
1970-12-01 10:30:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.675,6.0,97.0,99.0,0.955,1.0,1800.0,2.04875,0.349082740682,1.0,262.949603406,271.0,28895400,1.12384954537,0.446946781429,-0.381933061012,28896015.3739,2098.23594477,270.2,269.982000619,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0015048,0.6618,0.18108
1970-12-01 10:45:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.7166666666667,5.25,91.6018830703,93.25389566398333,0.9475,1.0,1800.0,1.9751041666666667,0.37521763870683333,1.0,263.08123766983334,271.5,28896300,1.1082968375783335,0.4624994892163333,-0.38195998150466665,28896915.131183334,2098.301376968333,270.325,270.0688560571667,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0015048,0.6618,0.18108
1970-12-01 11:00:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.75,4.5,83.930989957,85.2093495935,0.94,1.0,1800.0,1.9,0.401425727959,1.0,263.210878797,272.0,28897200,1.09485843818,0.475937888613,-0.381986893592,28897814.8884,2098.36680916,270.45,270.155375972,0.05413,297.15,294.15,552.24,419.360016,90,2,894,-0.0003866,0.6618,0.18108
1970-12-01 11:15:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.775,3.75,77.6394368723,78.69190379405,0.9327604166666668,1.0,3000.0,1.786875,0.43010939706966667,1.0,263.3359945733333,272.5,28898100,1.085799231336667,0.4849970954571667,-0.3820137888691667,28898714.64558333,2098.4322413416667,270.5723958333333,270.2399576005,0.05413,297.15,294.15,552.24,419.360016,90,2,894,-0.0003866,0.6618,0.18108
1970-12-01 11:30:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.8,3.0,75.0,76.0,0.925625,1.0,5000.0,1.655,0.460582771523,1.0,263.460099499,273.0,28899000,1.07899189688,0.491804429918,-0.382040675739,28899614.4027,2098.49767353,270.69375,270.323714195,0.05413,297.15,294.15,552.24,419.360016,90,2,894,-0.0003866,0.6618,0.18108
1970-12-01 11:45:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.825,3.0340909090899997,81.51129842181666,82.87091186251666,0.9180729166666667,1.0,7000.0,1.553125,0.4923424661475,1.0,263.5882657743333,273.5,28899900,1.0767631400450002,0.4940331867498333,-0.382067545795,28900514.1597,2098.5631057016667,270.81927083333335,270.40880846749997,0.05413,297.15,294.15,552.24,419.360016,90,2,894,-0.0003866,0.6618,0.18108
1970-12-01 12:00:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.85,3.68181818182,90.8807747489,92.7414079823,0.91,1.0,8200.0,1.5,0.523598775598,1.0,263.721504459,274.0,28900800,1.07684473747,0.493951589321,-0.382094407443,28901413.9167,2098.62853788,270.95,270.496012714,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0021755,0.6618,0.18108
1970-12-01 12:15:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.875,4.8750000000033324,101.32973457681666,103.78429878038332,0.9005729166666667,1.0,8200.0,1.56875,0.4579037565626667,1.0,263.86793037383336,274.6875,28901700,1.081532782505,0.4892635442921667,-0.38212125227349997,28902313.6736,2098.6939700499997,271.0942708333333,270.58868083400006,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0021755,0.6618,0.18108
1970-12-01 12:30:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.9,6.0,110.0,113.0,0.890625,1.0,8200.0,1.6825,0.327751652526,1.0,264.01942948,275.5,28902600,1.08850007696,0.48229624984,-0.382148088694,28903213.4305,2098.75940222,271.24375,270.683225734,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0021755,0.6618,0.18108
1970-12-01 12:45:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.925,6.934210526316667,115.38199797183333,118.81640624983334,0.8802604166666667,1.0,8200.0,1.84125,0.19435572121766667,1.0,264.17499191416664,276.3125,28903500,1.0999251262083334,0.47087120059166665,-0.3821749082931667,28904113.1873,2098.82483438,271.39739583333335,270.77850651116665,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0021755,0.6618,0.18108
1970-12-01 13:00:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.95,7.91028708134,120.327383367,124.200284091,0.87,1.0,8200.0,2.0,0.12217304764,1.0,264.329544277,277.0,28904400,1.11351439377,0.45728193303,-0.382201719481,28905012.9441,2098.89026654,271.55,270.872713201,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0012146,0.6618,0.18108
1970-12-01 13:15:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.9631944445,8.946172248803332,124.0545131845,128.4506392045,0.86,1.0,8200.0,2.1505902777783334,1.2222677454283333,1.0,264.47872959283336,277.5,28905300,1.1312623847166665,0.439533942078,-0.38222851384400003,28905912.7008,2098.9556986983334,271.7,270.96458107266665,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0012146,0.6618,0.18108
1970-12-01 13:30:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.966666667,10.0,127.0,132.0,0.85,1.0,8200.0,2.30291666667,3.04334673477,1.0,264.625578068,278.0,28906200,1.15099518337,0.419801143426,-0.382255299795,28906812.4575,2099.02113085,271.85,271.055862031,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0012146,0.6618,0.18108
1970-12-01 13:45:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.95902777783334,12.488486842066667,128.28556034449997,134.21996807783333,0.84,1.0,8200.0,2.4532986111116664,4.871745361591667,1.0,264.7697522165,278.5,28907100,1.17448468404,0.396311642755,-0.3822820689173333,28907712.2141,2099.086562998333,272.0,271.14595815999996,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0012146,0.6618,0.18108
1970-12-01 14:00:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.95,15.7828947368,128.288793103,135.209173387,0.83,1.0,8200.0,2.6,5.98647933434,1.0,264.913590407,279.0,28908000,1.19974143539,0.371054891404,-0.382308829625,28908611.9707,2099.15199514,272.15,271.235456325,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0020211,0.6618,0.18108
1970-12-01 14:15:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.9274305555,18.22203947366667,123.76616379316667,131.05892977116667,0.8197916666666667,1.0,8087.5,2.7378472222216668,5.918922158808334,1.0,265.0632851651667,279.5,28908900,1.228302495825,0.3424938309705,-0.382335573502,28909511.7272,2099.21742728,272.30937500000005,271.33152804366665,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0020211,0.6618,0.18108
1970-12-01 14:30:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.895833333,19.0,116.0,123.0,0.81,1.0,7900.0,2.87083333333,5.77882657731,1.0,265.204713896,280.0,28909800,1.25840021748,0.312396109319,-0.382362308963,28910411.4837,2099.28285942,272.4625,271.423301657,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0020211,0.6618,0.18108
1970-12-01 14:45:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.8670138888333,17.0546875,103.92095588226667,109.8365434112,0.8035416666666667,1.0,7712.5,2.989930555555,5.643357591175,1.0,265.27380101383335,280.5,28910700,1.29134421457,0.2794521122266667,-0.38238902758866666,28911311.2401,2099.34829155,272.540625,271.4615126791666,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0020211,0.6618,0.18108
1970-12-01 15:00:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.85,14.78125,91.3602941176,96.2399622512,0.8,1.0,7600.0,3.1,5.58505360638,1.0,265.278819119,281.0,28911600,1.32560029698,0.245196029817,-0.382415737797,28912210.9965,2099.41372368,272.55,271.450688778,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.004021,0.6618,0.18108
1970-12-01 15:15:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.8670138888333,12.3203125,78.2261029412,82.1500729238,0.8045833333333333,1.0,7600.0,3.1829861111116666,5.641494390888333,1.0,265.20992566966663,281.1458333333333,28912500,1.3622696171433333,0.20852670965016668,-0.3824424311671667,28913110.752783332,2099.4791558,272.475,271.405065904,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.004021,0.6618,0.18108
1970-12-01 15:30:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.895833333,10.0,65.0,68.0,0.8125,1.0,7600.0,3.25416666667,5.69808400831,1.0,265.143878755,281.0,28913400,1.4000440786,0.1707522482,-0.382469116118,28914010.509,2099.54458792,272.4,271.377750958,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.004021,0.6618,0.18108
1970-12-01 15:45:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.9274305555,7.867187499999999,50.82300420166666,53.098608837983335,0.8220833333333333,1.0,7600.0,3.322569444445,5.7549509587016665,1.0,265.07849503066666,280.52083333333337,28914300,1.4398402589833335,0.13095606781356667,-0.3824957842276667,28914910.2652,2099.6100200383335,272.325,271.35909988683335,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.004021,0.6618,0.18108
1970-12-01 16:00:00,0.05461,0.002878,101325,-1.83015225364,0.693942910593,269.95,5.71875,36.1575630252,37.8068739771,0.83,1.0,7600.0,3.4,5.81194640914,1.0,265.010931429,280.0,28915200,1.48055749598,0.0902388308134,-0.382522443916,28915810.0214,2099.67545215,272.25,271.331006387,0.05413,297.15,294.15,552.24,419.360016,90,2,894,0.0169393,0.6618,0.18108
